country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,1,2,6,10,19
ANT,1997,0.0,7.0,,,,0.003866,0.002508,,0.0,,,-0.004356921,,-0.00358183,-0.003581493,0.168008634,0.00033329,-0.002681065
ANT,1998,0.0,7.0,,,,0.003866,0.002508,,0.0,,,0.008288056,,-0.003634044,-0.003633914,-0.375116436,-0.002239398,-0.001951704
ANT,1999,0.0,7.0,,,,0.003866,0.002508,,0.0,,,0.002353162,,0.001802743,0.001803064,0.033388056,0.000287734,0.000604384
ANT,2000,0.0,8.0,,,,0.003866,0.002508,,0.0,,,-0.01221785,,-5.7268e-05,-5.756e-05,-0.316190874,-0.001883687,-0.001228557
ANT,2001,0.0,8.0,,,,0.003866,0.002508,,0.0,,,-0.001362011,,0.001052524,0.001052433,0.145995241,0.001395591,0.001830085
ANT,2002,0.0,8.0,,,,0.003866,0.002508,,0.0,,,0.006218895,,-0.00138442,-0.001384331,0.088448087,0.000456318,-0.000436431
ANT,2003,0.0,8.0,,,,0.003866,0.002508,,0.0,,,0.00173071,,0.003366393,0.003366945,0.390408608,0.004439427,0.001657235
ANT,2004,0.0,8.0,,,,0.003866,0.002508,,0.0,,,0.005054817,,0.001020569,0.001020018,-0.314177628,-0.002930866,0.004212866
ANT,2005,0.0,8.0,,,,0.003866,0.002508,,0.0,,,0.00948821,,0.001837088,0.00183651,0.053950249,0.001001173,0.000839256
ANT,2006,,8.0,,,,0.003866,0.002508,,,,,-0.020339489,,0.004645299,0.00464591,0.582202283,0.00391378,0.003354648
ANT,2007,,8.0,,,,0.003866,0.002508,,,,,0.00497058,,0.003307223,0.003306792,0.553198475,0.003785497,0.002816585
ANT,2008,,8.0,,,,0.003866,0.002508,,,,,0.012528509,,0.003654036,0.00365471,-0.07219901,0.000226295,0.003009132
ARE,1991,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.00058715,0.000587145,-0.006785229,-0.057182312,-0.003075585,-0.002011935,-0.002317879,-0.021863718,-0.005890262
ARE,1992,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000599235,0.000599235,0.014553875,-0.034778103,0.00188974,0.002937411,0.001072276,0.015122782,0.004180432
ARE,1993,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.00060346,0.000603464,-0.004938737,-0.06907863,0.003247768,0.004114936,0.001372293,0.018569525,0.005226763
ARE,1994,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000599653,0.000599653,0.005665898,0.020433009,-0.001631927,-0.003284072,-0.000793104,-0.006785902,-0.003967784
ARE,1995,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000581257,0.000581253,-0.006473035,0.016059529,0.001427442,0.001770414,0.000773506,0.008775189,0.003266684
ARE,1996,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000560097,0.000560097,-0.01033093,0.002373822,0.000983323,0.001737936,0.000541222,0.008372792,0.000377137
ARE,1997,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000549167,0.000549167,0.006542966,0.007739255,0.002714819,0.00863716,0.00271581,0.017281318,0.004648331
ARE,1998,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000539281,0.000539284,0.000636175,-0.01614147,0.002893188,0.01418005,0.002437406,0.005973601,0.001929416
ARE,1999,0.0,7.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000529386,0.000529382,0.007604823,-0.024214514,-0.004813839,-0.013332752,-0.003657238,-0.02291475,-0.008675399
ARE,2000,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000520296,0.0005203,-0.00765264,0.064979866,-0.002886938,-0.007925597,-0.001239995,-0.014665855,-0.005939589
ARE,2001,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000508785,0.000508782,-0.004730657,-0.03548277,0.000131593,-0.003126501,-0.000520697,-0.001830303,-0.000488891
ARE,2002,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.00049185,0.00049185,0.009055123,-0.025299508,0.000468087,-0.00054569,-5.1771e-05,0.000441507,-0.000215035
ARE,2003,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000476375,0.000476379,-0.001570508,0.06489782,0.002018579,1.8835e-05,0.000989978,0.007874106,0.002488127
ARE,2004,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000461489,0.000461489,0.007655501,0.045482796,0.00246315,-0.000304043,0.001039164,0.011459334,0.003615947
ARE,2005,0.0,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000447012,0.000447009,0.010764346,0.032663204,-0.000162864,-0.000763877,0.00010113,-0.001243039,-0.000743997
ARE,2006,,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000429422,0.000429429,-0.031067744,0.045967687,0.001369988,-0.000668013,0.000436508,0.008925953,0.001409482
ARE,2007,,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000409015,0.000409007,0.013120458,0.018345967,0.001171793,0.000471016,0.000487151,0.005911044,0.001380836
ARE,2008,,8.0,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000391401,0.000391401,0.007430449,0.03073255,0.000908092,0.000349013,0.000675483,0.004934037,0.001347623
ARG,1991,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000140667,0.000140671,-0.005542085,0.07150562,0.000158454,0.000539813,0.001035802,0.008555555,0.000630518
ARG,1992,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000137247,0.000137245,0.008693755,0.06102376,0.000267219,0.000984203,0.001147714,0.010511883,0.000815165
ARG,1993,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000128701,0.000128705,-0.00150393,0.03134275,3.9098e-05,4.3647e-05,-8.0843e-05,0.00236285,0.000183982
ARG,1994,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.00012707,0.000127072,0.00292021,0.05619428,0.000224367,0.000828437,0.000844291,0.0082744,0.000555479
ARG,1995,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000121795,0.000121791,-0.006439269,-0.055861354,0.000329427,0.001263116,0.001003341,0.009864671,0.000577634
ARG,1996,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000115283,0.000115283,0.001482815,0.018904611,0.000142682,0.000409894,0.000250439,0.002831723,0.000248323
ARG,1997,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000116736,0.000116738,-0.004356921,0.05433813,8.178e-06,0.00011091,7.3199e-05,0.02273149,-0.000192813
ARG,1998,0.0,7.0,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000114575,0.000114571,0.008288056,0.023919672,-0.000107183,-0.000448968,-0.000338251,-0.006321118,-0.000346331
ARG,1999,0.0,7.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000110291,0.000110293,0.002353162,-0.057726856,-1.333e-06,-5.4127e-05,-2.1722e-05,-0.001661768,-4.651e-06
ARG,2000,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000111237,0.000111233,-0.01221785,-0.032101396,0.000321015,0.00137544,0.000602816,0.008606426,0.000232528
ARG,2001,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,9.54e-05,9.54e-05,-0.001362011,-0.066305354,-0.000181922,-0.000973201,-0.000110343,-0.000857146,-5.3996e-05
ARG,2002,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,8.06e-05,8.06e-05,0.006218895,-0.12922063,0.00255261,0.008981522,0.00727631,0.094510731,0.00460501
ARG,2003,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,8.83e-05,8.83e-05,0.00173071,0.06530545,0.000548757,0.000478712,-5.8395e-05,-0.003481774,0.000880184
ARG,2004,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000105351,0.000105349,0.005054817,0.06544731,0.001164028,0.003275213,0.002950638,0.025289316,0.002418439
ARG,2005,0.0,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000112675,0.000112675,0.00948821,0.06663474,-0.000124724,-0.000484891,-0.000283823,-0.002861719,-0.00014581
ARG,2006,,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,0.000109904,0.000109907,-0.020339489,0.060009304,0.000184974,-9.6369e-05,0.001275186,0.01327991,0.000758954
ARG,2007,,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,0.000109218,0.000109211,0.00497058,0.062064994,7.8137e-05,0.000262983,0.000787164,0.01099672,0.000539191
ARG,2008,,8.0,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,0.000107534,0.000107538,0.012528509,0.043447148,-0.00019928,-0.000856686,0.000533073,0.006717801,-3.8186e-05
ARM,1991,0.0,7.0,0.0085,,0.001272,0.004576,0.001291,0.0,0.0,0.000178151,0.000178147,-0.006785229,-0.17994289,-1.459e-07,-1.57e-05,-1.34e-07,-1.04e-06,-4.6e-06
ARM,1992,0.0,7.0,0.0085,,0.001272,0.004576,0.001291,0.0,0.0,-0.000173569,-0.000173565,0.014553875,-0.45516193,7.629e-07,4.63e-05,1.3772e-05,0.000124187,0.000603026
