country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,1,2,6,10,19
IDN,2002,0.0,8.0,0.008,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000129439,0.000129435,0.009055123,0.002804603,-0.00465388,-0.001527148,-0.006390338,-0.002117021,-0.003671581
IDN,2003,0.0,8.0,0.008,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000129633,0.000129633,-0.001570508,0.010114895,-0.001146694,-0.000203806,0.002344385,-0.001458962,-0.000106699
IDN,2004,0.0,8.0,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000129826,0.000129826,0.007655501,0.009050524,0.004165885,0.001242217,0.00500377,0.002042649,0.005428214
IDN,2005,0.0,8.0,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.00013002,0.000130024,0.010764346,0.017009506,0.001955463,0.000587225,0.002712667,0.00087238,0.001506139
IDN,2006,,8.0,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000130221,0.000130221,-0.031067744,0.015015496,0.000971516,8.6511e-05,0.002115729,0.000313797,0.001048783
IDN,2007,,8.0,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000130422,0.000130419,0.013120458,0.022890924,0.000604538,-0.000137984,0.001147025,-0.000173046,0.000872713
IDN,2008,,8.0,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000130616,0.00013062,0.007430449,0.020895248,0.001378818,0.000703332,-0.000330312,0.000866329,0.001981136
IND,1991,,7.0,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000173971,0.000173975,-0.006785229,-0.023188943,0.001482365,0.000407022,0.002167164,0.000349548,0.00077292
IND,1992,,7.0,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000178397,0.000178386,0.014553875,0.013935873,0.001243451,0.000773326,0.001711251,0.00065641,0.000656272
IND,1993,,7.0,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000180766,0.000180766,-0.004938737,0.021327702,0.000467957,0.000368649,8.2437e-05,0.001189194,0.000923206
IND,1994,0.0,7.0,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000181764,0.000181776,0.005665898,0.034494705,0.000573666,0.000627355,0.002184606,-0.00109425,-0.000751135
IND,1995,0.0,7.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000182495,0.000182483,-0.006473035,0.035375446,0.001576522,0.000787481,0.001623946,0.000660392,0.000577782
IND,1996,0.0,7.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000182673,0.000182681,-0.01033093,0.04018613,0.00036864,-9.0985e-05,0.000731144,-0.000481602,0.00012074
IND,1997,0.0,7.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000182018,0.000182021,0.006542966,0.010366235,0.000238634,0.000121341,0.001003878,0.000566839,0.000183898
IND,1998,0.0,7.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000180036,0.000180032,0.000636175,0.027380334,-6.8929e-05,-0.000232993,0.000687999,6.7188e-05,0.000422888
IND,1999,1.0,7.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000177175,0.000177175,0.007604823,0.02329242,-0.000121564,-8.834e-05,0.00077126,0.00089545,-0.000487471
IND,2000,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000177309,0.000177309,-0.00765264,0.006702267,0.001966981,0.001005221,0.002929274,0.001586893,0.001339697
IND,2001,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000176132,0.000176135,-0.004730657,0.020711953,-0.000261594,-0.000167554,-0.000601734,-0.001256933,-0.00062117
IND,2002,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000171945,0.000171945,0.009055123,-0.001057254,0.000921697,0.000501539,0.000727282,8.6592e-05,0.000262276
IND,2003,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000169888,0.000169881,-0.001570508,0.048037693,0.000423958,0.000665854,-0.008866147,0.000145079,0.001778389
IND,2004,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,7.13e-05,7.13e-05,0.007655501,0.048676193,0.002221679,0.001112172,0.008138391,-0.000128669,0.000274379
IND,2005,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000264004,0.000264,0.010764346,0.044862196,0.000509108,0.00036593,0.000538471,8.0408e-05,0.000245413
IND,2006,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,,0.000164613,0.000164621,-0.031067744,0.061386406,0.001931327,0.00051083,0.003024591,-0.003507382,-0.000401189
IND,2007,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,,0.000161961,0.000161961,0.013120458,0.057737663,-0.000381996,7.8697e-05,-0.0025035,0.001731886,0.001550293
IND,2008,,8.0,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,,0.000159189,0.000159185,0.007430449,0.03736835,0.001962524,0.001100882,0.001737981,-5.5685e-05,0.001155562
IRL,1991,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.41e-05,6.41e-05,-0.002113208,-0.017086694,0.002805634,6.6738e-05,0.001187465,0.006111857,-2.1409e-05
IRL,1992,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,7.62e-05,7.62e-05,0.011710435,-0.004274178,0.011747272,0.003381173,0.00275276,0.00223408,0.001715737
IRL,1993,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,5.77e-05,5.77e-05,-0.001443625,-0.008849746,0.006555529,9.2908e-05,-0.00133312,0.004441589,-0.001599644
IRL,1994,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,4.79e-05,4.79e-05,0.000550196,0.02263507,0.000122238,0.001853694,-0.002850104,-0.005517731,0.000314261
IRL,1995,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,5.09e-05,5.09e-05,-0.004463524,0.060910836,0.001712565,0.003415108,-0.003447974,-0.00522288,0.001579043
IRL,1996,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.15e-05,6.15e-05,0.001653731,0.046059407,0.000664573,0.000311018,-0.00010917,-0.002406164,-0.000430684
IRL,1997,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,8.5e-05,8.5e-05,-0.006395802,0.077484116,-0.002428604,-0.000519464,0.001595152,-0.006452966,-0.000173117
IRL,1998,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000109352,0.000109352,0.010252938,0.035597123,-0.003833063,-0.00434457,-0.00299163,0.00485917,-0.000251303
IRL,1999,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000114203,0.000114206,0.000647575,0.060825914,-0.000489886,-0.000176464,0.001451485,6.626e-06,-0.001932767
IRL,2000,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000110187,0.000110187,-0.024538428,0.051938206,0.007335393,0.006281097,0.000284092,0.020735359,0.006406073
IRL,2001,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000113644,0.00011364,0.01318574,0.019027138,0.000948828,0.000864653,0.003588093,-0.008442682,-0.001636208
IRL,2002,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000114411,0.000114415,-0.002671287,0.023999257,-0.003714016,-0.003378594,0.004935949,-0.003715422,-0.002801587
IRL,2003,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000115,0.000115,0.009959966,0.002825769,-0.002826639,-0.002311774,-0.001171724,-0.006219869,0.001585521
IRL,2004,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000115372,0.000115372,0.005462259,0.001751667,-0.000438323,0.003589174,-0.005388056,0.006789776,0.004045071
IRL,2005,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000115514,0.00011551,0.009652138,0.019934898,0.000772627,0.000735808,1.734e-06,0.001384476,0.000935354
IRL,2006,,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,,0.000115275,0.000115275,-0.020523101,0.012057444,0.005230934,0.006506314,-0.004284523,0.007862122,0.004782384
IRL,2007,,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,,0.000114672,0.000114676,0.001730263,0.018046165,-0.003145251,0.001957036,-0.000813737,0.001978985,0.002752206
IRL,2008,,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,,0.000113808,0.000113811,0.015621766,-0.07084344,0.00400814,0.006083333,-0.002597167,0.000612433,0.005269342
IRN,1991,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000366911,0.000366915,-0.006785229,0.037660595,1.4653e-05,0.000919529,0.002440528,-0.000131397,-0.000207504
IRN,1992,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000204183,0.000204187,0.014553875,0.011030622,0.00116476,0.002199582,-0.012681603,0.001545374,0.001046938
IRN,1993,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,2.52e-05,2.52e-05,-0.004938737,-0.010067843,0.00140537,0.000114427,-0.00446484,0.000945296,0.002716729
IRN,1994,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,4.98e-06,4.98e-06,0.005665898,-0.005999999,0.000789801,0.000112893,-0.001453703,0.000555779,0.001624017
IRN,1995,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,9.92e-05,9.92e-05,-0.006473035,-0.005687393,-0.00025849,2.923e-05,0.001702266,-0.000216613,-0.000345865
IRN,1996,0.0,7.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,9.2e-05,9.2e-05,-0.01033093,0.018825598,0.000335217,6.5638e-05,0.000146359,0.000105094,0.000590208
IRN,1997,0.0,7.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,9.19e-05,9.19e-05,0.006542966,0.011904683,0.000272008,0.000189502,-0.001913814,0.000457067,0.000921568
IRN,1998,0.0,7.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,8.1e-05,8.1e-05,0.000636175,-0.018707255,-0.000922676,0.000129473,0.002107052,-0.000505486,-0.001976075
IRN,1999,0.0,7.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,6.72e-05,6.72e-05,0.007604823,-0.016317867,0.00181829,0.000282879,-0.005019904,0.001053053,0.003117086
IRN,2000,0.0,8.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,6.96e-05,6.96e-05,-0.00765264,0.01521726,0.001905441,0.000937134,-0.002420209,0.000915117,0.002267007
IRN,2001,0.0,8.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,7.51e-05,7.51e-05,-0.004730657,0.000748787,-0.002357998,0.000351487,0.006056876,-0.001913874,-0.000775041
IRN,2002,0.0,8.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,3e-05,3e-05,0.009055123,0.01338049,0.000507568,6.8858e-05,-0.000320114,0.000411355,0.001016452
IRN,2003,0.0,8.0,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,7.26e-06,7.26e-06,-0.001570508,-0.25850594,-0.000540451,-0.000232055,-0.000275335,0.000378791,0.001839261
IRN,2004,0.0,8.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,5.27e-05,5.27e-05,0.007655501,0.42600954,-0.000202093,-2.9677e-05,5.335e-06,0.000191995,0.002174635
IRN,2005,0.0,8.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,6.37e-05,6.37e-05,0.010764346,0.011862509,0.000436777,0.000178781,-0.00083713,0.000375382,0.001380462
IRN,2006,,8.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,4.44e-05,4.44e-05,-0.031067744,0.024822012,-3.0455e-05,-0.000378204,-0.001946122,0.000202918,0.001263185
IRN,2007,,8.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,5.71e-05,5.71e-05,0.013120458,0.04337469,-7.9865e-05,-4.6195e-05,-0.000371689,0.000292857,0.000920228
IRN,2008,,8.0,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,7.28e-05,7.28e-05,0.007430449,-0.01092164,-0.000653609,-0.000348518,0.000874671,-0.000302685,0.000110247
IRQ,1991,,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,-0.000372514,-0.000372514,-0.006785229,-0.6220093,-0.000352592,0.004493894,0.000388052,-3.4298e-05,0.002935958
IRQ,1992,,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000220947,0.000220943,0.014553875,0.25667703,-8.3384e-05,-0.000284751,0.000155329,2.2261e-05,-0.005539799
IRQ,1993,,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000299357,0.000299357,-0.004938737,-0.036582366,0.000560306,0.003246895,0.000991171,0.000117757,0.009084737
IRQ,1994,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000302263,0.000302266,0.005665898,-0.08517425,0.00071718,0.003168873,0.001796634,0.000162779,0.01274341
IRQ,1995,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000305131,0.000305135,-0.006473035,-0.12460304,0.002411601,0.004073324,0.006004821,0.000276955,0.030800508
IRQ,1996,1.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000304513,0.000304505,-0.01033093,0.084936835,0.00241095,-0.006846137,0.00888446,-2.7018e-05,0.019324553
IRQ,1997,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000299871,0.000299878,0.006542966,-0.074099615,0.007361217,0.00233705,0.026384875,0.001014657,0.02240607
IRQ,1998,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000295028,0.000295021,0.000636175,0.10936122,-0.007636406,-0.006166708,-0.007773833,-0.00083829,-0.016759329
IRQ,1999,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000291795,0.000291798,0.007604823,0.046732094,0.00230633,-0.00197734,0.008736986,0.000143769,0.001337832
IRQ,2000,0.0,8.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000288241,0.000288241,-0.00765264,0.07136118,0.000325993,-0.000246916,0.009122399,0.00064536,0.001414439
IRQ,2001,0.0,8.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.00028535,0.000285346,-0.004730657,0.05227158,-0.003130489,-0.001295496,-0.019119071,-0.000937238,-0.006899654
IRQ,2002,0.0,8.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.00028304,0.000283044,0.009055123,0.03301808,-0.001229804,-0.000292503,-0.003822892,-0.000112218,-0.000879429
IRQ,2003,0.0,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000279985,0.000279982,-0.001570508,-0.24668853,0.004828852,0.002490945,0.002206455,0.00036224,0.010795367
IRQ,2004,1.0,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000276245,0.000276249,0.007655501,-0.03433701,-0.003601464,-0.002708365,-0.011868965,-0.000300731,-0.00736488
IRQ,2005,,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000272214,0.000272211,0.010764346,-0.040764198,-0.001174521,-0.000470862,-0.00103461,-1.5634e-05,-0.003482336
IRQ,2006,,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000268079,0.000268083,-0.031067744,0.026821597,8.3524e-05,-0.000727046,-0.000244174,2.6533e-05,-0.007209465
IRQ,2007,,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000263914,0.000263911,0.013120458,-0.018508999,-0.000630406,-0.000681383,-0.003426387,-8.4649e-05,-0.008315072
IRQ,2008,,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000258997,0.000259001,0.007430449,0.05990522,-0.000533509,-0.000456156,-0.003193131,-0.000144285,-0.011266887
ISL,1991,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.002113208,,0.000174575,-0.017375837,-0.000471563,0.000472378,-0.001806494
ISL,1992,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.011710435,,0.003991064,-0.010490342,0.002316719,0.000519193,0.00145614
ISL,1993,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.001443625,,0.008026665,1.0929e-05,0.004610298,0.000379076,0.002940634
ISL,1994,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.000550196,,0.008602345,0.003231328,0.002996621,0.000597199,0.00292008
ISL,1995,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.004463524,,0.016261325,0.02355693,0.001057151,7.709e-05,-0.000520105
ISL,1996,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.001653731,,0.010931702,-0.000392893,-0.000859849,0.00019101,-0.003316865
ISL,1997,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.006395802,,0.007539284,-0.007025446,0.000133006,0.000538713,-0.001249979
ISL,1998,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.010252938,,-0.010747878,-0.012863742,-0.005025646,-0.000238054,-0.004818674
ISL,1999,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.000647575,,-0.002500799,0.000915883,-0.001109967,-0.000137985,0.000741012
ISL,2000,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.024538428,,-0.004387704,-0.004589215,-0.000612965,0.000989976,0.00648909
ISL,2001,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.01318574,,0.011155096,0.015579248,0.007418433,0.000302459,0.000859977
ISL,2002,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.002671287,,-0.002243584,-0.001716755,0.00068623,0.00055401,-0.003873197
ISL,2003,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.009959966,,-0.003346189,0.026144458,-0.004276407,-0.001218903,-0.006720246
ISL,2004,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.005462259,,-0.008813258,0.014825981,-0.002890739,-0.000404538,-0.00316939
ISL,2005,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.009652138,,-0.003974707,-0.006864629,-0.001272305,-8.2959e-05,-0.003806549
ISL,2006,,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,,,,-0.020523101,,0.011219372,0.027351707,0.001283815,-0.000250907,0.00457981
ISL,2007,,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,,,,0.001730263,,0.004291924,0.014308519,0.00232984,0.000249844,0.003010184
ISL,2008,,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,,,,0.015621766,,0.009291378,0.001072629,0.010980111,0.00208871,0.009399686
ISR,1991,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000375919,0.000375915,-0.006785229,-0.015156193,-0.002244481,-0.001991269,-0.001766757,0.004271843,-0.002790387
ISR,1992,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000365593,0.000365596,0.014553875,-0.003572734,0.0012856,0.000694526,0.000621164,0.001900886,0.001516058
ISR,1993,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000357077,0.000357073,-0.004938737,-0.03545183,-0.001482673,-0.00147489,-0.000635281,0.001497873,-0.001515974
ISR,1994,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000348195,0.000348195,0.005665898,0.015651073,0.00092067,0.000533359,0.001155989,0.003127769,0.000991009
ISR,1995,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000338271,0.000338268,-0.006473035,-0.000725161,0.000989086,0.00107372,0.001508735,0.007056204,8.8766e-05
ISR,1996,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000297457,0.000297461,-0.01033093,-0.0168796,0.000254109,-0.002340032,-0.000183978,-0.011790532,-0.002488989
ISR,1997,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000260554,0.000260558,0.006542966,-0.026760641,0.000876071,0.000538328,0.001214109,0.002197598,0.000603921
ISR,1998,0.0,7.0,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000259213,0.000259206,0.000636175,-0.02954002,-0.000130191,-0.00024593,0.000983758,0.003885947,-0.000619378
ISR,1999,0.0,7.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000257581,0.000257589,0.007604823,-0.030361785,0.001665818,0.001223332,0.000575666,0.000198045,0.00109797
ISR,2000,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000255547,0.000255547,-0.00765264,0.028334275,-0.00270263,0.000407667,0.001097811,0.013099813,0.000160675
ISR,2001,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000221223,0.000221215,-0.004730657,-0.058988918,0.003398041,-9.3056e-05,-7.7558e-05,-0.010547255,0.000626785
ISR,2002,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000187308,0.000187311,0.009055123,-0.057639144,0.002383039,0.000989964,5.1383e-05,-1.398e-05,0.001216433
ISR,2003,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.00019031,0.00019031,-0.001570508,-0.029474635,0.003308576,0.001275878,0.002248479,-0.001816212,0.004400155
ISR,2004,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000191942,0.000191938,0.007655501,-0.001191661,0.003263329,-0.002265061,0.000635834,0.012813474,0.004973696
ISR,2005,0.0,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000187397,0.000187404,0.010764346,-0.001709115,0.002549058,0.001285745,0.00153683,-6.7878e-05,0.00193412
ISR,2006,,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,,0.000182174,0.000182167,-0.031067744,0.000799459,0.007078636,0.004555248,0.004559204,-0.002686558,0.005387396
ISR,2007,,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,,0.000177801,0.000177801,0.013120458,0.000273395,0.002528773,0.001231333,0.000703506,0.001090605,0.001561311
ISR,2008,,8.0,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,,0.000173442,0.000173446,0.007430449,-0.011081021,-4.7246e-05,3.1749e-05,0.000646773,0.00205948,0.001432052
ITA,1991,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,8.05e-07,8.05e-07,-0.002113208,-0.011809174,-0.000948671,-0.000592106,-0.000541464,-0.000258088,-0.00060181
ITA,1992,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.64e-05,1.64e-05,0.011710435,-0.01967894,0.001429914,0.000917692,0.001457025,0.001342061,0.000982698
ITA,1993,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,3.26e-05,3.27e-05,-0.001443625,-0.037697412,0.001976397,0.001295187,0.002189894,0.00139859,0.001619957
ITA,1994,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,2.67e-05,2.67e-05,0.000550196,-0.006284239,0.002121068,0.001469138,0.002058753,0.001989819,0.001453035
ITA,1995,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.66e-05,1.66e-05,-0.004463524,0.001901209,0.004124485,0.002588868,0.003113692,0.002586836,0.002584394
ITA,1996,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.61e-05,1.61e-05,0.001653731,-0.016328119,-0.0010717,-0.000189375,-0.000318853,-0.00021487,-0.000504234
ITA,1997,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.96e-05,1.96e-05,-0.006395802,-0.007362053,0.001214596,0.001224837,0.001156237,0.001400477,0.000747137
ITA,1998,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.23e-05,1.23e-05,0.010252938,-0.017642643,-0.001548817,-0.001100299,-0.000644078,0.000512598,-0.000841833
ITA,1999,0.0,7.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,9.26e-06,9.26e-06,0.000647575,-0.007353194,0.000176823,0.000188693,1.8421e-05,0.000177183,4.879e-06
ITA,2000,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,2.01e-05,2.01e-05,-0.024538428,0.008148972,0.003959426,0.003004044,0.003336361,0.003812153,0.002197421
ITA,2001,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,2.17e-05,2.17e-05,0.01318574,-0.009908076,0.001612059,0.001109501,0.001371515,0.000390936,0.00137172
ITA,2002,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.42e-05,1.42e-05,-0.002671287,-0.023610337,-0.00142746,-0.001034591,-0.001288782,-0.002685852,-0.000828376
ITA,2003,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.23e-05,1.23e-05,0.009959966,-0.026525404,0.000686047,6.026e-05,0.000374125,0.001639617,0.00062471
ITA,2004,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,1.02e-05,1.02e-05,0.005462259,-0.014637363,0.00425248,0.002401911,0.003559319,0.003587939,0.002872627
ITA,2005,0.0,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,7.85e-06,7.85e-06,0.009652138,-0.019418076,0.002262899,0.001475048,0.001589132,0.002239365,0.001267496
ITA,2006,,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,,5.24e-06,5.24e-06,-0.020523101,-0.006164655,0.007809922,0.004435662,0.005460518,0.004464416,0.004685876
ITA,2007,,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,,2.45e-06,2.45e-06,0.001730263,-0.009877292,0.004796519,0.00117914,0.00306956,0.001893894,0.002906239
ITA,2008,,8.0,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,,-4.17e-07,-4.14e-07,0.015621766,-0.03558774,0.003390989,-0.001372704,0.001963122,0.001497528,0.001859179
JAM,1991,0.0,7.0,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.56e-05,4.56e-05,-0.005542085,-0.021222293,0.002280468,0.006209617,0.001907188,0.000399003,0.002731445
JAM,1992,0.0,7.0,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,8.43e-05,8.43e-05,0.008693755,-0.003299421,0.001277336,0.000199167,0.001394181,0.000264161,0.001938139
