,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff,country
74,1991,0.0076320136183277,0.0003286964235892,0.0246942400865054,0.0203759433202522,0.0019205645127904,0.0,7.0,-0.118375875,0.092461646,0.04720687,0.16392769,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-6.89e-06,-6.89e-06,-0.002113208,-0.14381711,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0465415137396062,-0.0006484664527623,53
75,1991,0.0008365024655372,0.0008618097851327,-0.0155263774062199,-0.0002909293647396,0.0077105280456077,0.0,7.0,0.03499538,0.12113397,0.046032727,0.15959682,0.0015,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000164509,0.000164505,-0.006785229,0.008659625,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0582337432237732,0.0036710799680586,54
77,1991,0.0165147516513368,0.0029232943455443,0.0195504152053721,0.0079337125097599,0.0053220513050795,0.0,7.0,0.012780044,0.08169272,0.039367605,0.16392769,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.41e-05,6.41e-05,-0.002113208,-0.017086694,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0415671991223227,-0.0004115082036151,56
78,1991,-0.0010816552173017,-0.0050423804863345,-0.0179629530997829,-0.0018156102440245,-0.0005811662110049,0.0,7.0,0.06615053,0.10981669,0.0358166,0.15959682,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000366911,0.000366915,-0.006785229,0.037660595,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.126537681387321,-0.0021065882552042,57
81,1991,-0.0026127015797792,-0.0032734365172518,-0.0063062833306214,-0.015902200506241,-0.0013322123666406,0.0,7.0,0.018036934,0.084444806,0.05432383,0.15959682,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000375919,0.000375915,-0.006785229,-0.015156193,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0481159720503502,-0.0008646242953603,59
82,1991,-0.0009331418396079,-0.0004360213108931,-0.0031776856388878,-0.0011916842619436,-0.0016462236080253,0.0,7.0,0.01381987,0.10946366,0.052627183,0.16392769,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,8.05e-07,8.05e-07,-0.002113208,-0.011809174,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0579931406646626,2.4863853295101213e-05,60
83,1991,0.013562299638028,0.0160381632510374,0.0215368707702299,0.0084305263709635,0.0103401254390511,0.0,7.0,-0.001522104,0.077658415,0.053834293,0.1669678,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.56e-05,4.56e-05,-0.005542085,-0.021222293,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.047989436618787,0.0004516375838182,61
84,1991,0.0107975865418017,-0.0040558686701047,0.0011028627856755,0.0002973803168554,-0.0063547931243139,0.0,7.0,-0.080854185,0.08197162,0.036756888,0.15959682,0.003,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.001070499,0.001070499,-0.006785229,-0.104980156,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0391365477114615,-0.0030788113339777,62
85,1991,-0.0010406500871338,-0.0010583893288376,-0.0026735832255903,-0.00044352273895,-0.0040623943151296,0.0,7.0,0.030097594,0.117276035,0.058013603,0.15959682,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,0.0,3.3e-05,3.3e-05,-0.006785229,-0.004353205,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.04129139623073,-0.0009342549484789,63
87,1991,0.0007686677283494,0.0004116439945583,0.0062275154397772,0.010294380515486,-0.0003816258045246,0.0,7.0,-0.01824053,0.10090856,0.037465364,0.16698153,0.0025,0.03269569,0.008588,0.007765,0.00886,0.01,0.0,0.000323124,0.000323121,-0.00549379,-0.028176647,0.001,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.094913257865534,0.000865606893793,65
90,1991,-0.0009884234721239,-0.0031533543543409,-0.0109422280539399,0.0176165266374176,0.0036757902381096,0.0,7.0,0.08040507,0.106768295,0.060899246,0.15959682,0.008,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,0.000109255,0.000109248,-0.006785229,0.039861996,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0394107406947066,0.0003135804377292,68
92,1991,0.0053029743135078,-0.005246027358907,0.0043426503461184,-0.000116277294722,0.00036278261467,0.0,7.0,0.001825307,0.083734676,0.029319158,0.15959682,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000281423,0.00028142,-0.006785229,-0.015713444,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0368491782610407,0.0004613640992336,70
94,1991,-0.0489197548633262,-0.1319842389102509,-0.1388557968139583,-0.1145410723889903,-0.0409247840111281,0.0,7.0,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-0.001527295,-0.001527291,-0.00549379,0.1859453,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0689034156891254,-0.0093897582829326,71
95,1991,-0.0024233443084576,-0.0022793843397138,-0.0060178660322953,-0.0006392498467128,-0.0112538561438021,0.0,7.0,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000268191,0.000268191,-0.00549379,-0.113312125,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0383886504471651,-0.0008610597995223,72
98,1991,4.442063341953545e-05,-0.0021703215917912,-0.0097594298099715,-0.0075334480643812,-0.0048947895247762,0.0,7.0,0.016872328,0.07474262,0.040613007,0.16698153,0.0015,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,0.000234507,0.0002345,-0.00549379,-0.014827732,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.034256576462275,-0.001399530917484,74
103,1991,-0.0122206701814838,-0.0101738222780765,-0.0160232021308755,-0.0045195612675862,-0.0078907607034501,0.0,7.0,0.045359954,0.10138329,0.040373378,0.16698153,0.001,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0,0.000223622,0.000223622,-0.00549379,0.029601226,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0376302588479091,-0.0003686011424267,77
106,1991,0.0085533110765317,0.0037442639233441,-0.0297602839682543,-0.0032711578071741,0.0017278073633166,0.0,7.0,-0.0908117,0.093917206,0.03026041,0.16698153,0.006,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000301309,0.000301309,-0.00549379,-0.08703537,0.004,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0528840676582028,-0.0006608980853995,79
