country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
NZL,1999,0.0002871586574346,0.0013291987555185,0.0001232708105102,0.0022826928760158,0.0005150712680529,0.0,0.0,7.0,0.046728086,0.08238537,0.026474716,0.17892992,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,5.3e-05,5.3e-05,0.002628505,0.029470447,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0464143061074273,-0.0001315000810766
OMN,1999,-0.0005580508868583,-0.0063954340737518,-0.0008884504637896,-0.0084003012453067,-0.0024108499024477,0.0,0.0,7.0,-0.035957664,0.07803119,0.024443652,0.17285785,0.0005,0.010296194,0.004373,0.004322,0.003567,0.0,0.0,0.000346325,0.000346322,0.007604823,-0.08856448,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0368847831538577,0.0018368307362729
PAK,1999,0.0002291967206271,0.0002413345787177,0.0001129654005743,0.000962985313032,0.0002162104590232,1.0,0.0,7.0,0.011456267,0.118672386,0.05209587,0.17285785,0.002,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.000245564,0.000245564,0.007604823,-0.010611118,-0.006500000000000001,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0403875794890586,-0.0003694661564926
PAN,1999,9.170756011961724e-05,-0.0053761157427459,8.592555758074518e-05,0.000170353970747,-0.0001786346926661,0.0,0.0,7.0,0.013511527,0.079543725,0.036237705,0.17840567,0.0095,0.024849067,0.005528,0.003338,0.003873,0.0,0.0,0.000180699,0.000180695,0.002353162,-0.005772917,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0406821235954179,-0.00045218108824
PER,1999,3.3138942761211376e-05,-6.614392557721237e-05,-0.0004255819384647,-0.0003518656052716,-7.438566806986131e-06,0.0,0.0,7.0,-0.007110413,0.10153701,0.029990861,0.17840567,0.0055,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.000160903,0.000160908,0.002353162,-0.022637457,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0709650579870671,4.780557178281353e-05
PHL,1999,6.833210253359093e-05,-0.000758910652955,0.0023097456559008,-0.0009722582762269,0.0007435792978012,0.0,0.0,7.0,0.01178288,0.1128286,0.05585196,0.17285785,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.000217274,0.000217274,0.007604823,-0.011164785,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0372856983799028,2.0344178916803516e-05
PNG,1999,0.0005866347513595,0.0098193462378827,0.0006412641049086,0.0064790943494609,0.0045734410803822,0.0,0.0,7.0,,,,0.17892992,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,0.0,,,0.002628505,,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0405247152295273,-0.0003561449835153
POL,1999,6.84389378144707e-05,0.0001804738495434,5.699752808651856e-05,-0.0019799790789706,9.504971695754698e-05,0.0,0.0,7.0,0.045975126,0.10562704,0.048441477,0.17643961,0.0095,-0.002231435,0.001183,0.001712,0.000468,0.0,0.0,-8.34e-07,-8.34e-07,0.000647575,0.022941364,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0493724516133903,-2.7243835288799645e-05
PRK,1999,-0.000129366599542,-9.725968423684138e-05,-3.4669701743026944e-05,-0.0004017283938697,-0.0002649220750011,0.0,0.0,7.0,0.012068127,0.09957127,0.051662248,0.17285785,0.0005,,0.000392,0.004891,2.8e-05,0.0,0.0,-4.86e-05,-4.86e-05,0.007604823,0.003794166,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0321898195535635,-0.0001372096247508
PRT,1999,-0.0016973949643338,-0.0040908630527603,-0.0031913934478509,-0.0206219754135928,-0.0017538283916458,0.0,0.0,7.0,0.032191917,0.09238284,0.047170285,0.17643961,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,0.0,5.71e-05,5.71e-05,0.000647575,0.002362246,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0343167237941308,0.0003350012960676
PRY,1999,-5.2823575087348855e-05,-0.0006149947770661,-0.0002390864341866,-2.112397313037799e-06,4.558753376759754e-05,0.0,0.0,7.0,-0.021574292,0.0860282,0.026181286,0.17840567,0.0085,0.000953102,0.001689,0.002123,0.005975,0.0,0.0,0.000267923,0.000267923,0.002353162,-0.0306253,0.0005000000000000004,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0586314093501658,-0.0001249476347909
PYF,1999,0.0003039484320888,0.0014601388332318,-4.9043280999523046e-05,0.0012289773981257,0.0003592005841883,0.0,0.0,7.0,,,,0.17892992,,,,0.005813,0.006078,,0.0,,,0.002628505,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0421486399798694,4.751948201870554e-05
QAT,1999,-0.0005303733577685,0.0006356334482259,-4.469950605654914e-05,-0.0027064443230341,-0.001589456577424,0.0,0.0,7.0,0.008079616,0.06392093,0.039552394,0.17285785,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000454709,0.000454713,0.007604823,0.012952981,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0394719028001105,0.000363701030616
RUS,1999,0.0024015475673789,0.0022629532075755,0.0002938075031313,3.0523273444917065e-05,0.0007324829854894,0.0,,7.0,0.06732878,0.1190058,0.02159858,0.17643961,0.0065,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-3.12e-05,-3.12e-05,0.000647575,0.055438016,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0798176902150171,0.0009912970283005
RWA,1999,7.281475349232326e-05,0.0004066139113047,-3.2433928371285344e-05,0.0001503391512673,-3.3277176474226684e-05,0.0,0.0,7.0,0.05414353,0.090023614,0.057855673,0.17923258,0.002,0.04295924,0.003238,0.005066,,0.0,0.0,0.000206105,0.000206098,0.002867341,0.03801883,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0428203899581838,0.0002448587523041
SAU,1999,-7.39488300603849e-05,0.0001296485791569,6.395196756135918e-05,0.0001457414065689,4.825000272922278e-06,0.0,0.0,7.0,-0.035227984,0.10020328,0.023472492,0.17285785,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.000288382,0.000288384,0.007604823,-0.060386334,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0434737570981797,-0.0002403211952515
SEN,1999,0.0016834435657609,0.0124089100231198,0.001156505858205,0.0090774993451573,0.0035039279403102,0.0,0.0,7.0,0.023300417,0.09250079,0.039925836,0.17923258,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000266969,0.000266965,0.002867341,0.02008089,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0403402131892791,-0.0030909779744063
SGP,1999,0.0054631182741649,0.0037601775923437,0.0031612848307966,0.0092372645924984,0.0041860268984267,0.0,0.0,7.0,0.05156462,0.08285955,0.08667655,0.17285785,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000160635,0.000160635,0.007604823,0.005946565,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0902124141182656,-0.0002242473391367
SLE,1999,-0.0002817660283825,-0.0034402186721699,-0.0006044413464906,0.0034207612557566,-0.0005092425407525,0.0,,7.0,-0.08597799,0.084565856,0.04185211,0.17923258,0.005,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,5.61e-05,5.61e-05,0.002867341,-0.08909478,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0459903505537939,-5.2422091289097694e-05
SLV,1999,0.0005948357122354,-8.065845170983181e-05,-0.0001148568748603,0.0003928213901629,-4.282338295859625e-05,0.0,0.0,7.0,0.014459294,0.08701346,0.05670247,0.17840567,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000191472,0.000191472,0.002353162,-2.77e-05,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0403566970772616,0.0006400292159688
SMR,1999,-0.000684325269363,-0.0041323569631896,-0.000169575943596,-0.0007197925207625,-0.0003428483118286,0.0,0.0,7.0,,,,0.17643961,,,0.002927,0.001975,,,0.0,,,0.000647575,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0430204503091333,0.0005476600229628
SOM,1999,8.004027324645582e-05,0.0002261075992743,2.313087747262788e-06,9.01863086803902e-05,7.774266827763224e-06,0.0,0.0,7.0,-0.011505593,0.088778034,0.024363192,0.17923258,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000291213,0.000291208,0.002867341,-0.013201564,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0490926878272219,7.605995082269473e-05
STP,1999,-0.001470689750267,-0.0027342349894005,-0.0036762449811489,-0.0032411105432181,-0.0023049662502627,0.0,0.0,7.0,-0.004677853,0.050432317,0.050422322,0.17923258,,,,0.001866,0.002322,0.0,0.0,0.000313573,0.000313573,0.002867341,-0.017493734,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0429857159241034,-0.0001973386595097
SUR,1999,0.0001707169202954,-0.0026080769663112,-0.0001481592749447,0.0008903883542392,0.0001934535391372,0.0,0.0,7.0,,,,0.17840567,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.002353162,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0464076482960073,0.0007112933918636
SVK,1999,0.0001703591521676,-0.000193551784719,-6.597836545407104e-05,-0.0193158570538131,4.265607042552508e-05,0.0,0.0,7.0,0.000753561,0.08593365,0.047056343,0.17643961,0.0095,,0.002539,0.005655,0.002551,,0.0,1.02e-05,1.02e-05,0.000647575,-0.030118411,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0650342654985202,-0.0004097873602683
SVN,1999,-3.1471337462361804e-05,0.0014154968847776,-9.923197401213309e-05,-0.0046252163925925,-2.644989980720228e-05,0.0,0.0,7.0,0.056606364,0.07605717,0.046024635,0.17643961,0.01,,0.002216,0.002868,0.002201,,0.0,-5.74e-06,-5.74e-06,0.000647575,0.019619077,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.046571581451716,-0.0001092460886085
SWE,1999,-0.0002468387720375,-0.0002394656809714,-0.000495016047526,-0.0041259890040882,-0.00036233332192,0.0,0.0,7.0,0.04425301,0.090890765,0.030706437,0.17643961,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,7.91e-06,7.91e-06,0.000647575,0.024993697,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0707541240488698,-5.213571827039632e-05
SWZ,1999,9.042422653793986e-05,-0.0007904735871783,-0.0007553886890774,-0.0022810639783023,-0.000540879390252,0.0,0.0,7.0,0.017632177,0.069979884,0.04152904,0.17923258,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000170752,0.000170749,0.002867341,-0.009395944,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0473890832419009,0.0003663489518151
SYC,1999,0.0004932629936879,0.0135128384427001,0.0009138727501211,0.0091782412245358,0.001368019805804,0.0,0.0,7.0,-0.041161727,0.043584637,0.051459216,0.17923258,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000124011,0.000124011,0.002867341,-0.062549345,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0514816875817017,-0.0012142682502657
SYR,1999,0.0004195245433987,0.0003020893654373,0.0001765032619596,0.001418907738052,0.0002081948462387,0.0,0.0,7.0,-0.05589857,0.09673377,0.044581696,0.17285785,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000260331,0.000260331,0.007604823,-0.080951,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0410967942937316,0.000781368912208
TCD,1999,0.000414334816274,0.0024393060412452,0.0002434256167257,0.0021317429194238,0.0004628092836121,0.0,0.0,7.0,-0.007270025,0.089501105,0.018118786,0.17923258,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000302136,0.000302138,0.002867341,-0.016812017,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0389618041949775,-0.0003951372709085
TGO,1999,0.0002341035935962,0.0022625219289024,8.009555301091622e-05,-0.0009676903216476,-0.0001417081467337,0.0,0.0,7.0,0.000271329,0.0843,0.044339117,0.17923258,0.004,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000282675,0.000282679,0.002867341,-0.002097448,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0466085187479902,-0.0001264763052507
THA,1999,-0.0004897585930391,-0.0003386999135576,-0.002463570885122,-0.0169484921159862,-0.0030605989097534,0.0,0.0,7.0,0.03514376,0.110250786,0.047872033,0.17285785,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,8.98e-05,8.98e-05,0.007604823,-0.007266671,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.053792166312812,0.0019805621561601
TJK,1999,0.0021089811691335,0.0017042232943669,0.0002967022806165,0.0026860409549072,0.0007878618039179,0.0,0.0,7.0,0.015279203,0.087178454,0.037571013,0.17285785,0.0045,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000211678,0.000211686,0.007604823,0.042920176,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.045588781896125,0.0002668333806377
TKM,1999,-0.0007474565396556,-0.0006456729505172,0.0002313416236888,-0.0026430143686794,-0.001514160036766,0.0,0.0,7.0,0.14803,0.083721675,0.021816472,0.17285785,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000146739,0.000146737,0.007604823,0.13229007,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0404215908262467,-0.0007470216641663
TTO,1999,0.000739789109464,0.0013990693210854,0.0008721136733318,0.0026370841474893,0.0018239993966591,0.0,0.0,7.0,0.07051683,0.071348906,0.05500175,0.17840567,0.01,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,-2.39e-05,-2.39e-05,0.002353162,0.038565643,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0506395900008473,-0.0029258592729078
TUN,1999,-0.0012825694641286,-0.0063714329722987,-0.0003509378822838,0.0012762376492082,-0.0017212672891118,0.0,0.0,7.0,0.048670255,0.09155097,0.041093517,0.17923258,0.0035,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.000116721,0.000116717,0.002867341,0.01801041,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0379397893147055,0.0016685059527071
TUR,1999,0.0001871544283521,0.0004585092120214,0.0012346916220305,0.000960859663163,0.0005013596972591,0.0,0.0,7.0,-0.062490568,0.11101251,0.04453874,0.17285785,0.0085,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.000163861,0.000163864,0.007604823,-0.08997185,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0984251020446433,-0.0005744867265412
TWN,1999,-0.0002202447958799,0.000798493815555,4.521196206388155e-05,-0.0002407410243012,-0.0004989956245885,0.0,0.0,7.0,0.045975275,0.099961124,0.065222844,0.17285785,0.0095,0.038416006,0.002744,0.006845,0.005028,,0.0,7.87e-05,7.87e-05,0.007604823,0.004691258,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0410471188920367,4.235712364790423e-05
TZA,1999,2.8729761284440776e-05,-0.0001104894950429,9.164647651787108e-06,0.0001030162116164,-3.654872424905652e-05,0.0,0.0,7.0,0.007943255,0.10398428,0.036116697,0.17923258,0.0045,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.000264704,0.000264708,0.002867341,-0.002309508,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0389787677271576,-0.000207744280745
UGA,1999,0.0028574417131911,0.0003053746946837,8.396833175330562e-05,0.0012825272370646,0.0002092485925722,0.0,,7.0,0.04240731,0.100531,0.04756233,0.17923258,0.003,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.000317343,0.000317335,0.002867341,0.034827027,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0392879866332552,7.408190526630304e-05
UKR,1999,0.0011480651661061,0.0011420412535507,0.0006842978304786,0.0050601168076971,0.0008363358160255,0.0,0.0,7.0,0.00710641,0.1080947,0.04406393,0.17643961,0.0085,,0.004737,0.006157,0.004741,0.0,0.0,-9.08e-05,-9.08e-05,0.000647575,0.012315922,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0476052881632984,-0.0015120676035991
URY,1999,4.764346795491916e-05,-0.000103229815845,3.833478359961846e-05,-0.0018299858858588,8.370584363559183e-05,0.0,0.0,7.0,-0.033591393,0.08104099,0.0294723,0.17840567,0.01,-0.095670156,0.002504,0.003548,0.000817,0.0,0.0,5.76e-05,5.76e-05,0.002353162,-0.047020596,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0498388344348633,-2.8531706576399866e-05
USA,1999,-4.630105359916385e-05,0.0002663356973931,2.860508809555528e-05,-2.357516807555832e-05,3.213870612609089e-06,0.0,0.0,7.0,0.032998696,0.12540023,0.034172114,0.17735003,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.000114486,0.000114489,0.003632173,0.011739722,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.029885376301772,-2.088728209649962e-05
UZB,1999,-0.0002581292700699,-0.0002733606428795,-0.000379244385571,-0.005090957030352,-0.0002498297049134,0.0,0.0,7.0,0.028785052,0.10114639,0.040616095,0.17285785,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.000146806,0.00014681,0.007604823,0.015184528,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0491004264317891,-8.256797840798524e-06
VEN,1999,-0.0001085542102742,-0.0002320470472103,-0.0001993872465449,-0.0011258199132264,-0.000233782705761,0.0,0.0,7.0,-0.07634421,0.100488424,0.03266594,0.17840567,0.0085,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.000164777,0.000164781,0.002353162,-0.09444316,-0.0004999999999999987,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0486382416350345,-9.274348631599372e-05
VGB,1999,-0.0002511945006195,-0.0016178271037815,-0.0002859169616305,-0.0009627715916642,-0.000337908434316,0.0,0.0,7.0,,,,0.17840567,,,,,,,0.0,,,0.002353162,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0422828874529672,1.0949983803097696e-05
VNM,1999,-0.0002104597683142,-8.975994347796418e-05,-0.000264782596283,-0.0001017306097327,5.084029914055599e-05,0.0,0.0,7.0,0.034355074,0.11265613,0.05480681,0.17285785,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.000128537,0.000128534,0.007604823,0.006963825,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.021062963897898,-2.777842120500751e-06
VUT,1999,0.0001981330999376,0.0037104746382104,-0.0004372417221394,0.0052246408757685,-0.0003845810583248,0.0,0.0,7.0,,,,0.17892992,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,0.002628505,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0546238469395242,0.0005575516246309
WSM,1999,-0.0007252437933087,-0.0007398746061823,-0.0006736379502812,-0.0016165424517092,-0.001231008219155,0.0,0.0,7.0,,,,0.17892992,,,0.001376,0.007871,0.000111,,0.0,,,0.002628505,,,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0404018920370992,-0.0002271487440047
YEM,1999,0.0002494482596119,-0.0020207932577947,-0.0014994370960727,-0.0072966025192694,-0.0013845931211757,0.0,0.0,7.0,0.004041644,0.09736232,0.034671918,0.17285785,0.004,0.03303217,,2.3e-05,8e-05,,0.0,0.000332579,0.000332572,0.007604823,-0.015596984,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0401068588145993,0.0017422199814444
ZAF,1999,-0.0001033389534815,-0.0001033328015772,-0.0001991307331638,-0.0015124049963964,-0.0002925543579715,0.0,0.0,7.0,0.008058556,0.10703835,0.035973005,0.17923258,0.0095,0.020412203,0.007517,0.008603,0.008652,0.01,0.0,0.000127554,0.000127554,0.002867341,-0.003245441,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0505641991640097,0.0006889263270635
ZMB,1999,0.0003950485835296,0.0013858054545445,0.0002725781697435,0.001653680994221,0.0001443529255323,0.0,0.0,7.0,-0.000446855,0.092070796,0.025994517,0.17923258,0.0055,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.000221014,0.000221016,0.002867341,-0.006227918,0.0,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0430667333028162,-0.0006078152711276
ZWE,1999,-0.0036496492596353,-0.0025018775574048,-0.0011679139247104,-0.0053865594682417,-0.0017192291546987,0.0,0.0,7.0,-0.017681967,0.093701676,0.034125958,0.17923258,0.0035,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,0.000108108,0.000108104,0.002867341,-0.021032704,0.0015,0.0001060686753991733,0.0002307810129164256,0.00028855835229658357,-0.000379063652801437,-6.322309673882934e-05,0.0405346140173452,0.0012346674754196
ABW,2000,-0.0277177229040192,-0.0465287306904172,-0.0011443922797845,-0.0663841993960746,-0.0054322680403211,0.0,0.0,8.0,,,,0.16618782,,,,0.004107,0.003889,,0.0,,,-0.01221785,,,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0487165894451067,-0.0052707923024132
AFG,2000,-0.0016010685581174,0.0010484918860438,-0.0001056070842064,-0.0003664463169286,-0.0008003652462234,0.0,,8.0,-0.010547614,0.10081559,0.036084395,0.16520521,0.0015,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,0.000106037,0.000106037,-0.00765264,-0.018002197,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0392992483136922,-0.0014827786515103
AGO,2000,-0.0014260101313553,-0.0022390773168295,-0.0006914729415873,-0.0154436416543871,-0.0077888313327569,0.0,,8.0,0.013840456,0.09247373,0.021191174,0.16637819,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.00015717,0.000157168,-0.012854397,0.001128996,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0450281669744108,-0.0013991094265685
ALB,2000,0.0040018003067784,0.006215327610057,-0.0001279709875592,0.0039867216964879,0.0011864265545203,0.0,0.0,8.0,0.06795225,0.08153015,0.048425443,0.15190119,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.72e-05,4.72e-05,-0.024538428,0.041358918,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0557260240395779,-0.0008757066843909
AND,2000,0.0002644684973589,0.0052293507465208,0.0008375223817376,0.0013851325555871,0.001144393306041,0.0,0.0,8.0,,,,0.15190119,,,0.007139,0.002326,0.006848001,,0.0,,,-0.024538428,,,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0390139588513218,-0.0006366413101017
ANT,2000,-5.726792799267549e-05,-5.755968278808171e-05,-0.3161908735103558,-0.0018836874835458,-0.0012285577536944,0.0,0.0,8.0,,,,0.16618782,,,,0.003866,0.002508,,0.0,,,-0.01221785,,,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0999277489989178,0.0006045573490845
ARE,2000,-0.002886937141909,-0.0079255974646866,-0.0012399948483027,-0.0146658548868595,-0.0059395888025175,0.0,0.0,8.0,0.06702402,0.08076918,0.036508746,0.16520521,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000520296,0.0005203,-0.00765264,0.064979866,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0409905091862193,0.0010350474039953
ARG,2000,0.0003210159236931,0.0013754402161561,0.0006028158814681,0.008606426020571,0.0002325281471702,0.0,0.0,8.0,-0.01897143,0.105277136,0.026132088,0.16618782,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000111237,0.000111233,-0.01221785,-0.032101396,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0540043740353703,8.011499509389536e-05
ARM,2000,0.0009061956258807,0.0201670055599852,0.0006528003842692,-0.0002070320343757,-0.0003636662198727,0.0,0.0,8.0,0.060762674,0.08020453,0.04674064,0.16520521,0.0075,,0.001272,0.004576,0.001291,0.0,0.0,-1.66e-05,-1.66e-05,-0.00765264,0.013411045,0.0,0.000576521616217911,0.0015691973537038514,-0.0017731292588419152,0.001810671872581641,-0.0002987394345174691,0.0402977860204121,0.0008256217401542
