country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
SOM,2000,2.459228609167849e-05,0.001555338219976,0.0004975644027417,0.000204678030052,-0.0002214965692754,0.0,0.0,8.0,-0.01186444,0.08907304,0.024658201,0.16637819,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000295006,0.000295009,-0.012854397,-0.013560411,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0469247073984236,-0.0021679804287982
STP,2000,-0.0253329260215771,0.0202817593005046,0.0087236700333969,0.0069300529281488,-0.0004786854975294,0.0,0.0,8.0,-0.000526397,0.050748486,0.05073849,0.16637819,,,,0.001866,0.002322,0.0,0.0,0.000316169,0.000316169,-0.012854397,-0.013342278,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0413342609926937,-0.0016514549314096
SUR,2000,-0.0475317287462384,-0.0082418187099662,0.0134580950910725,-0.0132709525228203,0.0040154707759691,0.0,0.0,8.0,,,,0.16618782,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.01221785,,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0443520989593508,-0.0020555493366564
SVK,2000,0.0016044828441651,-0.0105459768912809,0.0031041344423881,0.0171011481760858,0.001206021208581,0.0,0.0,8.0,0.007618698,0.085942134,0.047064833,0.15190119,0.0095,,0.002539,0.005655,0.002551,,0.0,8.49e-06,8.49e-06,-0.024538428,-0.023253273,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0654271477799414,0.0003928822814211
SVN,2000,0.0033638398527513,0.0103506608358123,0.0094882724096545,0.0109947861252801,0.0027406675987711,0.0,0.0,8.0,0.038532842,0.07606167,0.04602913,0.15190119,0.01,,0.002216,0.002868,0.002201,,0.0,4.5e-06,4.5e-06,-0.024538428,0.001545556,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0459496166212909,-0.000621964830425
SWE,2000,-0.000125100055334,0.0153983079723105,0.0022630545772894,0.0016522936592816,0.0003592957024724,0.0,0.0,8.0,0.039813325,0.09090655,0.030722229,0.15190119,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.58e-05,1.58e-05,-0.024538428,0.020554012,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0703318631159449,-0.0004222609329248
SWZ,2000,-0.0048258926438523,-0.0063642221360303,0.0082499248104911,0.0001793353420179,0.0021726279462498,0.0,0.0,8.0,0.007948477,0.070118904,0.04166806,0.16637819,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.00013902,0.00013902,-0.012854397,-0.019079644,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0471074172805054,-0.0002816659613954
SYC,2000,-0.0022708593856831,-0.0042004110469237,0.0034137872604205,0.0013215956514658,0.0038388280223958,0.0,0.0,8.0,-0.06485092,0.04371446,0.05158904,0.16637819,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000129823,0.000129823,-0.012854397,-0.08623854,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0501228141032981,-0.0013588734784035
SYR,2000,0.0065378952163068,0.0015319082693882,0.0026531414669213,0.0004373228080943,0.0036957654463675,0.0,0.0,8.0,-0.003147722,0.09699267,0.0448406,0.16520521,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.0002589,0.000258904,-0.00765264,-0.02820015,0.001,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0410696255597432,-2.7168733988398863e-05
TCD,2000,0.0010295532531076,0.0002901855337476,0.0021744042898755,0.0003846672892658,0.0027027858343016,0.0,0.0,8.0,-0.01983227,0.08980005,0.018417735,0.16637819,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000298947,0.000298949,-0.012854397,-0.029374262,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0391272333374101,0.0001654291424325
TGO,2000,-0.0025293651966346,0.0038629996265543,0.009134392202796,0.0004185123023652,0.0052211946856833,0.0,0.0,8.0,-0.04587449,0.08457795,0.04461706,0.16637819,0.004,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000277951,0.000277944,-0.012854397,-0.04824327,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0469702812044142,0.000361762456424
THA,2000,0.0038270610214986,0.0006862636229167,0.0016118370428938,0.0009804468346643,0.0019409747724968,0.0,0.0,8.0,0.039564308,0.11032677,0.04794801,0.16520521,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,7.6e-05,7.6e-05,-0.00765264,-0.002846122,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0521657427647763,-0.0016264235480357
TJK,2000,-0.0073911975643046,0.0066634594561478,0.0045520815688887,0.0007545437506856,0.0013365116689404,0.0,0.0,8.0,0.062313486,0.08737132,0.03776387,0.16520521,0.0045,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000192866,0.000192858,-0.00765264,0.08995446,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0451529108030507,-0.0004358710930743
TKM,2000,-0.0057260377657005,-0.0015740335331923,-0.0010837108529811,-0.0008313925153785,-0.0005500887861502,0.0,0.0,8.0,0.04648234,0.08385945,0.021954246,0.16520521,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000137776,0.000137774,-0.00765264,0.0307424,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0393270133777174,-0.0010945774485293
TTO,2000,-0.0007078429349895,0.0033860893183414,0.0002589241613537,-4.158578327341164e-05,0.0084009900058103,0.0,0.0,8.0,0.050531536,0.071324974,0.05497782,0.16618782,0.01,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,-2.39e-05,-2.39e-05,-0.01221785,0.018580347,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0445620566931051,-0.0060775333077422
TUN,2000,0.0071234762632766,0.0054501404988123,0.0062184935713855,0.0027237761859085,0.0041629710207665,0.0,0.0,8.0,0.035524126,0.09166133,0.04120388,0.16637819,0.0035,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.000110358,0.000110362,-0.012854397,0.004864281,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0395887027984871,0.0016489134837816
TUR,2000,-0.0036570174344148,-0.0007333622259147,-0.0017597303628176,-0.0031327161241693,-0.0019686468676822,0.0,0.0,8.0,0.05645363,0.11117351,0.044699736,0.16520521,0.0085,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.000161,0.000160996,-0.00765264,0.028972352,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0969791979741608,-0.0014459040704825
TWN,2000,0.0056545975106894,-0.0008880383085866,0.0178648768813321,0.0074650390866689,0.0053284344976192,0.0,0.0,8.0,0.04940147,0.10004825,0.06530997,0.16520521,0.0095,0.038416006,0.002744,0.006845,0.005028,,0.0,8.71e-05,8.71e-05,-0.00765264,0.008117452,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0349617480932117,-0.0060853707988249
TZA,2000,-0.0003713888370758,0.0003069362680477,0.0003822042859056,6.255562323296583e-06,-0.0001256044354861,0.0,0.0,8.0,0.022838319,0.10425612,0.03638854,0.16637819,0.0045,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.000271842,0.000271842,-0.012854397,0.012585556,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0383233063072897,-0.0006554614198679
UGA,2000,-0.0043457971302181,0.0037759043624726,0.000863165901709,0.0003043613253623,0.0013811636529972,0.0,,8.0,0.01803781,0.10083967,0.047871005,0.16637819,0.003,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.00030867,0.000308674,-0.012854397,0.010457529,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0396446847572973,0.000356698124042
UKR,2000,0.0013415663779197,0.0012349082709543,0.0094675017068835,0.0049749944590601,0.0079694407519964,0.0,0.0,8.0,0.06942129,0.10799678,0.043966003,0.15190119,0.008,,0.004737,0.006157,0.004741,0.0,0.0,-9.79e-05,-9.79e-05,-0.024538428,0.074630804,-0.0005000000000000004,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0465624141120564,-0.0010428740512419
URY,2000,0.0025140176822373,0.0023820012907547,0.0008700975067508,0.0039062877143012,0.0009229100388377,0.0,0.0,8.0,-0.018926863,0.08110127,0.029532578,0.16618782,0.01,-0.095670156,0.002504,0.003548,0.000817,0.0,0.0,6.03e-05,6.03e-05,-0.01221785,-0.032356065,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.050041405663702,0.0002025712288387
USA,2000,0.0011585850817109,0.0013884574667745,0.0022145298489494,0.0019278459507474,-0.0003118383619933,0.0,0.0,8.0,0.02640408,0.12550223,0.034274112,0.16552,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.000101998,0.000101998,-0.011830032,0.005145107,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0293725598852137,-0.0005128164165583
UZB,2000,0.0052287589781413,0.0021465663084482,0.006886977629485,0.0172538723596223,0.0087219555517096,0.0,0.0,8.0,0.025879731,0.101283096,0.0407528,0.16520521,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.000136703,0.000136703,-0.00765264,0.012279208,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0496131758806972,0.000512749448908
VEN,2000,5.834370802452636e-05,8.98296842781511e-05,0.0005310004823253,5.978554017539543e-07,0.0004993316235662,0.0,0.0,8.0,0.01600603,0.10064458,0.03282209,0.16618782,0.0085,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.000156157,0.000156153,-0.01221785,-0.002092917,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0481030132918188,-0.0005352283432157
VGB,2000,-0.0040549910945917,0.0010866251454372,0.0018595456683589,0.0002383247900724,8.006761652541022e-05,0.0,0.0,8.0,,,,0.16618782,,,,,,,0.0,,,-0.01221785,,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0408539012254613,-0.0014289862275058
VNM,2000,0.0015062818515404,0.0014543239930838,0.0019350611019154,0.0002575533865514,0.0005828879255888,0.0,0.0,8.0,0.054761507,0.11277968,0.05493035,0.16520521,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.000123546,0.000123542,-0.00765264,0.027370257,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0202852325735844,-0.0007777313243136
VUT,2000,-0.0298525829824427,0.0161211679974664,0.0120495075391746,-0.0016772957423781,0.0055785046305409,0.0,0.0,8.0,,,,0.16618338,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,-0.012746543,,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0489468590134169,-0.0056769879261072
WSM,2000,-0.0097691348431373,-0.0119737312862293,0.004358038702579,0.0019308897991254,0.0033756492243654,0.0,0.0,8.0,,,,0.16618338,,,0.001376,0.007871,0.000111,,0.0,,,-0.012746543,,,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0402650405042308,-0.0001368515328684
YEM,2000,0.0031122904433655,0.0025307928241997,0.0023474933176977,0.000377500592715,0.0050632993446889,0.0,0.0,8.0,0.027070811,0.09769678,0.03500639,0.16520521,0.004,0.03303217,,2.3e-05,8e-05,,0.0,0.000334464,0.000334471,-0.00765264,0.007432183,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0408681955028564,0.000761336688257
ZAF,2000,0.0025719056158243,0.0025717002515015,0.0048456068921977,0.0024475429917005,0.0034783081061038,0.0,0.0,8.0,0.021657221,0.107158415,0.03609307,0.16637819,0.0095,0.020412203,0.007517,0.008603,0.008652,0.01,0.0,0.000120066,0.000120066,-0.012854397,0.010353223,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0535043944913897,0.0029401953273799
ZMB,2000,-0.0017608563559394,0.0064050857622325,0.0033528164839302,0.0022548904891175,0.0035292007051689,0.0,0.0,8.0,0.011877785,0.092306584,0.026230305,0.16637819,0.0055,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.000235789,0.000235789,-0.012854397,0.006096722,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0428092840173668,-0.0002574492854494
ZWE,2000,0.0096791840657453,0.0042791199911584,0.0047984214985837,0.0028765804223671,0.0091619086149964,0.0,0.0,8.0,-0.05800529,0.0937755,0.03419979,0.16637819,0.0035,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,7.38e-05,7.38e-05,-0.012854397,-0.061356027,0.0,0.0029728423256930162,0.003002496279712498,0.008453256947338296,0.006182826326820866,0.004120754489782986,0.0420927753338748,0.0015581613165296
ABW,2001,-0.0836220591484682,-0.0248064031472132,-0.0021774144207125,-0.0016448532975457,0.007797198385219,0.0,0.0,8.0,,,,0.16482581,,,,0.004107,0.003889,,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.047469555480255,-0.0012470339648517
AFG,2001,0.0116583809121883,-0.0026252325006692,-0.0013717375933026,-2.305026879801504e-05,-0.0010421626772251,0.0,,8.0,-0.103735685,0.10085701,0.036125824,0.16047455,,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,4.14e-05,4.14e-05,-0.004730657,-0.11119027,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.040325888404561,0.0010266400908688
AGO,2001,-4.260591229337044e-05,-0.0030109295913428,-0.0028680540187041,-0.0014175037263556,-0.0011951974805537,0.0,,8.0,0.015271537,0.0926278,0.021345245,0.16554393,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000154071,0.000154071,-0.000834256,0.002560077,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0438471126286712,-0.0011810543457396
ALB,2001,-0.0109868334724265,-0.0061873970370923,8.084925042582333e-05,-6.028400353698523e-05,0.0005926750009626,0.0,0.0,8.0,0.066941716,0.08157744,0.04847274,0.16508693,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.73e-05,4.73e-05,0.01318574,0.04034838,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0565157613922282,0.0007897373526502
AND,2001,-0.0020635397883042,0.0033195556029992,-0.0020213668821952,-0.0074444510745449,0.0003494717558682,0.0,0.0,8.0,,,,0.16508693,,,0.007139,0.002326,0.006848001,,0.0,,,0.01318574,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0395945174790742,0.0005805586277524
ANT,2001,0.0024282686070656,0.0024280684788698,-0.1728953953753717,0.046766872909036,-0.0009063219149272,0.0,0.0,8.0,,,,0.16482581,,,,0.003866,0.002508,,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0999357789260192,8.02992710138839e-06
ARE,2001,0.0002656704218059,0.0027647867467632,0.0031678704814738,0.000517221316102,0.0027156161187426,0.0,0.0,8.0,-0.033438616,0.08127797,0.037017528,0.16047455,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000508785,0.000508782,-0.004730657,-0.03548277,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0452214222313836,0.0042309130451642
ARG,2001,0.0021594792819954,0.0007641428071729,0.0004818052522152,0.0013640883821609,0.0009734395688359,0.0,0.0,8.0,-0.053175386,0.10537256,0.026227517,0.16482581,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,9.54e-05,9.54e-05,-0.001362011,-0.066305354,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0539684936172901,-3.5880418080197485e-05
ARM,2001,-0.0004809639403415,-0.0051115846740291,0.0004108615533142,-0.000680417301682,0.001495717666671,0.0,0.0,8.0,0.10141764,0.08015522,0.046691332,0.16047455,0.0075,,0.001272,0.004576,0.001291,0.0,0.0,-4.93e-05,-4.93e-05,-0.004730657,0.05406601,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0405630075013968,0.0002652214809846
ATG,2001,0.0008874067338994,0.0136124930320219,-0.0031929925965517,0.0102144182867973,0.0010647807148945,0.0,0.0,8.0,,,,0.16482581,,,0.001643,0.00684,0.001063,0.01,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0469843475568405,0.0032058956075754
AUS,2001,-0.0033253718295715,0.000919257341649,4.877719814603415e-05,-0.0008152578237774,0.0010908235810731,0.0,0.0,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.000125699,0.000125696,-0.000601217,0.004915148,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0518417139237035,0.0019349084876272
AUT,2001,0.0021818152125504,-0.0130791256201558,0.005431731665242,-0.0002161749340124,0.0034649942031624,0.0,0.0,8.0,0.005870962,0.09003524,0.045914046,0.16508693,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,2.25e-05,2.25e-05,0.01318574,-0.023276072,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0499241894910697,2.1675456908898383e-05
AZE,2001,-0.0171585328983165,-0.0032212224803394,-0.0007181654033425,4.0663654628517e-05,0.0018698125690009,0.0,0.0,8.0,0.09367802,0.08967887,0.04512377,0.16047455,0.0015,0.032425925,0.002047,0.004899,0.002054,0.0,0.0,4.85e-05,4.85e-05,-0.004730657,0.050588023,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0431919477964088,0.0009220952212101
BDI,2001,0.0045316271018607,0.0026789300576792,-0.0010688665455371,-0.0005900420612716,0.0001038057781539,2.0,,8.0,-0.007328989,0.088261925,0.05581649,0.16554393,0.005,0.04310799,0.002951,0.005158,0.002977,0.0,0.0,0.000281714,0.000281718,-0.000834256,-0.013835611,0.0005000000000000004,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0523058855182074,0.0024469162930826
BEL,2001,0.0046094851139587,0.0116155138658175,0.0038201371784555,0.0016930809920727,0.0054112866105414,0.0,0.0,8.0,0.005072472,0.09239091,0.058286697,0.16508693,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,2.73e-05,2.73e-05,0.01318574,-0.014706348,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0504163784244756,0.0007614489060513
BEN,2001,0.0023481063607265,-0.0039686780825331,-0.0028847473568211,-0.0001944643907518,-0.001869380303567,0.0,0.0,8.0,0.016223628,0.088303976,0.04124297,0.16554393,0.008,-0.095670156,0.007871999,0.005544,0.007905,0.0,0.0,0.000326797,0.000326801,-0.000834256,0.011381645,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0463562504504576,0.0014697913910336
BFA,2001,-0.0139328525732981,-0.0071801142244622,-0.0009952816325598,-9.453065420139292e-05,-0.0001030113502578,0.0,0.0,8.0,0.026968136,0.09395937,0.03783539,0.16554393,0.005,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.000382334,0.00038233,-0.000834256,0.012280713,0.0015,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0320446791342828,-0.0015823840876892
BGD,2001,-0.0041862229423654,-0.0004746811597497,-0.0001360667807751,7.599149511685645e-06,0.0020884500523749,0.0,0.0,8.0,0.034675926,0.11842714,0.06945547,0.16047455,0.008,-0.095670156,0.000454,0.00209,0.000925,0.01,0.0,0.000173055,0.000173062,-0.004730657,0.020829236,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0372290682137015,-0.0005922541298521
BGR,2001,-0.0037003143371687,-0.0060903343101047,-0.0017081331619706,-0.0005216934834438,-0.010484741468173,0.0,0.0,8.0,0.051772542,0.08953952,0.042484842,0.16508693,0.0095,0.03010621,0.004021,0.005965,0.003031,0.0,0.0,-0.000102952,-0.000102952,0.01318574,0.028703324,0.0005000000000000004,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0460562824820731,0.001782242529458
BHR,2001,-0.0009374305472989,0.0023036064871373,-0.0011763376553518,-0.0027510384653375,-0.0001136521496679,0.0,0.0,8.0,0.027940415,0.0646981,0.068777785,0.16047455,0.001,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.000175446,0.000175454,-0.004730657,0.005549533,0.0005,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0418309143463995,0.000563096116912
BHS,2001,0.003485965128136,0.0135925585202683,-0.0011773316546271,-0.0005673682401228,-0.0009339820674054,0.0,0.0,8.0,,,,0.16482581,,-0.095670156,0.004228,0.006815,0.001855,0.01,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0395734791294589,0.0003951154748321
BIH,2001,0.0011338648918568,-0.0030750929260654,-0.0003227827727792,-0.000648587039414,-0.0014921346360576,0.0,0.0,8.0,0.02572425,0.08321493,0.04387141,0.16508693,,0.041026432,0.0063,0.006851,0.006751,,0.0,0.000186183,0.000186179,0.01318574,-0.03710339,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0471224780983196,0.0008654124790047
BLR,2001,-0.0337995600642242,0.0494042373589714,-0.0830698012274981,-0.0922185172546811,-0.0905984002517992,0.0,0.0,8.0,0.05055981,0.09210341,0.038747273,0.16508693,0.0015,,0.003222,0.006116,0.004666,0.0,0.0,-3.39e-05,-3.39e-05,0.01318574,0.015785642,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0355249929821693,-0.0027944782108492
BLZ,2001,0.0073317541656084,-0.0038346378045903,-0.0218018092821886,-0.0002441397289133,-0.0005744839517171,0.0,0.0,8.0,,,,0.16482581,,0.013083329,0.007015,0.005813,0.006303,0.01,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0497053514845154,0.0032085757868541
BMU,2001,-0.0038714102956,-0.0028263696141877,-0.0010188171131235,-0.0022518926624472,-9.49784211008546e-05,0.0,0.0,8.0,,,,0.16020936,,,,0.007112,,0.01,0.0,,,-0.00531064,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0375182751318119,0.0011832045009608
BOL,2001,0.0009541881302169,-0.0010004389752854,-0.0029377512850981,0.0002768429479496,0.0018084570501752,0.0,0.0,8.0,-0.004132616,0.090320505,0.020432778,0.16482581,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.000207707,0.000207711,-0.001362011,-0.01365805,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0938553818032905,-0.0002733065148677
BRA,2001,0.003190083638419,-0.0042491209260573,0.003794162039709,0.0002257133461135,0.0035667055928743,0.0,0.0,8.0,-0.001368488,0.12094414,0.030517228,0.16482581,0.009,0.011314021,0.005408,0.006054001,0.000468,0.0,0.0,0.000143588,0.000143589,-0.001362011,-0.023702748,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0436468898160021,0.0016781350748598
BRB,2001,0.0008200178213894,0.0009511470907288,-0.0004385542228177,0.0001675405407548,0.000209885256888,0.0,0.0,8.0,,,,0.16482581,,-0.095670156,0.001423,0.006934,0.000926,0.01,0.0,,,-0.001362011,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.049266321553211,0.0024002862069308
BRN,2001,0.0015583485310473,0.0006997149408205,0.001790619722486,-0.0001769699694333,0.0003997853648389,0.0,0.0,8.0,,,,0.16047455,,,0.005416,0.004404,0.003438,0.01,0.0,,,-0.004730657,,,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0409653832282443,-0.0007655131230928
BTN,2001,-0.0052185282196384,-0.0096299560656162,-0.018446552040482,-0.0031911805350795,-0.0029426308624111,0.0,0.0,8.0,,,,0.16047455,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,-0.004730657,,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0487888004304972,0.0027822862135606
BWA,2001,-0.0019806070033307,-0.0081234523710235,-0.0127377811416564,-0.0003966994118447,-0.0036160468616522,0.0,0.0,8.0,0.030970046,0.0744659,0.010743463,0.16554393,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0.0,0.000202313,0.000202318,-0.000834256,-0.016566137,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0346701919929272,-0.0002589576432269
CAF,2001,0.0127211165591043,0.0036564848126295,-0.0090871771250804,-0.0025431145722933,-0.0099878179765293,1.0,0.0,8.0,-0.011444344,0.08293598,0.01859077,0.16554393,0.0075,0.014816046,0.008295001,0.007916,0.008334,0.0,0.0,0.000145964,0.000145962,-0.000834256,-0.005817737,0.0,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214,-0.0016876968978491336,0.0477536975522914,0.0011777838115398
