country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
SEN,1995,0.0057832381851626,0.0054534876656758,0.0025751879088589,0.0042744770100906,0.0006783138445897,0.0,0.0,7.0,0.021736028,0.09137657,0.03880162,0.1714343,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000291854,0.000291854,-0.005631894,0.018516501,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0420897445652215,0.0001287224069869
SGP,1995,-0.0202094369749568,0.0101268629244068,0.0030853760719424,0.0076873171371676,0.0042431508485134,0.0,0.0,7.0,0.04536954,0.081726916,0.08554391,0.16840482,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000329651,0.000329651,-0.006473035,-0.000248514,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0949470502135846,-0.0007411322818935
SLE,1995,0.0050074473333477,0.0209016068356432,0.0035496381461501,0.0052726986476049,0.0030170946775847,1.0,,7.0,-0.1144728,0.0838671,0.041153356,0.1714343,0.0015,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,0.000162117,0.000162113,-0.005631894,-0.11758959,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0494902886139891,0.0012442152827149
SLV,1995,0.0004445917106594,0.0030286454308302,0.0082018112621981,0.0020114384319174,0.0036523925951823,0.0,0.0,7.0,0.042501286,0.08624971,0.055938713,0.17063856,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000185028,0.000185028,-0.006439269,0.028014336,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0387315182810907,0.0003722643780467
SMR,1995,0.0078896061351278,0.1133566802587945,0.0062524248225688,0.0020152078996359,0.0047998533998279,0.0,0.0,7.0,,,,0.17028117,,,0.002927,0.001975,,,0.0,,,-0.004463524,,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0475739171271154,-0.0020206049118716
SOM,1995,0.0036618493792858,0.0239357160540344,0.0020765251613451,0.0007042497503292,0.0009340995465067,0.0,,7.0,0.007205986,0.087641664,0.023226822,0.1714343,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000215217,0.000215216,-0.005631894,0.005510015,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0588203437188097,-0.0007302253270533
STP,1995,0.0215298126709249,0.0740034644895738,0.0143931197573767,0.021820398375064,0.0232341119330343,0.0,0.0,7.0,-0.012027007,0.04920273,0.049192734,0.1714343,,,,0.001866,0.002322,0.0,0.0,0.000292923,0.000292923,-0.005631894,-0.024842888,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0432636339148033,0.0011589738160177
SUR,1995,0.0253640277786379,0.0123989271197811,0.0189722009470904,-0.0021183736753129,0.0134257841573727,0.0,0.0,7.0,,,,0.17063856,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.006439269,,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0490770694604659,-0.001312008536972
SVK,1995,0.0071944246705543,-0.0041358656974171,0.0134044068077428,-0.0777038159005112,0.0081462710779723,0.0,0.0,7.0,0.0552112,0.08587017,0.046992864,0.17028117,0.0085,,0.002539,0.005655,0.002551,,0.0,3.05e-05,3.05e-05,-0.004463524,0.024339229,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0637655863526423,-0.0006061601615132
SVN,1995,-0.0036549837470134,-0.0268501430922281,-0.0052903830780475,-0.0006148996841682,-0.0048117077676541,0.0,0.0,7.0,0.040069006,0.07602315,0.045990612,0.17028117,0.01,,0.002216,0.002868,0.002201,,0.0,8.94e-06,8.95e-06,-0.004463524,0.00308172,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0473004557566848,-0.0006277710214676
SWE,1995,-0.0013670583652976,-0.0182436335223031,-0.0009908903888415,0.0030169929482647,0.003532511362532,0.0,0.0,7.0,0.030821197,0.0908557,0.030671379,0.17028117,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.22e-05,5.22e-05,-0.004463524,0.011561884,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0714134326652606,0.0003055915304086
SWZ,1995,0.0106972402846421,0.031142952172278,0.0272937663730263,0.006908729347403,0.0042317398106575,0.0,0.0,7.0,0.030240588,0.06912593,0.04067509,0.1714343,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,7.19e-05,7.19e-05,-0.005631894,0.003212467,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0481539740486158,-0.0005609921736869
SYC,1995,0.0091246348749777,0.0424624362113407,0.022426414127311,0.0105984987101347,0.004632323621603,0.0,0.0,7.0,-0.005915995,0.043165676,0.051040255,0.1714343,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000107069,0.000107069,-0.005631894,-0.027303616,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0645493562611067,-0.0027704449605756
SYR,1995,0.0079950234948966,-0.0017888464889271,0.0022634054608716,0.0010260975072672,0.0059738005313093,0.0,0.0,7.0,0.03322169,0.0956869,0.043534823,0.16840482,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000262469,0.000262465,-0.006473035,0.008169265,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0399276124543367,-0.0001405863142347
TCD,1995,0.0086409244739452,-0.0039378324226923,-0.0003827417423549,0.0018912158468243,0.000354542892602,0.0,0.0,7.0,-0.036450848,0.0882021,0.01681978,0.1714343,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000411622,0.000411626,-0.005631894,-0.04599284,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0409028031224307,2.667355183059994e-05
TGO,1995,0.0083674512179752,0.016265431668399,0.0076346299692371,0.0013406517823726,0.002332885432691,0.0,0.0,7.0,0.010917068,0.08285406,0.04289318,0.1714343,0.004,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000557967,0.000557963,-0.005631894,0.008548291,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0530897728688537,-0.0013618180580556
THA,1995,0.0022142442031361,0.001488440161183,0.0091464479224603,-0.0071325755301271,0.0027810332279579,0.0,0.0,7.0,0.07851156,0.10982846,0.047449704,0.16840482,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,0.000124305,0.000124302,-0.006473035,0.03610113,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0505992965892716,-0.000792724711192
TJK,1995,0.0048188398830653,0.0128794629824333,0.0062659716209617,0.0065962324088256,-0.0020554281784105,0.0,,7.0,-0.13541672,0.08644354,0.0368361,0.16840482,0.002,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000131182,0.000131186,-0.006473035,-0.10777575,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0481815391339155,0.0009824313098353
TKM,1995,0.0203086124808743,-0.0019961551360707,0.0104682481422285,0.0096414688507605,0.0116668147477319,0.0,0.0,7.0,-0.089062996,0.083136074,0.021230869,0.16840482,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000185587,0.000185581,-0.006473035,-0.10480294,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0426507169306333,-5.465514321540549e-05
TTO,1995,0.0068001307821382,0.0122647489904314,0.0115659058711202,0.0130749522298483,0.0098797978242555,0.0,0.0,7.0,0.041821208,0.071420364,0.05507321,0.17063856,0.0095,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,-7.91e-06,-7.91e-06,-0.006439269,0.009870019,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.060978411837211,-0.000560261987417
TUN,1995,0.0077917336380419,0.008483832609817,0.0150748501871627,0.0113375304503717,0.0062332959792676,0.0,0.0,7.0,0.007946903,0.0910234,0.04056595,0.1714343,0.0035,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.000158176,0.000158176,-0.005631894,-0.022712942,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0341600166325636,-0.0003331675409106
TUR,1995,0.0003354527688945,0.0002324874483329,0.0042596022040535,0.0031198873019419,0.0004694492728073,0.0,,7.0,0.053342093,0.11033924,0.04386547,0.16840482,0.009,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.000174761,0.000174761,-0.006473035,0.025860814,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0996995305386928,-0.0002563823692744
TWN,1995,0.0025285616552262,-0.0001334734082483,-0.0003018468262308,0.0018961363053086,-0.0027140492381955,0.0,0.0,7.0,0.05483789,0.09960388,0.0648656,0.16840482,0.0085,0.038416006,0.002744,0.006845,0.005028,,0.0,8.87e-05,8.87e-05,-0.006473035,0.013553873,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0415806328376016,0.0014028053967668
TZA,1995,0.0048916240934889,0.008864566718005,0.0049352699386958,0.0043160752189965,0.0036436595460822,0.0,0.0,7.0,0.002797156,0.10300682,0.035139233,0.1714343,0.0045,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.000326321,0.000326324,-0.005631894,-0.007455607,0.0019999999999999996,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.041524158242182,-0.0005852710757877
UGA,1995,0.006182404251466,0.0024218033268578,0.0011194756792953,0.0009611407616051,0.0006182365217873,0.0,0.0,7.0,0.08864116,0.099373825,0.04640516,0.1714343,0.003,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.000275359,0.000275355,-0.005631894,0.08106088,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0395544915906774,-9.189022684839844e-05
UKR,1995,0.0040638153941147,0.0040001951466585,0.017995659529601,0.016775519412142,0.0055239155248872,0.0,0.0,7.0,-0.11531225,0.10844418,0.0444134,0.17028117,0.0085,,0.004737,0.006157,0.004741,0.0,0.0,-7.59e-05,-7.59e-05,-0.004463524,-0.110102735,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0561453661736159,-0.0029586809863932
URY,1995,0.0016890283802948,0.0024678390024329,0.0021865972000713,0.0038324868307297,0.001423110047443,0.0,0.0,7.0,-0.027293472,0.08076826,0.02919957,0.17063856,0.01,-0.095670156,0.002504,0.003548,0.000817,0.0,0.0,7.48e-05,7.48e-05,-0.006439269,-0.040722676,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0498990254947723,-0.0002136472383819
USA,1995,0.0043445702152791,0.0021632270061335,0.0048287578356133,0.0029806685930622,0.0030460736331187,0.0,0.0,7.0,0.013367351,0.12493344,0.033705324,0.16365573,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.000117794,0.000117794,-0.004765526,-0.007891623,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.032438071114633,0.0002974125748969
UZB,1995,0.0027403322724418,0.0019925062795226,0.0128321352342235,-0.0031189701681332,0.0037587908357581,0.0,0.0,7.0,-0.028891234,0.10046158,0.039931282,0.16840482,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.00020276,0.00020276,-0.006473035,-0.042491756,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0497749210565067,7.341023652970152e-05
VEN,1995,0.0004148056233368,0.0001044130097096,0.0008267427972586,-0.0003769091328624,5.3778914171340175e-05,0.0,0.0,7.0,0.03820791,0.09978085,0.03195836,0.17063856,0.009,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.000198253,0.000198249,-0.006439269,0.020108964,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0486470102282934,7.98869268669039e-05
VGB,1995,-0.0206208284738107,-0.0651241466453336,-0.0390733858927848,-0.0128993794453297,-0.0139017324411131,0.0,0.0,7.0,,,,0.17063856,,,,,,,0.0,,,-0.006439269,,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0441277967984741,-0.0018857474814108
VNM,1995,0.0056474066273467,-5.419686525372225e-05,0.0097066987196768,-0.0018321530911444,0.000106885484986,0.0,0.0,7.0,0.07709071,0.11208739,0.05423807,0.16840482,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.000168607,0.000168607,-0.006473035,0.049699463,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.029661173982917,-0.0006447084353587
VUT,1995,0.0030511821960022,0.0348347549276946,0.0144530727748639,0.0136409907961383,0.0021867246631815,0.0,0.0,7.0,,,,0.17137489,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,-0.005694792,,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0637959375861783,0.0005793219455085
WSM,1995,0.0133350646954985,-0.0391513911543636,0.0057991191217538,0.0046452114897035,0.0038821900112608,0.0,0.0,7.0,,,,0.17137489,,,0.001376,0.007871,0.000111,,0.0,,,-0.005694792,,,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.04276963735155,0.0005376711601401
YEM,1995,0.0018696150661028,-0.0066903907668637,-0.0101303810388417,-0.0295354483622094,-0.0068146235454336,0.0,0.0,7.0,0.07358329,0.09606719,0.033376794,0.16840482,0.004,0.03303217,,2.3e-05,8e-05,,0.0,0.000321001,0.000321001,-0.006473035,0.053944662,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0394793936602478,-0.0172673774488544
ZAF,1995,0.0077965765693568,0.0077967053322543,0.0090329927940667,0.0090089075383535,0.0062870343948389,0.0,0.0,7.0,0.017176423,0.10650837,0.03544303,0.1714343,0.0095,0.020412203,0.007517,0.008603,0.008652,0.01,0.0,0.000135027,0.000135031,-0.005631894,0.005872426,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0515368026252359,0.0001053320352188
ZMB,1995,0.010959613323235,0.0153616223272575,0.0117573721181884,0.0060085505416452,0.0093747918479263,0.0,0.0,7.0,-0.047641978,0.0911626,0.025086317,0.1714343,0.008,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.000233874,0.00023387,-0.005631894,-0.05342304,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0455032853958402,-0.0002926599440917
ZWE,1995,0.0102516879470606,0.0016506589589446,0.0089228006605073,0.0040604649175438,0.0061189865028998,1.0,0.0,7.0,-0.00457868,0.09320046,0.033624742,0.1714343,0.002,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,6.56e-05,6.56e-05,-0.005631894,-0.007929417,0.0,0.006075616538661015,0.010101449755619813,0.010848675086341587,0.0077895297748592955,0.0059140199588835285,0.0383992608048362,0.0006865095083561
ABW,1996,0.0371080545228384,-0.0872875992508398,-0.0120837596816277,-1.408266961570944,0.0013790895385977,0.0,0.0,7.0,,,,0.17212138,,,,0.004107,0.003889,,0.0,,,0.001482815,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.05350101755517,0.0026436028098265
AFG,1996,0.0139833989748675,0.0070876290338454,0.0018259393949699,0.0020883847391491,0.0030860014683834,0.0,,7.0,0.02664417,0.09978592,0.03505473,0.15807389,0.0015,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,0.000319734,0.000319738,-0.01033093,0.019189585,-0.0035,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0426141953682813,-0.0005134642953276
AGO,1996,0.0051541284190228,0.0065415892895856,0.0037176092710671,0.0059556809167036,-0.0029452363264362,0.0,0.0,7.0,0.0854217,0.09174776,0.020465208,0.17212342,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000242785,0.000242788,0.000689119,0.07271024,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0474423486223989,0.0024011593109343
ALB,1996,-0.0043366602535995,-0.0117798704340386,-0.0185242455182863,-0.0042657332040169,-0.0032296274936687,0.0,0.0,7.0,0.08645776,0.081358545,0.048253845,0.1719349,0.005,,0.002204,0.004719,0.000399,0.0,0.0,4.17e-05,4.17e-05,0.001653731,0.059864424,-0.0024999999999999996,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0553095539140897,-3.569177548800456e-05
AND,1996,0.0052888918751858,0.0019710085932697,0.0015884800864359,0.0056738579581201,0.0014671326983003,0.0,0.0,7.0,,,,0.1719349,,,0.007139,0.002326,0.006848001,,0.0,,,0.001653731,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0411805353093711,9.074270323760486e-05
ANT,1996,-0.0009055537639375,-0.000906979092908,-0.2237222726528092,-0.0007802343126331,0.0001735554279906,0.0,0.0,7.0,,,,0.17212138,,,,0.003866,0.002508,,0.0,,,0.001482815,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0999183975144894,-0.0006503311012246
ARE,1996,0.0004849550837577,0.0018334476476312,-0.0009745776700387,-0.0013622089290325,-0.0001061479612398,0.0,0.0,7.0,0.004417979,0.07863105,0.034370612,0.15807389,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000560097,0.000560097,-0.01033093,0.002373822,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0416751889558099,-0.0011354036760271
ARG,1996,0.0012699679832118,0.0042737533732142,0.0019264917204859,0.0033435767009105,0.0008187961850515,0.0,0.0,7.0,0.03203458,0.1048243,0.025679253,0.17212138,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.000115283,0.000115283,0.001482815,0.018904611,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.05387413029893,5.303304111999724e-05
ARM,1996,0.0048061144839731,0.0008928858156511,-0.000833118191602,-0.0047978863462802,-0.0101734579291734,0.0,0.0,7.0,0.06085151,0.080272794,0.0468089,0.15807389,0.002,,0.001272,0.004576,0.001291,0.0,0.0,-1.75e-05,-1.75e-05,-0.01033093,0.013499882,-0.0045,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0380768942301838,0.0008961203334493
ATG,1996,0.0001149864028209,-0.022379228562924,-0.0058153452024138,0.00052087601416,-9.71490162126748e-05,0.0,0.0,7.0,,,,0.17212138,,,0.001643,0.00684,0.001063,0.01,0.0,,,0.001482815,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0543095399764288,-0.0018632000375513
AUS,1996,0.0002547925814286,0.0013517257203764,-0.0014118793106799,-0.0007968642080419,0.0033396799422358,0.0,0.0,7.0,0.025408454,0.098089024,0.008706422,0.17184739,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.000121094,0.000121093,0.000472501,0.005523428,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0416437496363605,-0.0028296030816123
AUT,1996,0.0149935284332767,-0.2106046272956385,0.0102449986602421,0.0189288626799686,0.0067750853340261,0.0,0.0,7.0,0.024482973,0.089947745,0.045826554,0.1719349,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,1.67e-05,1.67e-05,0.001653731,-0.004664062,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0503172669338755,-0.0005020448573989
AZE,1996,0.0272455531378123,-0.0067271668681214,-0.0009156539475689,0.0029123346431583,-0.0084339002409732,1.0,0.0,7.0,0.003305548,0.089395806,0.044840716,0.15807389,0.002,0.032425925,0.002047,0.004899,0.002054,0.0,0.0,9.62e-05,9.62e-05,-0.01033093,-0.03978445,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0423518938036242,-0.0026484891524346
BDI,1996,0.0004742705763295,0.0243854674395195,-0.0011260384897242,-0.0009276695762389,-0.000536449776309,1.0,,7.0,-0.08744463,0.087161675,0.05471624,0.17212342,0.0025,0.04310799,0.002951,0.005158,0.002977,0.0,0.0,3.77e-05,3.77e-05,0.000689119,-0.093951255,-0.0025,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0584439540183945,-0.001770025963684
BEL,1996,0.0052436262972434,0.0137846989874327,0.0099520083689461,0.0038219570076913,0.0094837331314735,0.0,0.0,7.0,0.009234932,0.09228075,0.05817654,0.1719349,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,2.31e-05,2.31e-05,0.001653731,-0.010543888,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0520574845348442,-6.640906201390434e-05
BEN,1996,0.0126570994300053,-0.0150319108364229,-0.0046159920523502,-0.0017331020124638,-0.0016039364486562,0.0,0.0,7.0,0.02356873,0.08669095,0.039629936,0.17212342,0.008,-0.095670156,0.007871999,0.005544,0.007905,0.0,0.0,0.000302456,0.000302456,0.000689119,0.018726747,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0481892977536171,-0.0006546547869361
BFA,1996,0.0044254481002966,0.0041023183243323,-0.0001440428024187,-0.0012726679751013,-0.0013730374831172,0.0,0.0,7.0,0.041562404,0.092321195,0.036197215,0.17212342,0.0025,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.000315487,0.000315487,0.000689119,0.026874982,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0336845704292498,-2.636809164809767e-05
BGD,1996,0.0050664581530485,0.0009769960333104,0.0032369462867562,0.0040929027070784,0.0014782317611318,1.0,0.0,7.0,0.025180537,0.11749407,0.068522386,0.15807389,0.008,-0.095670156,0.000454,0.00209,0.000925,0.01,0.0,0.000203215,0.000203207,-0.01033093,0.011333847,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0358102539306916,-2.09385464388992e-05
BGR,1996,0.0426915800239278,0.0250258576395415,0.0551402517464627,0.0527486782859589,0.0354115974727911,0.0,0.0,7.0,-0.0834774,0.09007125,0.04301657,0.1719349,0.009,0.03010621,0.004021,0.005965,0.003031,0.0,0.0,-0.000115469,-0.000115477,0.001653731,-0.10654662,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0442979711592019,0.0009669831657491
BHR,1996,0.0015489698205026,0.0098414587306651,0.0047402168511,0.0052157945925288,0.0031300051938268,0.0,0.0,7.0,0.0173336,0.063734,0.06781368,0.15807389,0.0005,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.000231445,0.000231445,-0.01033093,-0.005057281,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0426076750225627,-0.0007936825142123
BHS,1996,0.0093514828090249,0.0062845549533935,0.0002852547182981,0.0013350747741795,0.0024432692258878,0.0,0.0,7.0,,,,0.17212138,,-0.095670156,0.004228,0.006815,0.001855,0.01,0.0,,,0.001482815,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0419403726229562,5.488497761689526e-05
BIH,1996,0.0104939427250879,-0.0050952204560778,0.0100320776065004,-0.0018215877988549,0.0040950393021535,0.0,0.0,7.0,0.58493114,0.08191046,0.04256694,0.1719349,,0.041026432,0.0063,0.006851,0.006751,,0.0,-0.000274606,-0.00027461,0.001653731,0.5221035,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0500358444382659,-0.0016964535451787
BLR,1996,0.088963745764883,0.1492963760077851,0.0288683524045315,0.0252131469355832,0.0498245728229919,0.0,0.0,7.0,0.0314365,0.09227296,0.038916826,0.1719349,0.0015,,0.003222,0.006116,0.004666,0.0,0.0,-3.34e-05,-3.34e-05,0.001653731,-0.00333767,-0.0035,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0464595047265881,0.0002259529276509
BLZ,1996,0.0039520219640642,-0.0401806399650129,-0.0455752999772768,0.0013157440831357,-0.0070428064815289,0.0,0.0,7.0,,,,0.17212138,,0.013083329,0.007015,0.005813,0.006303,0.01,0.0,,,0.001482815,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0559291257653185,-0.0017915779765537
BMU,1996,-0.0003727397201164,-0.0089718129850633,-0.0011328269274132,0.0061818153639643,0.0002002823724281,0.0,0.0,7.0,,,,0.16990104,,,,0.007112,,0.01,0.0,,,0.006245315,,,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0397664499039115,-0.000230165324044
BOL,1996,0.0033662284111265,0.0001198710835604,0.0006188034164593,0.0009069089823428,0.0017542899519009,0.0,0.0,7.0,0.021965943,0.08927181,0.019384084,0.17212138,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.000213303,0.000213301,0.001482815,0.012440509,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.09439480937486,-0.0005761482860199
BRA,1996,-0.0003848339498717,-0.0005617549002406,-0.0013883311699937,0.0022171535961334,-0.0001915820446873,0.0,0.0,7.0,0.013250266,0.12020261,0.029775692,0.17212138,0.009,0.011314021,0.005408,0.006054001,0.000468,0.0,0.0,0.000154234,0.000154236,0.001482815,-0.009083995,0.0,0.003540940671872116,-0.0016470645736309335,-0.0009483887550051753,-0.005816326902296702,0.0007554698729640985,0.0420870714389715,-0.0009254094933522
