,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,code3,year,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
10395,0.0,,,0.0,0.0,,,MNG,2004.0,8.0,0.04821084,0.079461105,0.005970525,0.17561467,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,,0.00014436245,0.00014436152,0.0076555014,0.033172067
10396,0.0,,,0.0,0.0,,,MNG,2005.0,8.0,-0.014454642,0.079606704,0.0061161267,0.18637902,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,,0.00014559925,0.00014560157,0.0107643455,-0.029493418
10397,,,,0.0,0.0,,,MNG,2006.0,8.0,-0.01458163,0.07975359,0.0062630163,0.15531127,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,,,0.0001468882,0.0001468896,-0.031067744,-0.029620405
10398,,,,0.0,0.0,,,MNG,2007.0,8.0,-0.014697163,0.07990166,0.0064110784,0.16843173,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,,,0.00014806539,0.00014806213,0.0131204575,-0.029735938
10399,,,,0.0,0.0,,,MNG,2008.0,8.0,-0.014784332,0.0800506,0.0065600257,0.17586218,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,,,0.00014894456,0.00014894735,0.007430449,-0.029823106
11920,,,,,,,,MNP,1929.0,,,,,0.12795348,,,,0.004811,0.007754,,,,,,,
11921,,,,,,,,MNP,1930.0,1.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.095457785,
11922,,,,,,,,MNP,1931.0,1.0,,,,0.16069515,,,,0.004811,0.007754,,,,,,0.12819946,
11923,,,,,,,,MNP,1932.0,1.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.12819946,
11924,,,,,,,,MNP,1933.0,1.0,,,,0.12784405,,,,0.004811,0.007754,,,,,,0.09534835,
11925,,,,,,,,MNP,1934.0,1.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.09534835,
11926,,,,,,,,MNP,1935.0,1.0,,,,0.10824122,,,,0.004811,0.007754,,,,,,0.07574552,
11927,,,,,,,,MNP,1936.0,1.0,,,,0.120567426,,,,0.004811,0.007754,,,,,,0.012326203,
11928,,,,,,,,MNP,1937.0,1.0,,,,0.15083759,,,,0.004811,0.007754,,,,,,0.03027016,
11929,,,,,,,,MNP,1938.0,1.0,,,,0.14682727,,,,0.004811,0.007754,,,,,,-0.0040103197,
11930,,,,,,,,MNP,1939.0,1.0,,,,0.15834661,,,,0.004811,0.007754,,,,,,0.011519343,
11931,,,,,,,,MNP,1940.0,2.0,,,,0.12759826,,,,0.004811,0.007754,,,,,,-0.030748352,
11932,,,,,,,,MNP,1941.0,2.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.095102556,
11933,,,,,,,,MNP,1942.0,2.0,,,,0.12254007,,,,0.004811,0.007754,,,,,,0.09004437,
11934,,,,,,,,MNP,1943.0,2.0,,,,0.15754011,,,,0.004811,0.007754,,,,,,0.03500004,
11935,,,,,,,,MNP,1944.0,2.0,,,,0.1339867,,,,0.004811,0.007754,,,,,,-0.023553416,
11936,,,,,,,,MNP,1945.0,2.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.101491,
11937,,,,,,,,MNP,1946.0,2.0,,,,0.11982517,,,,0.004811,0.007754,,,,,,0.08732947,
11938,,,,,,,,MNP,1947.0,2.0,,,,0.13236815,,,,0.004811,0.007754,,,,,,0.012542978,
11939,,,,,,,,MNP,1948.0,2.0,,,,0.11747687,,,,0.004811,0.007754,,,,,,-0.014891274,
11940,,,,,,,,MNP,1949.0,2.0,,,,0.13445428,,,,0.004811,0.007754,,,,,,0.016977407,
11941,,,,,,,,MNP,1950.0,3.0,,,,0.13774475,,,,0.004811,0.007754,,,,,,0.0032904744,
11942,,,,,,,,MNP,1951.0,3.0,,,,0.15657492,,,,0.004811,0.007754,,,,,,0.018830165,
11943,,,,,,,,MNP,1952.0,3.0,,,,0.12789021,,,,0.004811,0.007754,,,,,,-0.028684705,
11944,,,,,,,,MNP,1953.0,3.0,,,,0.15163562,,,,0.004811,0.007754,,,,,,0.023745403,
11945,,,,,,,,MNP,1954.0,3.0,,,,0.15154585,,,,0.004811,0.007754,,,,,,-8.9764595e-05,
11946,,,,,,,,MNP,1955.0,3.0,,,,0.15128474,,,,0.004811,0.007754,,,,,,-0.00026111305,
11947,,,,,,,,MNP,1956.0,3.0,,,,0.0324957,,,,0.004811,0.007754,,,,,,-0.11878904,
11948,,,,,,,,MNP,1957.0,3.0,,,,0.13471779,,,,0.004811,0.007754,,,,,,0.10222209,
11949,,,,,,,,MNP,1958.0,3.0,,,,0.10586844,,,,0.004811,0.007754,,,,,,-0.028849356,
11950,,,,,,,,MNP,1959.0,3.0,,,,0.120807454,,,,0.004811,0.007754,,,,,,0.014939018,
11951,,,,,,,,MNP,1960.0,4.0,,,,0.1508294,,,,0.004811,0.007754,,,,,,0.03002195,
11952,,,,,,,,MNP,1961.0,4.0,,,,0.14237662,,,,0.004811,0.007754,,,,,,-0.008452788,
11953,,,,,,,,MNP,1962.0,4.0,,,,0.15304461,,,,0.004811,0.007754,,,,,,0.010667995,
11954,,,,,,,,MNP,1963.0,4.0,,,,0.14970137,,,,0.004811,0.007754,,,,,,-0.0033432394,
11955,,,,,,,,MNP,1964.0,4.0,,,,0.15896943,,,,0.004811,0.007754,,,,,,0.00926806,
11956,0.0,,,0.0,0.0,,,MNP,1965.0,4.0,,,,0.158499,,,,0.004811,0.007754,,0.0,,,,-0.00047042966,
11957,0.0,,,0.0,0.0,,,MNP,1966.0,4.0,,,,0.16024986,,,,0.004811,0.007754,,0.0,,,,0.0017508566,
11958,0.0,,,0.0,0.0,,,MNP,1967.0,4.0,,,,0.14453027,,,,0.004811,0.007754,,0.0,,,,-0.015719593,
11959,0.0,,,0.0,0.0,,,MNP,1968.0,4.0,,,,0.14261158,,,,0.004811,0.007754,,0.0,,,,-0.0019186884,
11960,0.0,,,0.0,0.0,,,MNP,1969.0,4.0,,,,0.15658556,,,,0.004811,0.007754,,0.0,,,,0.013973981,
11961,0.0,,,0.0,0.0,,,MNP,1970.0,5.0,,,,0.157958,,,,0.004811,0.007754,,0.0,,,,0.0013724416,
11962,0.0,,,0.0,0.0,,,MNP,1971.0,5.0,,,,0.15192595,,,,0.004811,0.007754,,0.0,,,,-0.0060320497,
11963,0.0,,,0.0,0.0,,,MNP,1972.0,5.0,,,,0.15795827,,,,0.004811,0.007754,,0.0,,,,0.006032318,
11964,0.0,,,0.0,0.0,,,MNP,1973.0,5.0,,,,0.15375116,,,,0.004811,0.007754,,0.0,,,,-0.0042071044,
11965,0.0,,,0.0,0.0,,,MNP,1974.0,5.0,,,,0.15029821,,,,0.004811,0.007754,,0.0,,,,-0.0034529567,
11966,0.0,,,0.0,0.0,,,MNP,1975.0,5.0,,,,0.1524032,,,,0.004811,0.007754,,0.0,,,,0.0021049976,
11967,0.0,,,0.0,0.0,,,MNP,1976.0,5.0,,,,0.17006823,,,,0.004811,0.007754,,0.0,,,,0.017665029,
11968,0.0,,,0.0,0.0,,,MNP,1977.0,5.0,,,,0.15583995,,,,0.004811,0.007754,,0.0,,,,-0.014228284,
11969,0.0,,,0.0,0.0,,,MNP,1978.0,5.0,,,,0.14647867,,,,0.004811,0.007754,,0.0,,,,-0.009361282,
11970,0.0,,,0.0,0.0,,,MNP,1979.0,5.0,,,,0.15622436,,,,0.004811,0.007754,,0.0,,,,0.009745687,
11971,0.0,,,0.0,0.0,,,MNP,1980.0,6.0,,,,0.17609489,,,,0.004811,0.007754,,0.0,,,,0.019870535,
11972,0.0,,,0.0,0.0,,,MNP,1981.0,6.0,,,,0.15763082,,,,0.004811,0.007754,,0.0,,,,-0.018464074,
11973,0.0,,,0.0,0.0,,,MNP,1982.0,6.0,,,,0.15872644,,,,0.004811,0.007754,,0.0,,,,0.0010956228,
11974,0.0,,,0.0,0.0,,,MNP,1983.0,6.0,,,,0.1636273,,,,0.004811,0.007754,,0.0,,,,0.004900858,
11975,0.0,,,0.0,0.0,,,MNP,1984.0,6.0,,,,0.15770407,,,,0.004811,0.007754,,0.0,,,,-0.0059232265,
11976,0.0,,,0.0,0.0,,,MNP,1985.0,6.0,,,,0.16710427,,,,0.004811,0.007754,,0.0,,,,0.009400204,
11977,0.0,,,0.0,0.0,,,MNP,1986.0,6.0,,,,0.15755156,,,,0.004811,0.007754,,0.0,,,,-0.009552717,
11978,0.0,,,0.0,0.0,,,MNP,1987.0,6.0,,,,0.1612064,,,,0.004811,0.007754,,0.0,,,,0.0036548376,
11979,0.0,,,0.0,0.0,,,MNP,1988.0,6.0,,,,0.1688207,,,,0.004811,0.007754,,0.0,,,,0.0076142997,
11980,0.0,,,0.0,0.0,,,MNP,1989.0,6.0,,,,0.16794394,,,,0.004811,0.007754,,0.0,,,,-0.0008767545,
11981,0.0,,,0.0,0.0,,,MNP,1990.0,7.0,,,,0.17228752,,,,0.004811,0.007754,,0.0,,,,0.004343584,
11982,0.0,,,0.0,0.0,,,MNP,1991.0,7.0,,,,0.16698068,,,,0.004811,0.007754,,0.0,,,,-0.00530684,
11983,0.0,,,0.0,0.0,,,MNP,1992.0,7.0,,,,0.17583318,,,,0.004811,0.007754,,0.0,,,,0.008852497,
11984,0.0,,,0.0,0.0,,,MNP,1993.0,7.0,,,,0.17498823,,,,0.004811,0.007754,,0.0,,,,-0.00084495544,
11985,0.0,,,0.0,0.0,,,MNP,1994.0,7.0,,,,0.17706968,,,,0.004811,0.007754,,0.0,,,,0.0020814538,
11986,0.0,,,0.0,0.0,,,MNP,1995.0,7.0,,,,0.17137489,,,,0.004811,0.007754,,0.0,,,,-0.0056947917,
11987,0.0,,,0.0,0.0,,,MNP,1996.0,7.0,,,,0.17184739,,,,0.004811,0.007754,,0.0,,,,0.00047250092,
11988,0.0,,,0.0,0.0,,,MNP,1997.0,7.0,,,,0.16825621,,,,0.004811,0.007754,,0.0,,,,-0.0035911798,
11989,0.0,,,0.0,0.0,,,MNP,1998.0,7.0,,,,0.17630142,,,,0.004811,0.007754,,0.0,,,,0.008045211,
11990,0.0,,,0.0,0.0,,,MNP,1999.0,7.0,,,,0.17892992,,,,0.004811,0.007754,,0.0,,,,0.0026285052,
11991,0.0,,,0.0,0.0,,,MNP,2000.0,8.0,,,,0.16618338,,,,0.004811,0.007754,,0.0,,,,-0.012746543,
11992,0.0,,,0.0,0.0,,,MNP,2001.0,8.0,,,,0.16558217,,,,0.004811,0.007754,,0.0,,,,-0.00060121715,
11993,0.0,,,0.0,0.0,,,MNP,2002.0,8.0,,,,0.17138098,,,,0.004811,0.007754,,0.0,,,,0.0057988167,
11994,0.0,,,0.0,0.0,,,MNP,2003.0,8.0,,,,0.17310178,,,,0.004811,0.007754,,0.0,,,,0.001720801,
11995,0.0,,,0.0,0.0,,,MNP,2004.0,8.0,,,,0.1778644,,,,0.004811,0.007754,,0.0,,,,0.0047626197,
11996,0.0,,,0.0,0.0,,,MNP,2005.0,8.0,,,,0.1877266,,,,0.004811,0.007754,,0.0,,,,0.009862199,
11997,,,,0.0,0.0,,,MNP,2006.0,8.0,,,,0.16658282,,,,0.004811,0.007754,,,,,,-0.02114378,
11998,,,,0.0,0.0,,,MNP,2007.0,8.0,,,,0.17276143,,,,0.004811,0.007754,,,,,,0.0061786026,
11999,,,,0.0,0.0,,,MNP,2008.0,8.0,,,,0.18445252,,,,0.004811,0.007754,,,,,,0.011691093,
10640,0.0,,,,,,,MOZ,1929.0,,,,,0.12795348,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,,
10641,0.0,,,,,,,MOZ,1930.0,1.0,,,,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.095457785,
10642,0.0,,,,,,,MOZ,1931.0,1.0,,,,0.16069515,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.12819946,
10643,0.0,,,,,,,MOZ,1932.0,1.0,,,,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.12819946,
10644,0.0,,,,,,,MOZ,1933.0,1.0,,,,0.12784405,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.09534835,
10645,0.0,,,,,,,MOZ,1934.0,1.0,,,,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.09534835,
10646,0.0,,,,,,,MOZ,1935.0,1.0,,,,0.10824122,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.07574552,
10647,0.0,,,,,,,MOZ,1936.0,1.0,,,,0.120567426,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.012326203,
10648,0.0,,,,,,,MOZ,1937.0,1.0,,,,0.15083759,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.03027016,
10649,0.0,,,,,,,MOZ,1938.0,1.0,,,,0.14682727,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.0040103197,
10650,0.0,,,,,,,MOZ,1939.0,1.0,,,,0.15834661,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.011519343,
10651,0.0,,,,,,,MOZ,1940.0,2.0,,,,0.12759826,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.030748352,
10652,0.0,,,,,,,MOZ,1941.0,2.0,,,,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.095102556,
10653,0.0,,,,,,,MOZ,1942.0,2.0,,,,0.12254007,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.09004437,
10654,0.0,,,,,,,MOZ,1943.0,2.0,,,,0.15754011,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.03500004,
10655,0.0,,,,,,,MOZ,1944.0,2.0,,,,0.1339867,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.023553416,
10656,0.0,,,,,,,MOZ,1945.0,2.0,,,,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.101491,
10657,0.0,,,0.0,0.0,,,MOZ,1946.0,2.0,,,,0.11982517,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.08732947,
10658,0.0,,,0.0,0.0,,,MOZ,1947.0,2.0,,,,0.13236815,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.012542978,
10659,0.0,,,0.0,0.0,,,MOZ,1948.0,2.0,,,,0.11747687,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,-0.014891274,
10660,0.0,,,0.0,0.0,,,MOZ,1949.0,2.0,,,,0.13445428,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.016977407,
10661,0.0,,,0.0,0.0,,,MOZ,1950.0,3.0,,0.08740407,0.020758837,0.13774475,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,,,0.0032904744,
10662,0.0,,,0.0,0.0,,,MOZ,1951.0,3.0,0.019441184,0.08755554,0.020910306,0.15657492,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0001514703,0.00015146844,0.018830165,0.0067817047
10663,0.0,,,0.0,0.0,,,MOZ,1952.0,3.0,0.019604689,0.08771264,0.021067403,0.12789021,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00015709549,0.00015709735,-0.028684705,0.0069452096
10664,0.0,,,0.0,0.0,,,MOZ,1953.0,3.0,0.017785303,0.08787568,0.02123044,0.15163562,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00016304106,0.00016303733,0.023745403,0.0051258244
10665,0.0,,,0.0,0.0,,,MOZ,1954.0,3.0,0.0062951082,0.088044666,0.021399425,0.15147798,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00016898662,0.00016898476,-0.00015763938,-0.0063643707
10666,0.0,,,0.0,0.0,,,MOZ,1955.0,3.0,0.043251682,0.08821971,0.02157447,0.15128474,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00017504394,0.00017504394,-0.00019323826,0.030592203
10667,0.0,,,0.0,0.0,,,MOZ,1956.0,3.0,-0.013173308,0.08840199,0.021756748,0.0324957,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00018227845,0.00018227845,-0.11878904,-0.025832787
10668,0.0,,,0.0,0.0,,,MOZ,1957.0,3.0,0.0031699392,0.088590845,0.021945605,0.13471779,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00018885732,0.00018885732,0.10222209,-0.00948954
10669,0.0,,,0.0,0.0,,,MOZ,1958.0,3.0,0.027420737,0.088785894,0.022140658,0.10586844,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00019504875,0.00019505247,-0.028849356,0.014761258
10670,0.0,,,0.0,0.0,,,MOZ,1959.0,3.0,0.033144705,0.088985465,0.02234023,0.120807454,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00019957125,0.00019957311,0.014939018,0.020485226
10671,0.0,,,0.0,0.0,,,MOZ,1960.0,4.0,0.0034578138,0.089189485,0.02254425,0.1508294,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00020401925,0.00020401925,0.03002195,-0.009201665
10672,0.0,,,0.0,0.0,,,MOZ,1961.0,4.0,0.0076143797,0.08939534,0.022750102,0.14237662,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00020585209,0.00020585209,-0.008452788,-0.005045099
10673,0.0,,,0.0,0.0,,,MOZ,1962.0,4.0,0.046617195,0.08960461,0.022959366,0.15304461,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00020927191,0.00020926446,0.010667995,0.033957716
10674,0.0,,,0.0,0.0,,,MOZ,1963.0,4.0,-0.056104388,0.08981808,0.023172848,0.14964373,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00021347404,0.00021348149,-0.0034008771,-0.06876387
10675,0.0,,,0.0,0.0,,,MOZ,1964.0,4.0,0.021277472,0.09002977,0.023384532,0.15895593,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0002116859,0.00021168403,0.009312198,0.008617993
10676,0.0,,,0.0,0.0,,,MOZ,1965.0,4.0,0.0011505336,0.09024185,0.023596613,0.1584897,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00021208078,0.00021208078,-0.00046622753,-0.011508945
10677,0.0,,,0.0,0.0,,,MOZ,1966.0,4.0,0.009723296,0.09046218,0.023816941,0.16021149,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00022032857,0.00022032857,0.0017217845,-0.0029361825
10678,0.0,,,0.0,0.0,,,MOZ,1967.0,4.0,0.044598754,0.09068882,0.024043577,0.14447631,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00022663921,0.00022663549,-0.01573518,0.031939276
10679,0.0,,,0.0,0.0,,,MOZ,1968.0,4.0,0.086875804,0.09091965,0.024274413,0.14266625,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00023083389,0.00023083575,-0.001810059,0.07421632
10680,0.0,,,0.0,0.0,,,MOZ,1969.0,4.0,0.09320922,0.09115238,0.02450714,0.15601979,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00023272634,0.0002327282,0.0133535415,0.08054975
10681,0.0,,,0.0,0.0,,,MOZ,1970.0,5.0,0.029428918,0.0913824,0.024737163,0.15826169,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00023002177,0.00023002177,0.0022418946,0.016769439
10682,0.0,,,0.0,0.0,,,MOZ,1971.0,5.0,0.04187291,0.0916315,0.024986262,0.15288287,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0002491027,0.000249099,-0.0053788126,0.029213432
10683,0.0,,,0.0,0.0,,,MOZ,1972.0,5.0,0.0038409363,0.09191117,0.025265925,0.15795827,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.000279665,0.00027966313,0.005075395,-0.008818543
10684,0.0,,,0.0,0.0,,,MOZ,1973.0,5.0,0.027503591,0.092190936,0.025545696,0.1540538,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0002797693,0.00027977116,-0.0039044619,0.014844112
10685,0.0,,,0.0,0.0,,,MOZ,1974.0,5.0,-0.10090667,0.092466995,0.025821757,0.15610701,,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0002760589,0.00027606077,0.0020532012,-0.113566145
10686,0.0,,,0.0,0.0,0.5,,MOZ,1975.0,5.0,-0.16646965,0.09252691,0.025881672,0.15302967,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,5.991757e-05,5.9915707e-05,-0.003077343,-0.17912912
10687,0.0,,,0.0,0.0,0.0,,MOZ,1976.0,5.0,-0.077692516,0.09284487,0.026199633,0.17015895,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00031796098,0.00031796098,0.017129287,-0.090352
10688,0.0,,,1.0,0.0,0.0,,MOZ,1977.0,5.0,-0.024322797,0.09317208,0.02652684,0.15606017,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00032720715,0.00032720715,-0.014098778,-0.036982276
10689,0.0,,,,0.0,0.0,,MOZ,1978.0,5.0,-0.02219361,0.09347183,0.026826598,0.15263602,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00029975176,0.00029975735,-0.0034241527,-0.03485309
10690,1.0,,,,0.0,0.0,,MOZ,1979.0,5.0,-0.016503047,0.093782276,0.027137036,0.1563452,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00031044334,0.00031043775,0.0037091821,-0.029162526
10691,,,,,0.0,0.0,,MOZ,1980.0,6.0,0.004780336,0.09401177,0.027366534,0.17407961,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00022949278,0.00022949837,0.017734408,-0.007879144
10692,,,,,0.0,0.0,,MOZ,1981.0,6.0,-0.003238608,0.094224826,0.027579585,0.15805244,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0002130568,0.00021305121,-0.016027167,-0.015898086
10693,,,,,0.0,0.0,,MOZ,1982.0,6.0,-0.044637013,0.09440446,0.027759224,0.15862569,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0001796335,0.00017963909,0.0005732477,-0.057296492
10694,,,,,0.0,0.0,,MOZ,1983.0,6.0,-0.08515338,0.094550766,0.027905526,0.1636488,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00014630705,0.00014630146,0.005023107,-0.09781286
10695,,,,,0.0,0.0,,MOZ,1984.0,6.0,-0.038416952,0.0946675,0.028022265,0.1577092,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.0001167357,0.00011673942,-0.005939603,-0.05107643
10696,,,,,0.0,,,MOZ,1985.0,6.0,-0.09981694,0.09477508,0.028129846,0.16718566,0.001,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,0.00010757893,0.000107580796,0.009476468,-0.11247642
10697,,,,,0.0,,,MOZ,1986.0,6.0,0.008523082,0.09483646,0.02819122,0.15797473,0.0015,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,6.137788e-05,6.137416e-05,-0.009210929,-0.0041363966
10698,,,,,0.0,,,MOZ,1987.0,6.0,0.05594312,0.094645835,0.028000593,0.16120818,0.0015,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,-0.0001906231,-0.00019062683,0.0032334477,0.04328364
10699,,,,,0.0,,5.3,MOZ,1988.0,6.0,0.088564746,0.09435323,0.027707994,0.16886476,0.0015,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,,-0.00029260665,-0.0002925992,0.0076565742,0.07590526
10700,,,,,0.0,,5.9,MOZ,1989.0,6.0,0.043707024,0.094320506,0.027675267,0.16851214,0.0015,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.5999999,-3.272295e-05,-3.2726675e-05,-0.00035262108,0.031047545
10701,,,,,0.0,,5.9,MOZ,1990.0,7.0,1.4250827e-06,0.094467215,0.02782198,0.17247532,0.0015,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0,0.00014670938,0.00014671311,0.0039631873,-0.012658054
10702,,,,,1.0,,2.6,MOZ,1991.0,7.0,0.027246885,0.09467677,0.02803153,0.16698153,0.002,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-3.3000002,0.00020955503,0.00020954944,-0.00549379,0.014587406
10703,,,,,0.0,,3.0,MOZ,1992.0,7.0,-0.09809671,0.094864555,0.02821932,0.1756522,0.002,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.4000001,0.00018778443,0.00018779002,0.008670673,-0.11075619
10704,0.0,,,0.0,0.0,,2.9,MOZ,1993.0,7.0,0.04640071,0.095245205,0.02859997,0.17499132,0.002,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-0.099999905,0.00038065016,0.00038065016,-0.0006608814,0.033741232
10705,0.0,,,0.0,0.0,,3.3,MOZ,1994.0,7.0,-0.0042279554,0.09601129,0.02936605,0.17706619,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.39999986,0.0007660836,0.0007660799,0.0020748675,-0.016887434
10706,0.0,,,0.0,0.0,,1.5,MOZ,1995.0,7.0,-0.022071086,0.09665532,0.03001008,0.1714343,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-1.8,0.0006440282,0.00064403005,-0.005631894,-0.034730565
10707,0.0,,,0.0,0.0,,1.2,MOZ,1996.0,7.0,0.035901543,0.096988186,0.03034295,0.17212342,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-0.29999995,0.0003328696,0.0003328696,0.0006891191,0.023242064
10708,0.0,,,0.0,0.0,,1.2,MOZ,1997.0,7.0,0.0804612,0.0972673,0.030622063,0.16825536,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0,0.00027911365,0.00027911365,-0.0038680583,0.067801714
10709,0.0,,,0.0,0.0,,1.2,MOZ,1998.0,7.0,0.095861696,0.097538285,0.030893046,0.17636524,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0,0.00027098507,0.0002709832,0.0081098825,0.08320221
10710,0.0,,,0.0,0.0,,1.4,MOZ,1999.0,7.0,0.04725655,0.097800046,0.031154806,0.17923258,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.19999993,0.00026176125,0.0002617594,0.002867341,0.034597073
10711,0.0,,,0.0,0.0,,1.5,MOZ,2000.0,8.0,-0.0091007445,0.09805024,0.031405,0.16637819,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.100000024,0.0002501905,0.00025019236,-0.012854397,-0.021760223
10712,0.0,,,0.0,0.0,,1.4,MOZ,2001.0,8.0,0.10354853,0.09828719,0.031641953,0.16554393,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-0.100000024,0.00023695081,0.00023695454,-0.0008342564,0.09088905
10713,0.0,,,0.0,0.0,,1.3,MOZ,2002.0,8.0,0.050233845,0.09851097,0.031865735,0.17138055,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,-0.100000024,0.00022378564,0.00022378191,0.005836621,0.037574366
