country,t,outp,outpd%,outptt%
FIN,2003,28190.38275,0.265794884,0.379957082
FIN,2004,33083.68758,0.248155038,0.378715009
FIN,2005,35072.38199,0.231760378,0.379179276
FIN,2006,38863.91344,0.200769471,0.375122554
FIN,2007,46351.93264,0.195267758,0.371068229
FIN,2008,52021.98692,0.18294412,0.36678529
FJI,1990,89.93743279,0.164275669,0.601566882
FJI,1991,84.49842505,0.204396439,0.583465671
FJI,1992,90.86512634,0.227299688,0.5755014
FJI,1993,93.93431826,0.252736376,0.571587038
FJI,1994,105.9349794,0.242077832,0.582439596
FJI,1995,118.9975695,0.224146057,0.595861179
FJI,1996,121.6140607,0.231365492,0.585815447
FJI,1997,118.9057043,0.23670841,0.574714961
FJI,1998,94.16474492,0.231058225,0.580991377
FJI,1999,108.8558625,0.241025686,0.577829009
FJI,2000,102.6270206,0.195904981,0.604432581
FJI,2001,100.1029747,0.206613087,0.589646912
FJI,2002,106.9549922,0.217301153,0.582100227
FJI,2003,133.8538348,0.232719171,0.558432294
FJI,2004,151.1711822,0.278927775,0.517523013
FJI,2005,161.6975137,0.277950624,0.508906887
FJI,2006,168.8806597,0.306770324,0.472996347
FJI,2007,183.6404466,0.309066231,0.462034918
FJI,2008,203.7900928,0.270325573,0.46772041
GAB,1990,222.6952604,0.804991805,0.13716176
GAB,1991,216.6578376,0.762327074,0.163149635
GAB,1992,233.7214901,0.720530119,0.186876436
GAB,1993,225.0769854,0.702648503,0.198473507
GAB,1994,179.4508127,0.557019174,0.275263897
GAB,1995,215.657338,0.525219843,0.289564343
GAB,1996,248.282662,0.503519053,0.305703132
GAB,1997,244.674726,0.448025345,0.340655538
GAB,1998,214.9104152,0.473411431,0.326696234
GAB,1999,225.7477479,0.425848017,0.355824911
GAB,2000,244.3836368,0.370776328,0.382482259
GAB,2001,225.876779,0.386178004,0.37060641
GAB,2002,234.1074704,0.398459864,0.362474319
GAB,2003,292.3770663,0.404021034,0.36084619
GAB,2004,348.252786,0.388230653,0.36719959
GAB,2005,416.5451083,0.380513846,0.373345411
GAB,2006,456.8106698,0.371630045,0.359245585
GAB,2007,544.4582891,0.379365145,0.350281961
GAB,2008,715.179745,0.37396877,0.350763967
GBR,1990,31453.70764,0.509231178,0.297744944
GBR,1991,32452.0476,0.497267166,0.302446511
GBR,1992,34382.35707,0.473550043,0.310007345
GBR,1993,32436.87271,0.473153006,0.31167484
GBR,1994,35576.15636,0.463961234,0.31231922
GBR,1995,39973.17612,0.442755399,0.315781146
GBR,1996,42243.14885,0.442963246,0.31493858
GBR,1997,46190.94966,0.45958751,0.307281163
GBR,1998,48042.11803,0.476894375,0.300960153
GBR,1999,49713.01869,0.476132912,0.300973357
GBR,2000,51420.7812,0.468230036,0.299098359
GBR,2001,50407.15053,0.460283237,0.300559152
GBR,2002,52771.19754,0.461756722,0.301357144
GBR,2003,59300.83006,0.449942922,0.304231805
GBR,2004,69652.95137,0.444849926,0.300256384
GBR,2005,75386.58112,0.439930478,0.299789421
GBR,2006,83419.20874,0.421870839,0.298400441
GBR,2007,94182.75303,0.417507654,0.297658772
GBR,2008,95503.7231,0.392443321,0.300422613
GEO,1990,492.617621,0.965188079,0.028358361
GEO,1991,390.5154027,0.968799643,0.02506176
GEO,1992,266.8169545,0.950522894,0.037797508
GEO,1993,194.2029072,0.960460068,0.030385316
GEO,1994,231.7906303,0.965373642,0.02616325
GEO,1995,109.0894523,0.890425717,0.085363994
GEO,1996,132.862941,0.876473868,0.0975523
GEO,1997,151.5569936,0.850496612,0.117956077
GEO,1998,151.6939975,0.838628408,0.126896402
GEO,1999,117.9624268,0.808313276,0.149014389
GEO,2000,139.1833135,0.795605102,0.155886675
GEO,2001,136.0483331,0.789483091,0.160036834
GEO,2002,143.217989,0.770658582,0.175094641
GEO,2003,165.3522694,0.766740989,0.176548649
GEO,2004,214.0087404,0.781686986,0.165547773
GEO,2005,264.5929379,0.780734846,0.166365437
GEO,2006,283.6964521,0.774926379,0.168396637
GEO,2007,334.8965839,0.760179179,0.178944899
GEO,2008,397.7531155,0.765865193,0.17451402
GHA,1990,279.4054151,0.522351158,0.310943357
GHA,1991,309.5778043,0.530891161,0.305270924
GHA,1992,319.9960986,0.480992057,0.339055541
GHA,1993,278.0079939,0.448040935,0.361021992
GHA,1994,268.666479,0.365260874,0.408876212
GHA,1995,320.2588669,0.358022321,0.412460715
GHA,1996,344.8293685,0.359592791,0.411462563
GHA,1997,350.1847927,0.359427878,0.409131792
GHA,1998,413.918896,0.340023479,0.426349743
GHA,1999,437.6648828,0.342162294,0.424463137
GHA,2000,369.8774673,0.197620723,0.494271464
GHA,2001,367.271469,0.204033081,0.487279105
GHA,2002,397.6927472,0.224587503,0.479024337
GHA,2003,481.702938,0.224659845,0.477800996
GHA,2004,569.2335101,0.217051806,0.472896567
GHA,2005,654.4865631,0.235060225,0.460765717
GHA,2006,799.9555191,0.210812388,0.466141048
GHA,2007,939.2293981,0.22723917,0.454603859
GHA,2008,1073.171184,0.240210752,0.444883653
GIN,1990,102.4142441,0.787911953,0.147537186
GIN,1991,107.5011803,0.814943666,0.129030729
GIN,1992,118.0536086,0.807923897,0.133754461
GIN,1993,117.0293224,0.817152049,0.128126595
GIN,1994,122.5261174,0.820054379,0.124689565
GIN,1995,138.1950577,0.81733131,0.124529469
GIN,1996,143.5402072,0.820507333,0.122271061
GIN,1997,141.0017093,0.796565747,0.135299751
GIN,1998,132.0718897,0.775041453,0.145839565
GIN,1999,128.0444503,0.766032274,0.151038562
GIN,2000,112.7732221,0.761026196,0.150656663
GIN,2001,107.778841,0.71921642,0.17487793
GIN,2002,109.927606,0.712592795,0.179905232
GIN,2003,100.9694976,0.711918161,0.181320568
GIN,2004,101.6912506,0.693041464,0.19021554
GIN,2005,81.31832274,0.608337693,0.234369723
GIN,2006,82.91248858,0.55669996,0.251121997
GIN,2007,117.200538,0.644082737,0.209480198
GIN,2008,135.0909711,0.622468383,0.217966635
GMB,1990,37.2839767,0.780927437,0.15749441
GMB,1991,35.20288885,0.766924163,0.167405843
GMB,1992,35.41187962,0.753076812,0.174819141
GMB,1993,36.58101077,0.748532175,0.179136051
GMB,1994,36.00282858,0.752558806,0.174145434
GMB,1995,37.43021284,0.738319478,0.181115396
GMB,1996,39.20024156,0.724162511,0.190965945
GMB,1997,35.35081819,0.694152542,0.207497043
GMB,1998,36.41177896,0.689738326,0.208758226
GMB,1999,34.77531861,0.690947025,0.208046721
GMB,2000,33.78380728,0.664037536,0.222102785
GMB,2001,29.02309105,0.671643362,0.216774761
GMB,2002,23.42194634,0.614198513,0.249445512
GMB,2003,22.92109256,0.671430913,0.220265154
GMB,2004,27.77387823,0.675905876,0.216659976
GMB,2005,30.75921556,0.677993555,0.214631735
GMB,2006,33.49331884,0.675199917,0.212927389
GMB,2007,41.21529634,0.68920345,0.204770205
GMB,2008,49.17951942,0.717864717,0.186474079
GRC,1990,2454.063994,0.732525735,0.190920104
GRC,1991,2629.045003,0.737783054,0.185969699
GRC,1992,2922.801154,0.725654368,0.191956996
GRC,1993,2750.507487,0.736019457,0.186279083
GRC,1994,2934.387843,0.734439667,0.185130247
GRC,1995,3458.724238,0.722458554,0.190512041
GRC,1996,3653.306799,0.718619274,0.192680951
GRC,1997,3565.442497,0.704086428,0.199749819
GRC,1998,3609.623215,0.707976515,0.198072051
GRC,1999,3723.650388,0.695742954,0.204873659
GRC,2000,3424.191578,0.658985651,0.224180367
GRC,2001,3491.317989,0.660888588,0.221278381
GRC,2002,3906.295382,0.679914072,0.211436306
GRC,2003,5090.137446,0.687910202,0.205833573
GRC,2004,6009.251264,0.677355518,0.209378698
GRC,2005,6339.801535,0.676901828,0.208551221
GRC,2006,6893.102238,0.657894069,0.214404935
GRC,2007,8021.349438,0.644095875,0.220285221
GRC,2008,9034.460592,0.635618877,0.223221809
GRL,1990,6.482440339,0.467715108,0.325550973
GRL,1991,6.503299444,0.496077859,0.315067614
GRL,1992,6.469579341,0.490980484,0.314492761
GRL,1993,9.509463418,0.545216803,0.290889391
GRL,1994,10.47771546,0.57752398,0.271575687
GRL,1995,12.16100755,0.579779506,0.267067512
GRL,1996,12.16172506,0.575121603,0.270957096
GRL,1997,10.6379039,0.555744654,0.280561539
GRL,1998,11.75534891,0.612811081,0.24734528
GRL,1999,11.50820653,0.598010637,0.255177464
GRL,2000,10.53910916,0.561628015,0.271136078
GRL,2001,10.6739422,0.566071113,0.267221286
GRL,2002,11.84621511,0.577031334,0.261397188
GRL,2003,14.75561367,0.600870815,0.248645421
GRL,2004,3.791186233,0.144065214,0.371202104
GRL,2005,6.151432102,0.155723821,0.384830244
GRL,2006,9.390890044,0.236620096,0.382462016
GRL,2007,11.90523088,0.207604468,0.397334557
GRL,2008,15.85430682,0.111846284,0.423557106
GTM,1990,276.7071778,0.626185076,0.283985764
GTM,1991,339.2073485,0.616180662,0.291580214
GTM,1992,383.5954244,0.587306529,0.305804932
GTM,1993,416.8268969,0.601972771,0.297866916
GTM,1994,473.2174911,0.604768467,0.293738366
GTM,1995,535.8934996,0.58227811,0.303165493
GTM,1996,572.5745259,0.587291891,0.300027653
GTM,1997,643.7786685,0.578484649,0.308320041
GTM,1998,719.0583064,0.54285345,0.337330264
GTM,1999,691.0179528,0.516786167,0.353956793
GTM,2000,753.0761698,0.471431751,0.386784371
GTM,2001,750.0360957,0.512555179,0.354740021
GTM,2002,849.1390597,0.528318254,0.34583032
GTM,2003,912.4740258,0.540756191,0.330233901
GTM,2004,1025.025391,0.523175553,0.33550135
GTM,2005,1144.68103,0.534858293,0.32836815
GTM,2006,1267.806551,0.521347335,0.331700874
GTM,2007,1414.731926,0.513105847,0.333990099
GTM,2008,1594.523045,0.522925238,0.327227118
GUY,1990,2897.282132,0.870158781,0.108171119
GUY,1991,2512.662,0.841644278,0.130605202
GUY,1992,2706.338118,0.787572994,0.17421708
GUY,1993,3356.001906,0.802444038,0.161222803
GUY,1994,3900.132772,0.813010431,0.152023076
GUY,1995,4419.637208,0.807338261,0.155272156
GUY,1996,4981.037495,0.80842858,0.154278672
GUY,1997,5313.153226,0.826366386,0.14013741
GUY,1998,5190.387123,0.828375643,0.139548954
GUY,1999,4983.314869,0.823214071,0.143377181
GUY,2000,5378.220551,0.787227521,0.171083562
GUY,2001,5321.985142,0.830995266,0.136567577
GUY,2002,5296.108361,0.799855043,0.160890368
GUY,2003,5418.951648,0.822031018,0.143169827
GUY,2004,5780.267674,0.8146959,0.148250787
GUY,2005,6476.89336,0.823869281,0.140355024
GUY,2006,6955.432995,0.814493931,0.146820067
GUY,2007,8349.350382,0.80430764,0.15436123
GUY,2008,9281.327519,0.784913892,0.169152656
HKG,1990,1885.692011,0.202923266,0.396374067
HKG,1991,2171.847446,0.215731562,0.398941448
HKG,1992,2559.889991,0.215422337,0.397367556
HKG,1993,2905.610675,0.221081922,0.398726549
HKG,1994,3298.076345,0.222187804,0.393899502
HKG,1995,3658.394578,0.197707494,0.387020328
HKG,1996,3964.834906,0.223778873,0.395711545
HKG,1997,4297.746892,0.241699237,0.395712023
HKG,1998,4033.589489,0.247302448,0.394517298
HKG,1999,4046.449795,0.236477302,0.397315691
HKG,2000,4324.13235,0.208530301,0.386524033
HKG,2001,4272.006583,0.211702857,0.394358647
HKG,2002,4331.046032,0.191496197,0.393468962
HKG,2003,4568.854569,0.144126228,0.378709599
HKG,2004,5194.035471,0.113481332,0.360016899
HKG,2005,5761.068371,0.10359203,0.354816433
HKG,2006,6387.451174,0.085579674,0.329731831
HKG,2007,7039.14285,0.07932861,0.316587558
HKG,2008,7256.364956,0.072727777,0.300528449
HND,1990,196.0532161,0.539076337,0.34508922
HND,1991,200.8123329,0.472141023,0.392359103
HND,1992,224.005352,0.460321091,0.394588765
HND,1993,231.1139349,0.443343384,0.401669367
HND,1994,229.9858708,0.391147772,0.4214945
HND,1995,266.2730499,0.373183401,0.424769583
HND,1996,277.4083225,0.349377398,0.430522721
HND,1997,315.9731571,0.361084143,0.432373117
HND,1998,359.9183962,0.368561973,0.435983012
HND,1999,370.9453097,0.378188337,0.429399437
HND,2000,414.4910396,0.379440067,0.425860457
HND,2001,451.0827968,0.403857539,0.42154901
HND,2002,480.5602378,0.401266424,0.423124822
HND,2003,529.9119124,0.389575837,0.424719023
HND,2004,610.1032188,0.361324267,0.432756738
HND,2005,675.1435168,0.359468224,0.434368085
HND,2006,748.1680923,0.354649112,0.431643539
HND,2007,860.0429101,0.363326388,0.421961448
HND,2008,974.4826464,0.373207455,0.412827347
HRV,1990,896.2138181,0.414195382,0.33616668
HRV,1991,770.0057292,0.351034821,0.353746583
HRV,1992,659.4637305,0.305755675,0.372989933
HRV,1993,677.1211704,0.357098518,0.35372679
HRV,1994,861.2655076,0.403386314,0.335230888
HRV,1995,1111.508493,0.441789351,0.312611256
HRV,1996,1165.395563,0.428317994,0.318037842
HRV,1997,1177.190803,0.42524805,0.316023326
HRV,1998,1180.986783,0.439543777,0.315894294
HRV,1999,1101.136364,0.420321264,0.322938778
HRV,2000,1042.792524,0.38301307,0.332458073
HRV,2001,1114.03352,0.378702926,0.329782587
HRV,2002,1247.479284,0.392875168,0.325214288
HRV,2003,1596.462799,0.387619985,0.323630767
HRV,2004,1944.039375,0.37589401,0.319800813
HRV,2005,2146.811989,0.375744851,0.316649038
HRV,2006,2453.931507,0.35144282,0.311954803
HRV,2007,2941.813083,0.346501691,0.307774747
HRV,2008,3449.517308,0.346560259,0.305223425
HTI,1990,100.9911148,0.745360591,0.202877952
HTI,1991,94.02100488,0.70143783,0.233997647
HTI,1992,61.61426145,0.711311558,0.222943969
HTI,1993,63.38308524,0.710728156,0.224120443
HTI,1994,80.47557953,0.769169381,0.18148852
HTI,1995,94.13234971,0.71082445,0.221297867
HTI,1996,107.3823711,0.708706771,0.22415589
HTI,1997,116.1621919,0.719877869,0.218633705
HTI,1998,134.7712921,0.733058721,0.213906672
HTI,1999,147.1406727,0.71470683,0.228896929
HTI,2000,134.9939457,0.663859897,0.263680973
HTI,2001,130.3889775,0.693279479,0.243706792
HTI,2002,120.9896675,0.6837848,0.25062917
HTI,2003,108.6140461,0.644084553,0.275717528
HTI,2004,139.3458188,0.682559861,0.247289875
HTI,2005,158.3559514,0.687956042,0.243260425
HTI,2006,185.542932,0.696301749,0.234502119
HTI,2007,222.5006456,0.715145921,0.21937328
HTI,2008,242.1222534,0.720928091,0.212935509
HUN,1990,1855.492745,0.504474942,0.290508581
HUN,1991,1801.119546,0.461114319,0.300708099
HUN,1992,2026.239809,0.457718387,0.298192407
HUN,1993,2088.998691,0.490240495,0.289493292
HUN,1994,2252.157739,0.471567027,0.29422998
HUN,1995,2496.987586,0.385909713,0.317581515
HUN,1996,2524.839966,0.361691357,0.321573386
HUN,1997,2575.990933,0.338054935,0.32221015
HUN,1998,2721.147953,0.321145021,0.322502642
HUN,1999,2784.850678,0.315653688,0.321758715
HUN,2000,2787.175387,0.281499766,0.320189319
HUN,2001,3105.933784,0.288596715,0.316762879
HUN,2002,3769.245112,0.328817216,0.313083461
HUN,2003,4742.457989,0.328960689,0.311670158
HUN,2004,5778.590894,0.319749698,0.307217382
HUN,2005,6288.474711,0.313426743,0.305649132
HUN,2006,6676.378398,0.262511325,0.301574285
HUN,2007,8150.625982,0.254680246,0.297772549
HUN,2008,9240.285359,0.2485475,0.295610772
IDN,1990,6025.527857,0.431755581,0.367954184
IDN,1991,7643.285917,0.475735152,0.350944999
IDN,1992,8689.21157,0.420119989,0.376279252
IDN,1993,9938.208996,0.418759464,0.383147506
IDN,1994,11501.66203,0.395533684,0.39329099
IDN,1995,14044.9527,0.358299502,0.410468653
IDN,1996,16216.34109,0.450769478,0.362711435
IDN,1997,15636.16858,0.408778131,0.382038573
IDN,1998,8736.034078,0.223850048,0.454951108
IDN,1999,11194.75393,0.327907994,0.420959594
IDN,2000,12638.75987,0.287447881,0.435553249
IDN,2001,12175.85726,0.292360842,0.43187493
IDN,2002,13975.89804,0.34217739,0.409915561
IDN,2003,17018.64888,0.37442719,0.392224861
IDN,2004,19347.90854,0.33617577,0.401353847
IDN,2005,21803.41839,0.320302038,0.405816838
IDN,2006,27293.39324,0.33773492,0.392195337
IDN,2007,32227.11472,0.342819076,0.384824193
IDN,2008,38132.65097,0.34050928,0.379657018
IND,1990,6114.815269,0.826059152,0.129776206
IND,1991,5419.686803,0.791479216,0.154340194
IND,1992,5477.971618,0.759617035,0.173530312
IND,1993,5245.82297,0.741999776,0.186221413
IND,1994,6603.739148,0.749553313,0.18048018
IND,1995,7524.204359,0.725567928,0.193304759
IND,1996,7847.600631,0.715355802,0.200069383
IND,1997,8591.545457,0.708928234,0.203507801
IND,1998,8674.247559,0.705338102,0.205859381
IND,1999,9441.413119,0.707191283,0.204930461
IND,2000,9634.457347,0.672143123,0.225533361
IND,2001,9992.11111,0.68942575,0.214879764
IND,2002,10463.96368,0.6746852,0.224136693
IND,2003,8791.221953,0.595625289,0.261923168
IND,2004,11693.17236,0.590621478,0.262887826
IND,2005,13739.52989,0.581140054,0.267083748
IND,2006,19710.38539,0.59641005,0.257647068
IND,2007,24552.16017,0.601006994,0.253876711
IND,2008,26692.53482,0.573209414,0.266443448
IRL,1990,3246.183738,0.251705226,0.483657599
IRL,1991,3390.387084,0.226182807,0.480910568
IRL,1992,3967.461978,0.197642117,0.467226121
IRL,1993,3819.140162,0.174459297,0.471725439
IRL,1994,4305.428527,0.14077543,0.478158753
IRL,1995,5323.25614,0.102914802,0.474598393
IRL,1996,5820.804924,0.096211462,0.461497275
IRL,1997,6370.074815,0.097317423,0.437640365
IRL,1998,6807.533535,0.077831667,0.426207864
IRL,1999,7445.154326,0.086540563,0.424461299
IRL,2000,7179.853025,0.074941287,0.383446316
IRL,2001,8237.34508,0.087498993,0.394621476
IRL,2002,9444.518169,0.118224215,0.406260461
IRL,2003,11461.93098,0.137372938,0.425767653
IRL,2004,13471.09373,0.107348291,0.432907501
IRL,2005,14720.79885,0.106494475,0.432424831
IRL,2006,16284.39036,0.086712009,0.455383297
IRL,2007,19205.49576,0.086259258,0.477600624
IRL,2008,20286.07091,0.065487096,0.48762284
IRN,1990,1841.014818,0.547692713,0.329453755
IRN,1991,1635.673358,0.598085008,0.294219221
IRN,1992,1616.704534,0.59288741,0.287175841
IRN,1993,1775.21631,0.633624472,0.257838103
IRN,1994,1775.291047,0.670765745,0.23089768
IRN,1995,1797.34551,0.667228894,0.230807587
IRN,1996,1842.519816,0.652448283,0.239297536
IRN,1997,1714.04968,0.644655091,0.241742581
IRN,1998,1683.072982,0.664175357,0.229556131
IRN,1999,1742.528276,0.644207953,0.240679223
IRN,2000,1622.63465,0.595267781,0.266252218
IRN,2001,1554.369089,0.532679414,0.309993565
IRN,2002,1994.263216,0.534523178,0.308808084
IRN,2003,2216.769209,0.506055984,0.323185871
IRN,2004,2743.598947,0.494932235,0.326982009
IRN,2005,3309.739128,0.51802316,0.312200596
IRN,2006,3910.245382,0.506051681,0.316282389
IRN,2007,4883.271566,0.524173547,0.30343977
IRN,2008,5700.272249,0.514443549,0.307526731
IRQ,1990,289.5929755,0.855068669,0.109141198
IRQ,1991,101.8519508,0.79012099,0.15484228
IRQ,1992,117.9572412,0.838125164,0.118689617
IRQ,1993,88.94686048,0.792632379,0.155290533
IRQ,1994,76.83300586,0.802658403,0.146756116
IRQ,1995,71.87137458,0.789698652,0.148973145
IRQ,1996,137.3121446,0.748975831,0.171755203
IRQ,1997,146.9585342,0.642805188,0.22395244
IRQ,1998,238.938904,0.727612157,0.177576597
IRQ,1999,327.3744021,0.706337468,0.188098531
IRQ,2000,416.9926106,0.710428203,0.18037032
IRQ,2001,440.5379779,0.76622323,0.150322955
IRQ,2002,467.1404031,0.784963507,0.140366954
IRQ,2003,417.15008,0.723809474,0.176659934
IRQ,2004,647.4676127,0.78072424,0.143410512
IRQ,2005,875.6716075,0.796871287,0.1338932
IRQ,2006,1023.299026,0.815834612,0.119493406
IRQ,2007,1402.526652,0.84429024,0.101420502
IRQ,2008,1669.908697,0.846287868,0.100768763
ISL,1990,228.5555207,0.563938731,0.282975317
ISL,1991,242.5120663,0.567709054,0.279106244
ISL,1992,249.2441801,0.554112848,0.28479026
ISL,1993,221.7743578,0.531287674,0.295632686
ISL,1994,232.5072635,0.505342274,0.305593351
ISL,1995,265.478964,0.488907403,0.309349809
ISL,1996,280.3630656,0.483393706,0.310812179
ISL,1997,280.312759,0.48607123,0.309798127
ISL,1998,317.5539669,0.514863989,0.297595703
ISL,1999,353.2203561,0.528000347,0.292295174
ISL,2000,366.2414455,0.520018575,0.295818048
ISL,2001,319.9905948,0.482728331,0.308733088
ISL,2002,346.1567283,0.502152687,0.300584002
ISL,2003,405.8946241,0.5224512,0.288525432
ISL,2004,488.313531,0.525094845,0.286591369
ISL,2005,597.9976045,0.543035828,0.275907531
ISL,2006,624.2794215,0.512789373,0.281797403
ISL,2007,761.9101284,0.513275419,0.279417577
ISL,2008,663.2786753,0.418121034,0.315347006
ISR,1990,1293.798844,0.518629187,0.310646133
ISR,1991,1469.45846,0.533993133,0.302652676
ISR,1992,1638.739099,0.523110331,0.30577165
ISR,1993,1648.728142,0.526820536,0.305499353
ISR,1994,1871.081693,0.522407128,0.305332923
ISR,1995,2219.806141,0.521773223,0.302429682
ISR,1996,2306.335493,0.485172078,0.318830961
ISR,1997,2379.26295,0.483609182,0.317834739
ISR,1998,2432.429381,0.49252019,0.315790782
ISR,1999,2464.46419,0.466893286,0.326627912
ISR,2000,2748.141087,0.465767854,0.324954817
ISR,2001,2711.267172,0.481795818,0.315233664
ISR,2002,2507.963846,0.453593997,0.32691544
ISR,2003,2652.746829,0.434163433,0.329674208
ISR,2004,2813.058967,0.385612485,0.339130542
ISR,2005,3006.40802,0.376291666,0.339940013
ISR,2006,3305.87282,0.365222301,0.33612217
ISR,2007,3800.789164,0.361333813,0.332845684
ISR,2008,4547.892024,0.378128849,0.324368028
ITA,1990,61202.37418,0.601153172,0.264945928
ITA,1991,64392.90781,0.613789378,0.256107862
ITA,1992,68645.94041,0.599301364,0.262763427
ITA,1993,55956.40804,0.573556626,0.279794124
ITA,1994,58224.8289,0.554797935,0.287014228
ITA,1995,63034.28146,0.513231131,0.304927251
ITA,1996,69954.94138,0.531856889,0.295840018
ITA,1997,66633.23098,0.519908899,0.299515572
ITA,1998,68322.58259,0.529687962,0.295683033
ITA,1999,67501.09818,0.525978617,0.296635259
ITA,2000,62538.18738,0.491162184,0.30850225
ITA,2001,63684.87881,0.489364209,0.307855814
ITA,2002,68936.36032,0.499895151,0.303824156
ITA,2003,85141.91124,0.50165878,0.30063079
ITA,2004,98480.63902,0.481547649,0.305326037
ITA,2005,102076.198,0.465088104,0.310083928
ITA,2006,109052.755,0.426936268,0.317667965
ITA,2007,124779.2742,0.41110899,0.319759306
ITA,2008,136135.9213,0.40276695,0.319234325
JAM,1990,179.7678359,0.609294696,0.297057683
JAM,1991,161.4513211,0.552833284,0.329486049
JAM,1992,162.6029076,0.480070686,0.367383048
JAM,1993,205.7123888,0.558134345,0.326665124
JAM,1994,210.2055708,0.526102381,0.343998835
JAM,1995,252.3648779,0.546520517,0.331070963
JAM,1996,281.1719803,0.568826923,0.319383919
JAM,1997,314.2935842,0.607423147,0.29422798
JAM,1998,331.077602,0.615128448,0.291389684
JAM,1999,337.2796059,0.607626545,0.296115022
JAM,2000,360.0739556,0.587723006,0.306702671
JAM,2001,344.8812959,0.614623208,0.290836236
JAM,2002,345.4583452,0.628742559,0.281955913
JAM,2003,322.4706402,0.610147419,0.292799148
JAM,2004,344.7871188,0.597877862,0.296980468
JAM,2005,380.9654561,0.602446891,0.293565208
JAM,2006,404.0763244,0.578211062,0.304644155
JAM,2007,433.8835698,0.575043202,0.30460987
JAM,2008,486.4809005,0.573480121,0.30361343
JOR,1990,200.5287299,0.510489644,0.348377608
JOR,1991,204.9863179,0.518908026,0.338604372
JOR,1992,273.0032978,0.543116239,0.321881827
JOR,1993,274.12133,0.554155437,0.315907721
JOR,1994,317.4400166,0.554131579,0.312421529
JOR,1995,357.2459813,0.516911678,0.32912014
JOR,1996,357.1578414,0.501336033,0.337624639
JOR,1997,369.6450664,0.488644642,0.33911976
JOR,1998,376.4080402,0.52476132,0.321965916
JOR,1999,375.1427944,0.527442989,0.3209254
JOR,2000,398.3922635,0.534436914,0.314881428
JOR,2001,433.8791331,0.543009739,0.31008387
JOR,2002,480.3373465,0.534547382,0.315302536
JOR,2003,534.2447604,0.508699083,0.326620379
JOR,2004,674.4267819,0.473125758,0.339458846
JOR,2005,854.8461,0.467524787,0.341636315
JOR,2006,1020.171885,0.461017514,0.34170056
JOR,2007,1204.442886,0.443599414,0.347687146
JOR,2008,1462.987991,0.447360053,0.346918623
JPN,1990,158031.988,0.845131642,0.120936434
JPN,1991,173892.3517,0.861109941,0.107853877
JPN,1992,185477.3751,0.860578511,0.107321074
JPN,1993,206374.9962,0.874102217,0.097237137
JPN,1994,218453.723,0.870539726,0.098952497
JPN,1995,251739.7611,0.860069526,0.105614868
JPN,1996,219991.0436,0.844303893,0.117698681
JPN,1997,193177.9252,0.825084878,0.130753077
JPN,1998,165218.6874,0.828821033,0.126543256
JPN,1999,184841.2258,0.83603258,0.121870388
JPN,2000,207225.4058,0.819232588,0.131774112
JPN,2001,185279.2771,0.812481681,0.136945776
JPN,2002,177968.206,0.802612687,0.143812821
JPN,2003,192534.3079,0.786341647,0.153208849
JPN,2004,190798.5065,0.780859866,0.156164089
JPN,2005,187488.7506,0.757713973,0.171190583
JPN,2006,177817.7168,0.7322739,0.185639671
JPN,2007,177428.2718,0.715206935,0.195333619
JPN,2008,200937.2887,0.70923257,0.197973571
KAZ,1990,427.690112,0.671520448,0.270970754
KAZ,1991,358869.8408,0.782180259,0.181897597
KAZ,1992,37737.82453,0.65291994,0.25940164
KAZ,1993,251.8220358,0.554297597,0.331614894
KAZ,1994,246.2252133,0.557233248,0.327840536
KAZ,1995,254.257667,0.541920167,0.324763996
KAZ,1996,260.7287289,0.542743681,0.316040201
KAZ,1997,289.1421428,0.519792477,0.320396581
KAZ,1998,293.6211802,0.577450041,0.274634494
KAZ,1999,246.4568145,0.520039416,0.295880464
KAZ,2000,267.5825169,0.47928297,0.305563807
KAZ,2001,320.1417185,0.502971999,0.305537684
KAZ,2002,334.7383435,0.500079307,0.303611375
KAZ,2003,399.8945296,0.498263164,0.303115425
KAZ,2004,556.4684916,0.486342686,0.306759043
KAZ,2005,715.0101995,0.48710476,0.306462459
KAZ,2006,970.3667635,0.507567915,0.297218746
KAZ,2007,1236.523984,0.50838913,0.29983759
KAZ,2008,1502.342564,0.482580542,0.307049559
KEN,1990,256.9515934,0.739206557,0.19278711
KEN,1991,248.7248712,0.695947173,0.22694847
KEN,1992,249.8017233,0.678933081,0.235435741
KEN,1993,182.0663412,0.5670144,0.306888197
KEN,1994,229.6833314,0.592279025,0.289650553
KEN,1995,293.3662713,0.620233595,0.266215977
KEN,1996,299.3361863,0.612194081,0.273139999
KEN,1997,321.4037541,0.640907549,0.252019017
KEN,1998,347.3676153,0.669771128,0.235435226
KEN,1999,319.2887786,0.654301625,0.244298785
KEN,2000,322.872752,0.627678222,0.256211236
KEN,2001,327.0059391,0.629263081,0.255862643
KEN,2002,331.3788622,0.628277088,0.257200076
KEN,2003,430.2295055,0.623347052,0.258531818
KEN,2004,456.9847318,0.569221515,0.287413911
KEN,2005,534.3111023,0.558794889,0.29346327
KEN,2006,638.930526,0.550810372,0.297796135
KEN,2007,772.5313928,0.555656045,0.2959445
KEN,2008,869.8955151,0.537711332,0.305901245
KGZ,1990,35.72502388,0.391059831,0.421395066
KGZ,1991,29.51645762,0.521938526,0.336324024
KGZ,1992,24.28102412,0.535545818,0.314227792
