country,t,1.0,2.0,6.0,10.0,19.0,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
LVA,1994.0,-0.003455596,-0.004872542,-0.010241626,0.00427462,-0.010808224,0.0,7.0,0.039080866,0.078334145,0.036809742,0.1747447,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,1995.0,0.000138062,-0.001226149,0.001753351,0.000692299,-0.001995049,0.0,7.0,0.005149525,0.078192376,0.036667973,0.17028117,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,1996.0,-0.000784826,0.000794088,-0.001379048,0.000885687,-0.004488671,0.0,7.0,0.049699828,0.07808029,0.036555886,0.1719349,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,1997.0,-0.000965594,0.004599999,-0.007134479,0.001804388,0.007465752,0.0,7.0,0.0938079,0.07798099,0.036456585,0.1655391,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,1998.0,-0.001083015,-0.002441461,-0.003589806,0.002569491,-0.002622204,0.0,7.0,0.05688962,0.07788698,0.036362574,0.17579204,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,1999.0,-0.000783872,-0.001178486,-0.002923411,-0.00363531,0.001249256,0.0,7.0,0.041422267,0.07780577,0.03628137,0.17643961,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2000.0,0.001041836,0.00102735,-0.001842658,0.009484731,0.000614871,0.0,8.0,0.07686349,0.07773249,0.036208082,0.15190119,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2001.0,-0.000181435,0.000560052,0.006816903,-0.005769379,0.002635665,0.0,8.0,0.08821879,0.07765667,0.03613227,0.16508693,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2002.0,-0.000616173,-0.000475623,-0.00356972,-0.001843303,-0.00098082,0.0,8.0,0.07219605,0.07757994,0.036055535,0.16241564,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2003.0,0.000667057,0.000949056,0.003983476,-0.001744214,-0.000246469,0.0,8.0,0.08298846,0.0775059,0.0359815,0.1723756,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2004.0,0.00159545,0.001757867,0.005249258,0.001423132,0.002543354,0.0,8.0,0.1394545,0.077434026,0.03590962,0.17783786,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2005.0,0.000529549,0.001659785,0.004477253,0.001830165,0.002245207,0.0,8.0,0.11375652,0.07736411,0.035839703,0.18749,0.009,,0.005867,0.005556,0.005795,0.0,0.0
LVA,2006.0,0.001301972,0.000527783,0.00117395,-0.002293373,0.000157955,,8.0,0.12963797,0.07729619,0.035771783,0.1669669,0.009,,0.005867,0.005556,0.005795,0.0,
LVA,2007.0,-0.001080179,-0.001373037,-0.003656546,-0.004118705,-0.002425179,,8.0,0.107287206,0.077230364,0.035705954,0.16869716,0.009,,0.005867,0.005556,0.005795,0.0,
LVA,2008.0,0.000506533,0.000988609,0.00582323,0.00054052,0.0024643,,8.0,-0.039910473,0.07716649,0.035642087,0.18431893,0.009,,0.005867,0.005556,0.005795,0.0,
MAC,1991.0,0.000966872,0.012498756,-0.000249222,9.69e-05,-0.000615877,0.0,7.0,,,,0.15959682,,,,0.005511,0.002519,0.0,0.0
MAC,1992.0,0.001196143,0.007897143,-0.000473636,0.000312256,0.000623075,0.0,7.0,,,,0.17415069,,,,0.005511,0.002519,0.0,0.0
MAC,1993.0,-0.000623531,-0.000113951,-0.000850448,-0.000231724,-0.004712214,0.0,7.0,,,,0.16921195,,,,0.005511,0.002519,0.0,0.0
MAC,1994.0,0.000729525,6.15e-05,0.00022093,-6.96e-06,-0.00084398,0.0,7.0,,,,0.17487785,,,,0.005511,0.002519,0.0,0.0
MAC,1995.0,0.001270054,0.000644462,0.000841575,0.000207106,0.000673545,0.0,7.0,,,,0.16840482,,,,0.005511,0.002519,0.0,0.0
MAC,1996.0,0.000516679,-0.000743681,-9.03e-05,3.48e-05,-0.002325564,0.0,7.0,,,,0.15807389,,,,0.005511,0.002519,0.0,0.0
MAC,1997.0,-0.000619581,-0.003826552,-0.000282072,3e-06,-0.002284361,0.0,7.0,,,,0.16461685,,,,0.005511,0.002519,0.0,0.0
MAC,1998.0,-0.000667579,0.009338491,-0.000655945,0.00011759,-0.002303739,0.0,7.0,,,,0.16525303,,,,0.005511,0.002519,0.0,0.0
MAC,1999.0,1.53e-05,0.000163789,-0.000216738,-0.000179834,-0.000109439,0.0,7.0,,,,0.17285785,,,,0.005511,0.002519,0.0,0.0
MAC,2000.0,0.001604742,0.002982415,0.000454529,0.000434047,0.001275475,0.0,8.0,,,,0.16520521,,,,0.005511,0.002519,0.0,0.0
MAC,2001.0,0.001173747,-0.00123187,0.001391457,0.000264522,0.002942195,0.0,8.0,,,,0.16047455,,,,0.005511,0.002519,0.0,0.0
MAC,2002.0,0.000189509,0.000305591,0.000708058,0.000242356,0.000490232,0.0,8.0,,,,0.16952968,,,,0.005511,0.002519,0.0,0.0
MAC,2003.0,0.00338768,-0.006360305,0.002232828,0.000386287,0.004943053,0.0,8.0,,,,0.16795917,,,,0.005511,0.002519,0.0,0.0
MAC,2004.0,0.003583266,0.002589143,0.001471963,0.00073895,0.005337525,0.0,8.0,,,,0.17561467,,,,0.005511,0.002519,0.0,0.0
MAC,2005.0,-0.001271664,-0.001431095,-0.000838201,0.000308409,-0.001090445,0.0,8.0,,,,0.18637902,,,,0.005511,0.002519,0.0,0.0
MAC,2006.0,0.002369534,-0.003462724,0.000980117,0.000113416,0.00301232,,8.0,,,,0.15531127,,,,0.005511,0.002519,0.0,
MAC,2007.0,0.000110707,-0.00735775,-0.000292534,7.79e-05,0.001138248,,8.0,,,,0.16843173,,,,0.005511,0.002519,0.0,
MAC,2008.0,0.002318845,0.002958926,0.000405801,0.000300178,0.003833643,,8.0,,,,0.17586218,,,,0.005511,0.002519,0.0,
MAR,1991.0,-0.00136358,-0.001661962,-0.000406949,0.000550071,-0.001493087,0.0,7.0,0.045359954,0.10138329,0.040373378,0.16698153,0.001,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1992.0,0.002122659,0.001723525,0.002027257,0.001036639,0.002815295,0.0,7.0,-0.060634483,0.10160058,0.040590663,0.1756522,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1993.0,0.000127814,0.003772786,0.000402985,0.000337118,-0.000285648,0.0,7.0,-0.030773424,0.101812646,0.04080273,0.17499132,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1994.0,0.000290179,0.002350914,8.68e-05,0.000158386,-0.000233014,0.0,7.0,0.081416875,0.102019325,0.041009407,0.17706619,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1995.0,0.002461406,0.003137889,0.002505081,0.000569614,0.003468106,0.0,7.0,-0.08458451,0.102220304,0.04121039,0.1714343,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1996.0,-0.001141339,-0.000786846,3.38e-05,0.000382617,0.000458104,0.0,7.0,0.100238696,0.10241613,0.041406218,0.17212342,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1997.0,0.002308909,0.00412668,0.002205066,0.000891541,0.003491398,0.0,7.0,-0.041818727,0.10260729,0.041597374,0.16825536,0.0015,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1998.0,-0.002846974,-0.001187824,0.001796983,0.001680383,0.002509742,0.0,7.0,0.05857197,0.102793545,0.041783635,0.17636524,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,1999.0,0.006736052,0.003881352,0.001938716,0.000959221,0.001076188,0.0,7.0,-0.018941052,0.10297468,0.041964773,0.17923258,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2000.0,0.015251412,0.007632474,0.004707312,0.003159011,0.003244609,0.0,8.0,-0.007616782,0.1031507,0.042140786,0.16637819,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2001.0,-0.005674239,-0.002799903,6.76e-05,-0.000879462,0.002903024,0.0,8.0,0.04485723,0.10332282,0.0423129,0.16554393,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2002.0,-0.004935711,-0.001875298,-0.001034229,-0.000706895,0.000816242,0.0,8.0,0.014696577,0.1034919,0.04248199,0.17138055,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2003.0,0.002044584,-0.001600738,-0.000269167,-0.000703936,0.000375278,0.0,8.0,0.043537542,0.103657864,0.042647954,0.17185913,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2004.0,0.002634962,0.000552615,0.002404254,0.000330952,0.003551025,0.0,8.0,0.043466732,0.103820585,0.042810675,0.17788023,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2005.0,0.003138878,0.001960082,0.001475261,4.73e-06,0.003708574,0.0,8.0,0.013744381,0.10397971,0.042969793,0.1877313,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0
MAR,2006.0,0.004169233,-0.001299415,0.00354757,0.001410192,0.006593305,,8.0,0.06128791,0.10413593,0.043126017,0.1670528,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,
MAR,2007.0,0.00967988,-0.000197846,-0.000355557,0.000119776,0.001875126,,8.0,0.007557179,0.10428994,0.043280024,0.1729844,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,
MAR,2008.0,-0.000102612,-0.000948269,-0.002607215,-0.000655173,-0.000129636,,8.0,0.04397382,0.1044416,0.043431684,0.1845921,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,
MCO,1991.0,-5.41e-05,-0.004001456,-0.000338672,-0.000118876,-0.000469465,0.0,7.0,,,,0.16392769,,,0.006838,0.003047,0.007305,,0.0
MCO,1992.0,9.37e-05,0.005581723,0.000501272,0.000216348,0.000434226,0.0,7.0,,,,0.17563812,,,0.006838,0.003047,0.007305,,0.0
MCO,1993.0,0.000198591,0.001736705,2.89e-05,-3.7e-06,-0.000118621,0.0,7.0,,,,0.1741945,,,0.006838,0.003047,0.007305,,0.0
MCO,1994.0,8.44e-05,0.001682221,6.24e-05,5.21e-05,-1.53e-05,0.0,7.0,,,,0.1747447,,,0.006838,0.003047,0.007305,,0.0
MCO,1995.0,0.000146092,0.00049454,0.000171806,8.26e-05,7.22e-05,0.0,7.0,,,,0.17028117,,,0.006838,0.003047,0.007305,,0.0
MCO,1996.0,0.000186912,0.00077343,0.000247166,0.00011493,0.00013408,0.0,7.0,,,,0.1719349,,,0.006838,0.003047,0.007305,,0.0
MCO,1997.0,0.000420217,-0.003990254,0.00080735,0.000319393,0.000725925,0.0,7.0,,,,0.1655391,,,0.006838,0.003047,0.007305,,0.0
MCO,1998.0,0.000784859,0.007503777,-0.000110928,-2.92e-05,-0.000319221,0.0,7.0,,,,0.17579204,,,0.006838,0.003047,0.007305,,0.0
MCO,1999.0,-7.81e-05,-0.002677527,-0.0002079,-9.51e-05,-0.000197583,0.0,7.0,,,,0.17643961,,,0.006838,0.003047,0.007305,,0.0
MCO,2000.0,0.001499501,0.002070063,0.000323775,0.000121296,9.87e-05,0.0,8.0,,,,0.15190119,,,0.006838,0.003047,0.007305,,0.0
MCO,2001.0,-0.000887928,0.002788374,0.000646175,0.000287943,0.000746948,0.0,8.0,,,,0.16508693,,,0.006838,0.003047,0.007305,,0.0
MCO,2002.0,-1.04e-05,0.000765011,-4.15e-05,-4.41e-05,-7.22e-05,0.0,8.0,,,,0.16241564,,,0.006838,0.003047,0.007305,,0.0
MCO,2003.0,-0.000735012,0.005858656,0.000128317,9.31e-05,0.000288013,0.0,8.0,,,,0.1723756,,,0.006838,0.003047,0.007305,,0.0
MCO,2004.0,-0.000123268,0.007754796,0.000848017,0.000336264,0.000837637,0.0,8.0,,,,0.17783786,,,0.006838,0.003047,0.007305,,0.0
MCO,2005.0,0.00025341,0.001175464,0.000433274,0.00020821,0.00035061,0.0,8.0,,,,0.18749,,,0.006838,0.003047,0.007305,,0.0
MCO,2006.0,0.000137325,0.011454457,0.001014944,0.000416601,0.000962338,,8.0,,,,0.1669669,,,0.006838,0.003047,0.007305,,
MCO,2007.0,-0.000233564,0.001810701,0.000131124,2.53e-05,0.000302448,,8.0,,,,0.16869716,,,0.006838,0.003047,0.007305,,
MCO,2008.0,0.000183624,0.005038595,0.000890535,0.000353432,0.001062302,,8.0,,,,0.18431893,,,0.006838,0.003047,0.007305,,
MDA,1991.0,-0.010720445,-0.028379463,-0.029205207,-0.029640777,-0.034561946,0.0,7.0,-0.18003844,0.083941214,0.04886434,0.16392769,0.0075,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1992.0,-0.085526828,0.003036659,0.010430867,-0.002350784,0.014131065,0.0,7.0,-0.29271972,0.08397959,0.048902716,0.17563812,0.0075,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1993.0,-0.01034119,-0.005850865,-0.006808958,-0.006540373,-0.003817918,0.0,7.0,-0.01333386,0.0839931,0.048916228,0.1741945,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1994.0,-0.004479958,-0.004872551,-0.005626127,-0.004540567,-0.006974565,0.0,7.0,-0.30853325,0.08398635,0.048909474,0.1747447,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1995.0,-0.03295263,-0.015854729,-0.024768859,-0.022294958,-0.038428717,0.0,7.0,-0.012220638,0.08396832,0.048891447,0.17028117,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1996.0,0.007613234,-0.004160892,-0.003859385,-0.007987876,0.005978251,0.0,7.0,-0.056659155,0.08394347,0.0488666,0.1719349,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1997.0,-0.043897478,-0.029811463,-0.027911108,-0.026900317,-0.034491441,0.0,7.0,0.017380368,0.0839299,0.04885302,0.1655391,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1998.0,0.006982282,0.034206819,0.054472559,0.047360507,0.034253167,0.0,7.0,-0.06415229,0.08392084,0.04884396,0.17579204,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,1999.0,0.027552122,0.033825124,0.028483932,0.036265092,0.033334237,0.0,7.0,-0.03202544,0.083900414,0.048823543,0.17643961,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2000.0,0.142951074,-0.000623439,0.059661615,0.079199002,0.129366163,0.0,8.0,0.023790266,0.08387312,0.04879625,0.15190119,0.0085,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2001.0,-0.214988779,-0.029616857,-0.098410199,-0.123085886,-0.196050085,0.0,8.0,0.06415058,0.08384347,0.0487666,0.16508693,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2002.0,0.00796,-0.019689659,-0.015640082,-0.014464273,-0.006173475,0.0,8.0,0.08071529,0.08381832,0.04874144,0.16241564,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2003.0,-0.026274354,-0.058927151,-0.079368889,-0.073822379,-0.046422365,0.0,8.0,0.06568435,0.083793096,0.04871622,0.1723756,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2004.0,-0.006694515,-0.03560753,-0.034799393,-0.026452466,-0.018591273,0.0,8.0,0.076216064,0.08377241,0.04869554,0.17783786,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2005.0,-0.002366556,-0.056031844,-0.017559757,-0.024141101,-0.004409184,0.0,8.0,0.07673186,0.0837563,0.048679423,0.18749,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0
MDA,2006.0,-0.01438914,-0.014873023,-0.039434786,-0.02664653,-0.033888456,,8.0,0.049447812,0.08374246,0.04866559,0.1669669,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,
MDA,2007.0,0.048243674,0.033483301,0.044378101,0.04673581,0.0676504,,8.0,0.031193238,0.08373092,0.048654046,0.16869716,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,
MDA,2008.0,0.03442817,0.059556285,0.065497115,0.06212894,0.055503388,,8.0,0.07322329,0.083719365,0.04864249,0.18431893,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,
MDG,1991.0,-0.0031497,-0.018108574,0.003038379,0.000317352,0.002400373,0.0,7.0,-0.0908117,0.093917206,0.03026041,0.16698153,0.006,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1992.0,-0.001848799,0.018253746,0.001781986,7.46e-05,0.001706529,0.0,7.0,-0.018136183,0.09421952,0.030562723,0.1756522,0.0095,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1993.0,-0.010013049,-0.021798308,-0.000514195,-0.000211669,-0.003586682,0.0,7.0,-0.009455932,0.09452236,0.03086556,0.17499132,0.0095,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1994.0,0.002317728,0.010419102,0.008417757,0.000863771,0.009906914,0.0,7.0,-0.029843895,0.09482534,0.031168541,0.17706619,0.0095,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1995.0,0.000534525,0.049923769,0.005980659,0.000440307,0.00619715,0.0,7.0,-0.013283366,0.095128395,0.031471595,0.1714343,0.0095,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1996.0,-0.008632262,-0.053408452,-0.002239132,-0.000402737,-0.00543424,0.0,7.0,-0.009534534,0.09543126,0.031774465,0.17212342,0.0095,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1997.0,-0.008516211,0.017423183,0.006745169,0.000782205,0.003685581,0.0,7.0,0.006190947,0.09573357,0.032076772,0.16825536,0.009,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1998.0,-0.017360359,0.011047366,0.0012614,0.000708596,-0.000626672,0.0,7.0,0.008075228,0.09603502,0.032378223,0.17636524,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,1999.0,0.002181316,0.002493277,0.003966426,9.81e-05,0.00253415,0.0,7.0,0.015862893,0.09633728,0.03268048,0.17923258,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2000.0,-0.000905521,0.003164453,0.008052556,0.00129152,0.006820407,0.0,8.0,0.016631426,0.09664084,0.03298404,0.16637819,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2001.0,0.005411106,0.000185439,-0.005839855,-0.001039972,-0.003432334,0.0,8.0,0.02825828,0.09694421,0.033287413,0.16554393,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2002.0,-0.010660302,-0.007596879,-0.008858528,-0.000468194,-0.008205315,0.0,8.0,-0.15301025,0.09724713,0.03359033,0.17138055,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2003.0,0.024351912,0.004125532,0.002474213,-0.000790561,0.002366035,0.0,8.0,0.065320164,0.0975496,0.033892803,0.17185913,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2004.0,0.005105628,0.022591354,0.01387975,0.001999765,0.020268718,0.0,8.0,0.021631282,0.09785163,0.03419483,0.17788023,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2005.0,-0.006259219,-0.003845427,-0.004068496,2.02e-05,-0.002927206,0.0,8.0,0.014950031,0.098153204,0.034496408,0.1877313,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0
MDG,2006.0,0.018714214,0.007940752,0.001015078,-0.000578742,0.004995382,,8.0,0.018803215,0.09845443,0.034797635,0.1670528,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,
MDG,2007.0,0.007589052,-0.003561848,-0.005203237,-0.000817389,-0.003321901,,8.0,0.03055408,0.09875541,0.035098616,0.1729844,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,
MDG,2008.0,0.005264045,-0.006951345,-0.006893622,-0.000787102,-0.00504787,,8.0,0.039211784,0.099056125,0.03539933,0.1845921,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,
MDV,1991.0,-0.00509968,-0.001492118,0.000920175,-0.001857866,-0.002309583,0.0,7.0,,,,0.15959682,,,,,,0.01,0.0
MDV,1992.0,0.001472629,0.006304911,-0.001322367,-0.00110324,0.000815672,0.0,7.0,,,,0.17415069,,,,,,0.01,0.0
MDV,1993.0,0.000290566,0.010107721,0.00662238,0.000152054,-0.002238197,0.0,7.0,,,,0.16921195,,,,,,0.01,0.0
MDV,1994.0,0.002584707,0.023335569,0.000171091,-0.00010978,-0.000511327,0.0,7.0,,,,0.17487785,,,,,,0.01,0.0
MDV,1995.0,-0.002243123,0.005288145,0.000890772,-0.00056682,-0.000953109,0.0,7.0,,,,0.16840482,,,,,,0.01,0.0
MDV,1996.0,-0.00328083,-0.005176643,0.002725964,0.000522958,-0.002280897,0.0,7.0,,,,0.15807389,,,,,,0.01,0.0
MDV,1997.0,-0.002328203,-0.007929426,0.005772796,0.004547906,-0.005094222,0.0,7.0,,,,0.16461685,,,,,,0.01,0.0
MDV,1998.0,-0.019826948,0.016770869,-0.007308491,-0.00605898,0.001796225,0.0,7.0,,,,0.16525303,,,,,,0.01,0.0
MDV,1999.0,-0.001643698,-0.005163411,-0.00088676,0.000151148,-0.001091958,0.0,7.0,,,,0.17285785,,,,,,0.01,0.0
MDV,2000.0,-0.001980015,-0.00379452,0.000991856,0.012391254,5.89e-06,0.0,8.0,,,,0.16520521,,,,,,0.01,0.0
MDV,2001.0,0.0028198,0.00199477,-0.001713297,-0.012761907,0.000679219,0.0,8.0,,,,0.16047455,,,,,,0.01,0.0
MDV,2002.0,0.000993204,-0.000595758,0.000248206,-0.000120704,0.000337691,0.0,8.0,,,,0.16952968,,,,,,0.01,0.0
MDV,2003.0,0.004812917,0.014467559,-0.000588882,-0.001632192,0.00207891,0.0,8.0,,,,0.16795917,,,,,,0.01,0.0
MDV,2004.0,0.004338746,0.015549577,-0.001427075,-0.000274823,0.002449384,0.0,8.0,,,,0.17561467,,,,,,0.01,0.0
MDV,2005.0,-0.001540177,-0.007356127,-0.00040221,0.000103773,-0.000858439,0.0,8.0,,,,0.18637902,,,,,,0.01,0.0
MDV,2006.0,0.012132548,0.013286827,-0.000965668,-0.000939575,0.003892032,,8.0,,,,0.15531127,,,,,,0.01,
MDV,2007.0,0.002725547,0.005504197,-0.000624305,-0.000594878,0.001510334,,8.0,,,,0.16843173,,,,,,0.01,
MDV,2008.0,0.000892864,0.003013957,-0.000438843,-5.43e-05,0.000858775,,8.0,,,,0.17586218,,,,,,0.01,
MEX,1991.0,-0.00073581,0.002288592,0.002489739,0.006794456,0.000222902,0.0,7.0,0.023250392,0.11367761,0.03806099,0.1669678,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1992.0,-4.01e-05,-1.29e-05,0.00033288,-0.000192643,-0.000110208,0.0,7.0,0.017198883,0.11386353,0.038246904,0.17566155,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1993.0,-0.000330364,3.5e-05,0.000192031,0.000202616,-0.000187544,0.0,7.0,0.00089739,0.114047736,0.03843111,0.17415762,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1994.0,0.000741424,0.001894131,0.001348629,0.00023034,0.000659304,0.0,7.0,0.025990488,0.11422321,0.038606584,0.17707783,0.007,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1995.0,0.004648891,0.006506226,0.0066073,0.003637983,0.004086982,0.0,7.0,-0.07725229,0.11439067,0.038774047,0.17063856,0.007,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1996.0,-0.000126905,-0.000361335,-0.000158542,-0.00077312,9.23e-05,0.0,7.0,0.03462024,0.11455281,0.038936187,0.17212138,0.007,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1997.0,-0.000968137,-0.002424139,-0.000836782,-0.001046599,-0.000944115,0.0,7.0,0.050924715,0.11471011,0.039093483,0.16776446,0.008,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1998.0,-0.000823089,-0.002167662,-0.000279026,-0.000943316,-0.001219398,0.0,7.0,0.034913406,0.11485812,0.039241493,0.17605251,0.008,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,1999.0,-0.000211137,-0.000120639,-9.4e-05,0.000442279,-0.000206361,0.0,7.0,0.0240167,0.11498998,0.039373353,0.17840567,0.008,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2000.0,0.000413453,0.000935129,0.000294285,0.000605195,-0.000276731,0.0,8.0,0.05194312,0.115121916,0.039505288,0.16618782,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2001.0,-0.001139927,-0.002658661,-0.001373905,-0.000641878,-0.000405497,0.0,8.0,-0.01339111,0.11525318,0.039636552,0.16482581,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2002.0,-0.000143965,-0.00022551,-0.000289601,-0.000393421,-1.76e-05,0.0,8.0,-0.004444918,0.11537422,0.0397576,0.1710447,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2003.0,0.000875706,0.001070293,0.000630903,0.000629007,0.001121347,0.0,8.0,0.001895967,0.11549432,0.03987769,0.17277542,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2004.0,0.000972012,0.000264203,0.000528049,0.001793307,0.001397015,0.0,8.0,0.027697753,0.115613304,0.039996684,0.17783023,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2005.0,0.000269253,6.37e-05,0.000569318,0.000542437,0.000282173,0.0,8.0,0.020906942,0.11573107,0.04011444,0.18731844,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0
MEX,2006.0,0.000990912,-0.000886223,0.001394315,0.001088445,0.001381366,,8.0,0.037818573,0.11584777,0.04023114,0.16697896,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,
MEX,2007.0,0.000707492,-0.000124023,0.000554003,-5.66e-05,0.000786768,,8.0,0.022713127,0.115963556,0.040346928,0.17194954,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,
MEX,2008.0,0.001116149,-0.000148621,0.001088111,0.001136636,0.000858922,,8.0,0.000838371,0.1160783,0.040461674,0.18447804,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,
MKD,1991.0,0.002365083,0.04294202,0.002701432,0.008682674,0.003889026,0.0,7.0,,0.075324684,0.04319369,0.16392769,0.008,,0.005023,0.005899,0.005021,,0.0
MKD,1992.0,0.001796413,-0.004477041,-0.002083188,-0.006258351,-0.002614634,0.0,7.0,-0.07670167,0.07543992,0.043308932,0.17563812,0.008,,0.005023,0.005899,0.005021,,0.0
MKD,1993.0,-0.002400452,-0.02558764,-0.001723608,-0.004409087,-0.001876245,0.0,7.0,-0.08860558,0.07558811,0.043457113,0.1741945,0.008,,0.005023,0.005899,0.005021,,0.0
MKD,1994.0,-3.58e-05,-0.004846786,4.91e-05,0.003250175,0.000876175,0.0,7.0,-0.026866233,0.0756788,0.04354781,0.1747447,0.008,,0.005023,0.005899,0.005021,,0.0
MKD,1995.0,0.000692488,0.034310519,0.001218806,0.007187027,0.001334544,0.0,7.0,-0.020623531,0.075776584,0.04364559,0.17028117,0.008,,0.005023,0.005899,0.005021,,0.0
