country,t,outp,gross_output,trans_outp_p
ABW,1990,74.69955434,1398.290937,0.05342204
ABW,1991,83.80829594,1742.968739,0.048083648
ABW,1992,91.38582313,1772.682082,0.051552291
ABW,1993,98.83609626,1972.754854,0.050100546
ABW,1994,114.1004814,2335.418334,0.048856549
ABW,1995,117.9177773,2318.595585,0.050857415
ABW,1996,130.4518083,2438.305182,0.053501018
ABW,1997,142.6839066,2731.105253,0.052244016
ABW,1998,157.3861259,2975.02241,0.052902501
ABW,1999,168.3465516,3118.257381,0.053987382
ABW,2000,163.0187179,3346.267048,0.048716589
ABW,2001,162.5611529,3424.534974,0.047469555
ABW,2002,163.1262957,3461.018062,0.04713246
ABW,2003,171.2748547,3626.84193,0.04722424
ABW,2004,196.3034715,4006.185002,0.049000101
ABW,2005,214.2417692,4259.675312,0.050295329
ABW,2006,230.7742916,4501.65772,0.051264291
ABW,2007,251.1709923,4852.602164,0.051760063
ABW,2008,270.0233845,5136.257998,0.052572006
AFG,1990,247.7355273,5881.309988,0.042122508
AFG,1991,232.0690668,5502.293321,0.042176789
AFG,1992,245.1560144,5820.078893,0.042122456
AFG,1993,192.9745432,4586.58204,0.042073714
AFG,1994,159.0928829,3732.751393,0.042620809
AFG,1995,251.4274448,5829.842073,0.04312766
AFG,1996,243.7533226,5720.002935,0.042614195
AFG,1997,235.4576145,5604.303154,0.042013718
AFG,1998,230.7857529,5615.50514,0.041097951
AFG,1999,218.4020045,5355.349421,0.040782027
AFG,2000,279.496542,7112.007327,0.039299248
AFG,2001,290.5297283,7204.546256,0.040325888
AFG,2002,332.4084194,8140.894217,0.04083193
AFG,2003,410.0913352,9900.71969,0.041420356
AFG,2004,464.7967512,11094.92806,0.041892723
AFG,2005,544.3129024,12973.07634,0.041957119
AFG,2006,653.8461457,15488.76532,0.04221422
AFG,2007,826.5458433,19638.7204,0.042087561
AFG,2008,893.5432362,21033.63914,0.042481628
AGO,1990,769.6960448,19469.08845,0.039534262
AGO,1991,909.8428691,23191.80159,0.039231229
AGO,1992,1099.064232,28091.69007,0.039124176
AGO,1993,853.0182741,21378.24626,0.039901228
AGO,1994,922.6295553,22305.87189,0.041362631
AGO,1995,520.1823261,11549.03621,0.045041189
AGO,1996,652.1319273,13745.77664,0.047442349
AGO,1997,759.6094908,17419.29155,0.04360737
AGO,1998,664.4831618,15614.71208,0.042554942
AGO,1999,688.8341773,14836.84228,0.046427276
AGO,2000,902.5186443,20043.42404,0.045028167
AGO,2001,1003.783824,22892.81469,0.043847113
AGO,2002,1160.143324,26142.30915,0.044377997
AGO,2003,1430.410388,32962.28822,0.043395361
AGO,2004,1994.64613,45500.27847,0.043838108
AGO,2005,3093.069828,69340.61298,0.044606901
AGO,2006,3826.831181,83669.55103,0.045737441
AGO,2007,5476.369335,124287.1888,0.044062219
AGO,2008,7569.539046,175021.8657,0.043249105
ALB,1990,214.218745,3606.464127,0.059398551
ALB,1991,170.9188224,2893.969677,0.059060336
ALB,1992,192.6272823,3439.247096,0.056008561
ALB,1993,207.8919391,3755.673302,0.055354106
ALB,1994,220.793522,3969.113008,0.055627925
ALB,1995,273.6102453,4943.699172,0.055345246
ALB,1996,362.6868466,6557.399598,0.055309554
ALB,1997,254.4976165,4683.370543,0.054340696
ALB,1998,301.0506792,5458.940509,0.055148188
ALB,1999,370.9825634,6554.261834,0.056601731
ALB,2000,376.2941867,6752.575537,0.055726024
ALB,2001,423.1108386,7486.598927,0.056515761
ALB,2002,469.7284555,8357.632984,0.056203528
ALB,2003,610.161168,10749.30296,0.056762859
ALB,2004,812.4575036,14101.62207,0.057614472
ALB,2005,914.5954844,15909.55209,0.057487193
ALB,2006,1030.84244,17820.12822,0.057847083
ALB,2007,1252.969978,21700.03286,0.057740465
ALB,2008,1507.018688,26535.39174,0.056792781
AND,1990,92.56060253,2288.257925,0.040450249
AND,1991,99.1997032,2458.1837,0.040354878
AND,1992,109.023091,2710.905108,0.040216491
AND,1993,92.23909726,2284.331084,0.04037904
AND,1994,94.12993792,2301.523803,0.040898963
AND,1995,108.6252457,2643.606569,0.041089793
AND,1996,112.4004287,2729.455261,0.041180535
AND,1997,105.8388819,2587.855241,0.040898301
AND,1998,108.3526778,2715.736621,0.03989808
AND,1999,110.5980539,2789.316011,0.0396506
AND,2000,101.2447989,2595.091651,0.039013959
AND,2001,112.618294,2844.290099,0.039594517
AND,2002,126.6701177,3178.62738,0.039850572
AND,2003,170.3475435,4255.703961,0.040028053
AND,2004,212.4954696,5309.15447,0.040024352
AND,2005,233.7210654,5834.17482,0.040060689
AND,2006,260.3936317,6468.483303,0.040255748
AND,2007,295.4855381,7380.730266,0.040034729
AND,2008,308.4485119,7777.825481,0.039657423
ANT,1990,368.5068956,3594.095037,0.102531205
ANT,1991,383.6517194,3773.832395,0.101661038
ANT,1992,408.8224376,4017.465906,0.101761271
ANT,1993,435.475743,4305.580223,0.101142174
ANT,1994,473.9938327,4704.865042,0.100745468
ANT,1995,499.670213,4968.445161,0.100568729
ANT,1996,516.857131,5172.792438,0.099918397
ANT,1997,525.3515664,5231.778342,0.100415486
ANT,1998,531.9689315,5291.740134,0.100528166
ANT,1999,530.433646,5340.481283,0.099323192
ANT,2000,548.4689296,5488.654904,0.099927749
ANT,2001,547.8635329,5482.156028,0.099935779
ANT,2002,555.6171772,5540.176332,0.100288717
ANT,2003,583.8589232,5704.641603,0.102348046
ANT,2004,720.560292,6232.842454,0.115607012
ANT,2005,773.9257357,6635.836571,0.116628209
ANT,2006,826.9336875,7017.016918,0.117846899
ANT,2007,912.2052299,7590.900602,0.120170883
ANT,2008,1027.933549,8390.390421,0.122513196
ARE,1990,3560.208891,79949.74067,0.044530587
ARE,1991,5091.817823,111689.4357,0.045589073
ARE,1992,5068.979977,114723.1153,0.044184469
ARE,1993,4374.696878,103660.1427,0.042202304
ARE,1994,6095.882669,142306.8349,0.04283619
ARE,1995,6269.359438,146444.1171,0.042810593
ARE,1996,6338.167577,152084.9152,0.041675189
ARE,1997,5256.002295,130703.4207,0.040213196
ARE,1998,4349.848063,112826.9089,0.038553286
ARE,1999,6103.88144,152767.1354,0.039955462
ARE,2000,8695.262118,212128.6681,0.040990509
ARE,2001,8587.088046,189889.827,0.045221422
ARE,2002,9496.986534,206610.9319,0.045965557
ARE,2003,11125.21906,234280.6809,0.047486711
ARE,2004,13375.83422,278688.5043,0.047995644
ARE,2005,15747.09761,333020.0981,0.047285727
ARE,2006,18984.73094,403125.5598,0.047093841
ARE,2007,23425.17557,506534.1043,0.046245999
ARE,2008,27208.00265,596507.511,0.045612171
ARG,1990,12082.22162,222537.4847,0.054292973
ARG,1991,16296.71571,301786.672,0.05400078
ARG,1992,19696.0558,366682.2611,0.053714231
ARG,1993,20062.26982,373131.7999,0.053767247
ARG,1994,21929.44356,408465.3414,0.053687403
ARG,1995,22073.3993,826302.5018,0.026713461
ARG,1996,23149.97313,869571.6227,0.026622273
ARG,1997,24926.04865,934734.4964,0.026666448
ARG,1998,25750.61063,957383.6596,0.026896856
ARG,1999,24547.31648,906821.5628,0.027069622
ARG,2000,24456.37066,905784.5312,0.027000208
ARG,2001,23275.23535,860375.3025,0.027052422
ARG,2002,8969.769299,347827.4444,0.025787986
ARG,2003,11384.17479,440835.2011,0.025824106
ARG,2004,13571.62866,534873.1501,0.025373546
ARG,2005,16195.95772,638530.6591,0.025364417
ARG,2006,18988.69856,746108.0699,0.025450333
ARG,2007,23313.01312,916459.4641,0.025438128
ARG,2008,29192.67045,1146184.039,0.025469444
ARM,1990,125305.0147,13216242.58,0.009481138
ARM,1991,80972.83639,9013113.981,0.008983891
ARM,1992,4781.565639,379929.0564,0.012585417
ARM,1993,9643.187384,969107.8388,0.009950582
ARM,1994,73.15554953,2002.61918,0.036529936
ARM,1995,101.0666208,2718.24952,0.037180774
ARM,1996,125.7658228,3302.943302,0.038076894
ARM,1997,130.903159,3370.277934,0.038840464
ARM,1998,147.0852983,3830.028333,0.038403188
ARM,1999,144.8651847,3670.059328,0.039472164
ARM,2000,153.4091207,3806.887074,0.040297786
ARM,2001,166.9656104,4116.203917,0.040563008
ARM,2002,183.979159,4517.149823,0.040729036
ARM,2003,213.0243683,5266.259995,0.040450788
ARM,2004,270.1374505,6641.886948,0.040671793
ARM,2005,351.8303186,8572.567876,0.041041415
ARM,2006,364.1845303,9725.493903,0.037446379
ARM,2007,523.0637866,13635.68932,0.038359908
ARM,2008,658.4815427,16965.32787,0.03881337
ATG,1990,52.40691024,911.1122503,0.057519708
ATG,1991,55.75351404,968.0388876,0.057594292
ATG,1992,57.17653728,990.038625,0.057751825
ATG,1993,60.0897557,1052.298712,0.057103325
ATG,1994,68.17446015,1193.403688,0.057126068
ATG,1995,68.36195817,1216.995257,0.05617274
ATG,1996,72.23659939,1330.09043,0.05430954
ATG,1997,67.53101897,1341.832971,0.05032744
ATG,1998,66.18980741,1391.307781,0.047573807
ATG,1999,69.81404848,1487.311548,0.046939761
ATG,2000,67.5459696,1542.904479,0.043778452
ATG,2001,74.7269084,1590.463895,0.046984348
ATG,2002,77.04893155,1628.596193,0.047310028
ATG,2003,87.691791,1758.913367,0.049855662
ATG,2004,98.86171843,1913.743871,0.051658803
ATG,2005,111.4776674,2163.059842,0.051537024
ATG,2006,135.5934023,2531.124051,0.053570429
ATG,2007,160.1361276,2936.677515,0.054529694
ATG,2008,167.6123997,3057.76435,0.054815342
AUS,1990,25195.68392,1058331.45,0.023806988
AUS,1991,21432.6459,1076519.523,0.019909203
AUS,1992,21203.77546,1075468.198,0.019715855
AUS,1993,19757.96366,1036855.821,0.019055652
AUS,1994,24138.42995,1240676.839,0.019455856
AUS,1995,29236.42762,2857518.888,0.010231403
AUS,1996,30855.26477,3159525.696,0.00976579
AUS,1997,29612.24697,3208091.762,0.009230486
AUS,1998,35169.61669,2957588.867,0.011891314
AUS,1999,38305.77513,3152917.675,0.01214931
AUS,2000,36772.43792,4689138.713,0.007842045
AUS,2001,35842.34819,2952497.48,0.012139671
AUS,2002,39573.39644,3228562.815,0.012257279
AUS,2003,48671.83958,4070649.002,0.011956776
AUS,2004,59897.28223,4984929.118,0.012015674
AUS,2005,66512.66194,5630787.086,0.011812321
AUS,2006,68897.87304,6012275.647,0.011459533
AUS,2007,89874.49809,9228974.762,0.009738297
AUS,2008,95866.447,10055713.2,0.00953353
AUT,1990,14741.76432,564398.8626,0.026119408
AUT,1991,15359.42557,588259.9812,0.026109928
AUT,1992,17326.77063,661179.4494,0.026205852
AUT,1993,16915.31705,643094.2638,0.026303013
AUT,1994,18113.25338,691048.3728,0.026211267
AUT,1995,21488.50634,1621487.168,0.013252344
AUT,1996,21296.28186,1600079.299,0.013309517
AUT,1997,19105.68382,1438250.312,0.013283977
AUT,1998,19772.39238,1483884.986,0.013324747
AUT,1999,19678.15978,1478109.845,0.013313056
AUT,2000,18048.03694,2034989.034,0.008868862
AUT,2001,18092.95801,1378865.823,0.013121623
AUT,2002,19437.07846,1491658.633,0.013030514
AUT,2003,23973.02103,1840902.822,0.013022426
AUT,2004,27877.15924,2138890.18,0.013033469
AUT,2005,29311.95662,2273406.571,0.012893407
AUT,2006,31924.78186,2470187.113,0.012924034
AUT,2007,37265.69816,3581743.13,0.010404347
AUT,2008,41706.52174,4054681.043,0.010286018
AZE,1990,254.7444992,7827.017021,0.032546818
AZE,1991,296.3153918,8921.113743,0.033215067
AZE,1992,345.1684982,9269.748238,0.037236016
AZE,1993,361.5575786,8334.216799,0.04338231
AZE,1994,326.5723051,6979.797278,0.046788222
AZE,1995,283.1242722,6291.596951,0.045000383
AZE,1996,301.5505473,7120.119556,0.042351894
AZE,1997,363.9663117,8377.632346,0.043445009
AZE,1998,399.9522458,9623.398757,0.041560394
AZE,1999,395.6705694,9442.867413,0.041901528
AZE,2000,426.0978094,10080.41863,0.042269853
AZE,2001,454.6638069,10526.58725,0.043191948
AZE,2002,489.8794749,11402.05857,0.042964125
AZE,2003,591.4830955,13707.83831,0.043149261
AZE,2004,716.6544969,16534.10745,0.043344009
AZE,2005,1006.558239,22615.47586,0.044507498
AZE,2006,1457.021553,32537.67984,0.044779516
AZE,2007,2099.334893,47262.00369,0.044419084
AZE,2008,2849.242936,65659.2424,0.043394393
BDI,1990,172.5834329,3162.168716,0.054577554
BDI,1991,179.8763229,3178.956,0.056583458
BDI,1992,166.4644708,2947.116161,0.056483851
BDI,1993,153.8865195,2685.304689,0.057306912
BDI,1994,174.4777476,2940.555864,0.059334954
BDI,1995,165.1846467,2743.293945,0.06021398
BDI,1996,133.0772682,2277.006585,0.058443954
BDI,1997,136.7203085,2478.355248,0.055165743
BDI,1998,123.3338666,2355.484861,0.052360288
BDI,1999,110.1210119,2113.739462,0.052097722
BDI,2000,93.07895649,1866.844781,0.049858969
BDI,2001,92.78680821,1773.926725,0.052305886
BDI,2002,87.74180845,1672.265375,0.05246883
BDI,2003,89.57180052,1640.70868,0.054593361
BDI,2004,103.8536255,1909.342026,0.054392363
BDI,2005,109.3163857,2068.266865,0.052854101
BDI,2006,109.2407208,2389.416651,0.045718574
BDI,2007,103.0009425,2478.668869,0.041554943
BDI,2008,118.9697897,3008.279674,0.03954745
BEL,1990,24143.48954,843196.3617,0.028633294
BEL,1991,24771.0813,864238.1055,0.028662334
BEL,1992,27612.88599,971606.181,0.028419834
BEL,1993,26220.56493,918985.5753,0.028532075
BEL,1994,28667.59117,1010238.074,0.028377065
BEL,1995,33881.97693,2348062.731,0.014429758
BEL,1996,33516.60617,2300542.452,0.014569001
BEL,1997,30690.25472,2115841.763,0.014504986
BEL,1998,31425.59104,2183608.101,0.014391589
BEL,1999,31324.78759,2189958.978,0.014303824
BEL,2000,28942.59834,3046973.878,0.009498801
BEL,2001,29293.22445,2069088.456,0.014157551
BEL,2002,31710.32297,2201297.705,0.014405286
BEL,2003,39088.20217,2673583.425,0.014620154
BEL,2004,45983.35809,3137359.707,0.014656706
BEL,2005,48423.60294,3306751.458,0.014643859
BEL,2006,52760.98262,3590482.034,0.014694679
BEL,2007,61505.49161,5143789.616,0.011957233
BEL,2008,69099.83126,5800382.04,0.011912979
BEN,1990,153.229744,3147.670143,0.048680369
BEN,1991,158.7007497,3250.616207,0.048821743
BEN,1992,177.2906606,3679.722355,0.048180445
BEN,1993,176.1039991,3687.394639,0.047758381
BEN,1994,126.9344987,2587.384002,0.04905901
BEN,1995,180.3558117,3692.49011,0.048843953
BEN,1996,194.1064253,4027.998629,0.048189298
BEN,1997,183.9238992,3915.053193,0.046978646
BEN,1998,203.9757328,4338.553661,0.047014685
BEN,1999,212.2178021,4420.301461,0.048009803
BEN,2000,206.0976368,4591.532528,0.044886459
BEN,2001,228.6164936,4931.729623,0.04635625
BEN,2002,255.9915201,5509.050996,0.046467444
BEN,2003,334.4203374,6980.207314,0.0479098
BEN,2004,388.2784873,7942.963657,0.048883327
BEN,2005,423.4501727,8590.580847,0.04929238
BEN,2006,473.9208973,9418.224649,0.050319558
BEN,2007,560.1434266,10995.98048,0.050940744
BEN,2008,670.2793553,13182.38554,0.05084659
BFA,1990,142.5172442,4828.176118,0.029517822
BFA,1991,142.7155384,4846.850611,0.029445005
BFA,1992,142.7784991,4907.250038,0.02909542
BFA,1993,141.6386692,4728.589201,0.029953685
BFA,1994,116.662714,3457.394029,0.033742962
BFA,1995,137.3144478,4073.290563,0.033710939
BFA,1996,146.5170004,4349.676975,0.03368457
BFA,1997,137.3849595,4097.805143,0.033526474
BFA,1998,154.5908603,4625.286997,0.033422977
BFA,1999,151.6703853,4628.825848,0.032766492
BFA,2000,143.8831859,4278.791311,0.033627063
BFA,2001,142.8671866,4458.374696,0.032044679
BFA,2002,150.8199962,4802.368668,0.031405335
BFA,2003,183.9736582,6077.705616,0.030270248
BFA,2004,217.6873759,7214.781582,0.030172414
BFA,2005,238.3709935,7984.876901,0.029852808
BFA,2006,256.3547619,8600.204524,0.029807984
BFA,2007,286.5093297,9627.174441,0.02976048
BFA,2008,347.6785876,11927.90899,0.029148327
BGD,1990,1693.925675,46868.27707,0.036142265
BGD,1991,1795.342947,49749.28593,0.036087813
BGD,1992,1836.528065,50982.82166,0.036022488
BGD,1993,1927.297706,53607.45461,0.035952047
BGD,1994,2052.181407,57383.99453,0.035762261
BGD,1995,2322.488101,127136.0078,0.018267744
BGD,1996,2420.790026,132999.5456,0.018201491
BGD,1997,2499.698094,138266.686,0.018078817
BGD,1998,2644.683074,144815.1445,0.018262476
BGD,1999,2801.688575,149963.8657,0.018682424
BGD,2000,2901.659797,151817.4437,0.019112822
BGD,2001,2884.943584,153249.3982,0.018825154
BGD,2002,2966.143906,160144.5774,0.018521663
BGD,2003,3312.227663,176288.921,0.018788632
BGD,2004,3690.6204,193370.9583,0.019085702
BGD,2005,3858.520562,209093.7109,0.018453547
BGD,2006,4180.578747,230886.4395,0.018106645
BGD,2007,4791.194119,265342.1652,0.018056663
BGD,2008,5589.150349,306065.433,0.018261292
BGR,1990,2405.678869,58407.16989,0.041188075
BGR,1991,975.7057724,23333.27618,0.041816064
BGR,1992,1136.548713,26912.66009,0.042231006
BGR,1993,1391.464575,32990.08864,0.042178261
BGR,1994,1066.380436,24574.9337,0.043393014
BGR,1995,1424.478879,96137.46188,0.014817105
BGR,1996,1138.77078,79457.08313,0.014331898
BGR,1997,1189.420703,75684.93225,0.015715423
BGR,1998,1385.915852,87870.81375,0.015772198
BGR,1999,1446.264973,85323.02557,0.016950465
BGR,2000,1452.756418,138618.6314,0.010480239
BGR,2001,1621.010825,121570.8423,0.013333878
BGR,2002,1869.224756,137257.7374,0.013618356
BGR,2003,2523.707812,178515.9406,0.014137157
BGR,2004,3201.959925,227638.2999,0.014065998
BGR,2005,3710.924279,263115.6423,0.014103777
BGR,2006,4326.162001,314452.1868,0.013757774
BGR,2007,5488.73932,510739.2673,0.010746656
BGR,2008,6447.4405,619387.16,0.010409387
BHR,1990,339.941608,8210.940156,0.041401058
BHR,1991,354.9859198,8605.252477,0.041252238
BHR,1992,382.7165171,9255.945525,0.041348182
BHR,1993,412.8892468,9853.761078,0.04190169
BHR,1994,455.9598847,10542.50049,0.043249691
BHR,1995,476.6275936,10981.85911,0.043401358
BHR,1996,485.1431476,11386.28539,0.042607675
BHR,1997,496.9393247,11742.51942,0.042319651
BHR,1998,475.9726556,11657.7201,0.040828966
BHR,1999,502.8502666,12236.09872,0.041095637
BHR,2000,569.8485835,13808.54642,0.041267818
BHR,2001,568.9885388,13602.10619,0.041830914
BHR,2002,608.3012929,14446.94708,0.042105871
BHR,2003,707.7389586,16461.0459,0.042994775
BHR,2004,859.5490728,19138.21769,0.044912702
BHR,2005,1046.470992,22976.46498,0.045545344
BHR,2006,1349.851964,30747.41777,0.043901311
BHR,2007,1622.584624,38734.96135,0.041889409
BHR,2008,2023.600245,49578.93228,0.040815729
BHS,1990,235.359486,5567.273521,0.042275538
BHS,1991,233.1518246,5625.832608,0.041443079
BHS,1992,234.1917645,5653.178091,0.041426568
BHS,1993,234.6818434,5674.232112,0.041359225
BHS,1994,252.0860816,6061.15605,0.041590429
BHS,1995,273.7798329,6536.388815,0.041885488
BHS,1996,296.31396,7065.124639,0.041940373
BHS,1997,316.7506384,7670.122203,0.041296687
BHS,1998,353.7149214,8898.541084,0.039749766
BHS,1999,398.8027647,10201.30544,0.039093307
BHS,2000,416.2959127,10625.6585,0.039178364
BHS,2001,436.2452687,11023.67743,0.039573479
BHS,2002,457.14966,11602.44425,0.039401151
BHS,2003,461.6927889,11673.21451,0.03955147
BHS,2004,487.7096377,12134.42152,0.040192245
BHS,2005,537.5704434,13421.66555,0.040052439
BHS,2006,585.2174345,14373.03111,0.040716355
BHS,2007,615.3124048,15023.90799,0.040955549
BHS,2008,618.3700615,15113.76481,0.040914363
BIH,1990,797.2182938,15908.05989,0.050114112
BIH,1991,632.5870449,12526.23935,0.050500955
BIH,1992,496.5618968,9819.709012,0.050567883
BIH,1993,388.3636906,7587.429635,0.051185146
BIH,1994,300.3356312,5746.536937,0.052263761
BIH,1995,226.0201971,4369.034547,0.051732298
BIH,1996,294.2112792,5880.010271,0.050035844
BIH,1997,369.7209832,7530.406554,0.049097081
BIH,1998,417.4202885,8826.962077,0.047289236
BIH,1999,465.0710167,9897.015313,0.046991037
BIH,2000,517.7088545,11191.99516,0.046257066
BIH,2001,562.3058898,11932.85906,0.047122478
BIH,2002,654.8230588,13879.162,0.047180302
BIH,2003,858.6991958,17811.08636,0.0482115
BIH,2004,1034.878933,21295.24328,0.048596718
BIH,2005,1089.975838,22236.42513,0.049017584
BIH,2006,1196.248762,25120.59053,0.047620248
BIH,2007,1450.103094,31090.72233,0.046641023
BIH,2008,1726.327229,38266.50671,0.045113269
BLR,1990,17.85072699,424.7221328,0.042029189
BLR,1991,14.0787013,318.3850959,0.044219097
BLR,1992,27.41670861,568.5148781,0.048225138
BLR,1993,26.44958144,574.6339162,0.046028577
BLR,1994,27.81012892,609.2964907,0.045643015
BLR,1995,27.2813845,33518.47668,0.000813921
BLR,1996,27.90265939,31859.63247,0.0008758
BLR,1997,35.48688491,32856.12874,0.001080069
BLR,1998,35.9195789,35358.33874,0.001015873
BLR,1999,32.83517255,29015.58423,0.001131639
BLR,2000,44.3336196,25645.84344,0.001728686
BLR,2001,39.60933598,29014.42654,0.00136516
BLR,2002,41.7024449,31372.26273,0.001329278
BLR,2003,46.16066413,37085.57822,0.001244707
BLR,2004,59.28273482,48941.46915,0.001211299
BLR,2005,70.01712042,62703.6558,0.001116635
BLR,2006,85.37970406,77355.4468,0.001103732
BLR,2007,106.3862315,95476.31078,0.001114268
BLR,2008,140.4457191,128348.3068,0.001094255
BLZ,1990,40.76141884,648.2016389,0.062883856
BLZ,1991,42.7727195,703.4149442,0.060807237
BLZ,1992,48.11908189,797.3218029,0.060350892
BLZ,1993,50.8757274,867.9433666,0.058616414
BLZ,1994,54.42531543,941.8887775,0.057783166
BLZ,1995,59.17090299,1025.124421,0.057720704
BLZ,1996,72.23601607,1291.563476,0.055929126
BLZ,1997,70.77966173,1317.789021,0.053710921
BLZ,1998,71.70279098,1401.210713,0.051172026
BLZ,1999,77.57100345,1526.497556,0.05081633
BLZ,2000,86.71512318,1864.970675,0.046496776
BLZ,2001,91.26303096,1836.080588,0.049705351
BLZ,2002,96.32628551,1920.029134,0.050169179
BLZ,2003,105.3833469,2004.957343,0.052561391
BLZ,2004,116.7645002,2137.437839,0.054628255
BLZ,2005,125.9011507,2248.692949,0.055988591
BLZ,2006,143.1668598,2431.591488,0.058877842
BLZ,2007,157.3405414,2599.353073,0.060530654
BLZ,2008,174.5460448,2812.412032,0.062062757
BMU,1990,132.4530973,3276.584364,0.040424138
BMU,1991,137.4194698,3395.017808,0.040476804
BMU,1992,142.3893917,3503.841675,0.040638078
BMU,1993,148.1522312,3686.527634,0.040187473
BMU,1994,154.2392915,3849.08774,0.040071649
BMU,1995,162.3291619,4058.572481,0.039996615
BMU,1996,168.4501348,4235.986245,0.03976645
BMU,1997,173.6682493,4477.85688,0.038783787
BMU,1998,180.2908508,4847.748689,0.037190635
BMU,1999,188.2683876,5087.147763,0.037008634
BMU,2000,187.2644737,5153.821649,0.036335071
BMU,2001,198.651356,5294.789147,0.037518275
BMU,2002,219.4232307,6002.631801,0.036554504
BMU,2003,239.1249863,6502.683237,0.036773279
BMU,2004,280.4943115,7699.480259,0.036430292
BMU,2005,309.4060247,8556.556903,0.036160108
BMU,2006,348.98309,9570.940134,0.036462781
BMU,2007,380.9081111,10392.66057,0.036651646
BMU,2008,399.9173292,10969.47995,0.036457273
BOL,1990,799.6636321,8415.927266,0.095017888
BOL,1991,886.612707,9322.81603,0.095101384
BOL,1992,958.7326663,9997.354813,0.095898634
BOL,1993,988.5686461,10334.51471,0.095656997
BOL,1994,1032.65334,10814.51774,0.095487692
BOL,1995,1161.541196,12230.4884,0.094970958
BOL,1996,1274.262614,13499.2869,0.094394809
BOL,1997,1369.546531,14556.69461,0.09408362
BOL,1998,1476.42638,15929.16757,0.092686976
BOL,1999,1445.541041,15614.08694,0.092579287
BOL,2000,1495.574372,15888.61376,0.094128688
BOL,2001,1443.11499,15375.94289,0.093855382
BOL,2002,1394.381208,14826.99165,0.094043434
BOL,2003,1426.557913,15107.14222,0.094429369
BOL,2004,1560.792459,16496.81076,0.09461177
BOL,2005,1689.235203,18027.27081,0.093704434
BOL,2006,2047.73004,21758.18728,0.094113081
BOL,2007,2397.402436,25207.09492,0.09510824
BOL,2008,3076.007601,32274.23428,0.095308461
BRA,1990,32143.15313,1631974.73,0.019695864
BRA,1991,28105.02514,1379480.25,0.020373634
BRA,1992,27474.50309,1353885.072,0.020293084
BRA,1993,28800.60413,1498064.913,0.019225204
BRA,1994,36941.77343,1880149.172,0.01964832
BRA,1995,53370.19346,5026661.814,0.010617423
BRA,1996,57168.80502,5462279.044,0.010466108
BRA,1997,59961.19728,5678018.89,0.010560232
BRA,1998,59032.08527,5510162.48,0.010713311
BRA,1999,41474.47389,3871677.666,0.010712274
BRA,2000,48015.46796,6767151.941,0.007095373
BRA,2001,42080.52534,3893766.176,0.010807153
BRA,2002,38291.36635,3622687.132,0.010569879
BRA,2003,42756.57437,4010002.018,0.010662482
BRA,2004,51289.58099,4838467.546,0.010600377
BRA,2005,67976.73526,6432957.082,0.01056695
BRA,2006,83943.95262,7820332.085,0.010734065
BRA,2007,104722.4492,12293823.31,0.008518298
BRA,2008,130477.3278,15001922.32,0.008697374
BRB,1990,208.636007,3874.409347,0.053849758
BRB,1991,208.5081462,3898.999756,0.053477343
BRB,1992,205.2743239,3775.05783,0.054376471
BRB,1993,219.1439711,4013.131655,0.054606724
BRB,1994,231.2639265,4203.045303,0.055022944
BRB,1995,247.3324388,4512.644095,0.054808763
BRB,1996,257.7086177,4799.619491,0.053693552
BRB,1997,259.2713066,5033.631741,0.051507802
BRB,1998,276.6731385,5561.416129,0.049748685
BRB,1999,288.1023914,5857.845575,0.049182312
BRB,2000,282.0027692,6017.209844,0.046866035
BRB,2001,299.8004119,6085.301327,0.049266322
BRB,2002,303.4316784,6110.339716,0.049658725
BRB,2003,334.3848867,6451.289739,0.051832254
BRB,2004,387.9871515,7201.137673,0.053878591
BRB,2005,443.7576711,8084.050388,0.054892987
BRB,2006,499.7115099,8681.370628,0.057561361
BRB,2007,562.9240152,9345.003878,0.060237965
BRB,2008,594.0646984,9482.259068,0.062650123
BRN,1990,317.6060484,7641.966443,0.041560775
BRN,1991,338.8917558,8142.528554,0.041619965
BRN,1992,380.6662919,9364.713054,0.040649008
BRN,1993,381.406565,9698.803011,0.039325117
BRN,1994,384.0073227,9790.206254,0.039223619
BRN,1995,463.4825274,21459.63774,0.021597873
BRN,1996,500.6375787,23194.45492,0.021584365
BRN,1997,502.4076234,23312.35029,0.021551136
BRN,1998,386.1189043,18284.08825,0.021117755
BRN,1999,438.5976731,20675.04321,0.02121387
BRN,2000,563.9793754,26372.54681,0.021385093
BRN,2001,536.6891656,24996.11237,0.021470905
BRN,2002,550.6409876,25818.08136,0.021327727
BRN,2003,626.4787091,29032.52674,0.021578511
BRN,2004,762.9881854,34679.2428,0.022001293
BRN,2005,903.8315781,41252.67051,0.02190965
BRN,2006,1080.347972,49034.18586,0.022032546
BRN,2007,1161.986499,53197.40246,0.021842918
BRN,2008,1403.1003,62348.66768,0.022504094
BTN,1990,24.71938775,534.6067061,0.046238454
BTN,1991,21.73577029,458.8050061,0.047374745
BTN,1992,22.51242008,466.1909576,0.048290126
BTN,1993,21.37808252,438.5340119,0.048748973
BTN,1994,23.08469871,459.1556691,0.05027641
BTN,1995,26.26005032,509.4467809,0.051546209
BTN,1996,27.80318503,537.0424997,0.051770921
BTN,1997,32.30861048,637.4675174,0.050682756
BTN,1998,31.90513339,649.7939685,0.049100384
