country,sect,t,source,gvcobp%,gvcofp%,gvcomix%,gvcobp_diff,gvcofp_diff,gvcomix_diff,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
LBR,2,2000,eora,0.021867873,0.114212838,0.272108653,0.009913359,0.004209752,0.046119471,0,8,-0.01954414,0.07899107,0.03331431,0.16637819,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2001,eora,0.051188884,0.108154907,0.223948029,-0.014237292,0.017944792,-0.117529601,0,8,-0.006886293,0.07922749,0.03355073,0.16554393,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2002,eora,0.172203105,0.072024846,0.216771976,-0.002780488,0.002283334,-0.028114047,0,8,0.030060353,0.079431154,0.033754393,0.17138055,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2003,eora,0.043483277,0.018369442,0.17456557,-0.004215867,0.009387468,0.020613368,1,8,-0.31174937,0.07941482,0.033738058,0.17185913,0.0055,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2004,eora,0.029890894,0.108541446,0.283809185,-0.006110466,-0.001209144,-0.03358436,0,8,0.026915817,0.079406224,0.033729468,0.17788023,0.0065,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2005,eora,0.05310783,0.012786213,0.329660947,-0.001714562,-0.002009278,0.003802787,0,8,0.019457601,0.07973217,0.03405541,0.1877313,0.0075,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,2,2006,eora,0.053950626,0.11353121,0.239434418,-0.001337086,-0.025072086,-0.023381348,,8,0.027725928,0.08020921,0.03453245,0.1670528,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,2,2007,eora,0.171288301,0.078905287,0.218962483,-0.002393824,0.000105979,-0.00339147,,8,0.0417733,0.08069634,0.035019577,0.1729844,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,2,2008,eora,0.03957682,0.017992022,0.147098533,-0.000119846,-0.001741379,0.021877367,,8,0.026383597,0.08112104,0.035444282,0.1845921,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,6,1990,eora,0.035392459,0.011516912,0.304679925,,,,,7,0.15450183,0.076578684,0.030901922,0.17247532,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1991,eora,0.057836084,0.110019165,0.244358761,-0.004824319,-0.007523639,-0.138855797,0,7,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1992,eora,0.173486906,0.078173166,0.217410201,0.004569175,0.015288075,0.204489019,1,7,-0.03351014,0.075566076,0.02988932,0.1756522,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1993,eora,0.04449797,0.022351012,0.146095928,2.50E-06,0.009984892,-0.013770897,,7,-0.01647325,0.07595796,0.030281205,0.17499132,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1994,eora,0.045320665,0.021575235,0.289043858,0.001246255,0.010369889,0.016814354,,7,0.029891703,0.0758801,0.030203342,0.17706619,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1995,eora,0.058914615,0.110298886,0.228918368,-0.00025121,0.030006109,0.025725686,,7,0.026752379,0.07588451,0.030207751,0.1714343,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1996,eora,0.167756087,0.087982052,0.214641748,0.000413697,-0.004985459,-0.061601691,,7,-0.00570424,0.07613644,0.03045968,0.17212342,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1997,eora,0.049300073,0.019918046,0.174768364,-0.000722808,-0.013313857,-0.023414436,0,7,-0.074712604,0.076967895,0.031291135,0.16825536,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1998,eora,0.052359627,0.013789342,0.348028354,-0.000951179,0.005014309,-0.0368876,0,7,-0.094897404,0.07806233,0.032385577,0.17636524,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,1999,eora,0.056744945,0.117889853,0.232936871,-0.000163119,-0.004932182,-0.003261906,0,7,-0.03918281,0.07862734,0.03295058,0.17923258,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2000,eora,0.170449412,0.091771851,0.224447364,-0.001422155,0.023606325,-0.028730074,0,8,-0.01954414,0.07899107,0.03331431,0.16637819,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2001,eora,0.038770554,0.024741269,0.174797417,0.000169029,-0.007223268,-0.008647334,0,8,-0.006886293,0.07922749,0.03355073,0.16554393,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2002,eora,0.060832522,0.021492043,0.318673042,-0.000228913,2.72E-05,-0.007659349,0,8,0.030060353,0.079431154,0.033754393,0.17138055,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2003,eora,0.056205354,0.118105365,0.233680577,0.001210874,0.030113985,0.034550501,1,8,-0.31174937,0.07941482,0.033738058,0.17185913,0.0055,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2004,eora,0.172587345,0.095188136,0.229400436,-0.000427676,0.000894752,0.001501237,0,8,0.026915817,0.079406224,0.033729468,0.17788023,0.0065,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2005,eora,0.04574701,0.015878922,0.149859869,-0.00016231,0.004490181,0.000644307,0,8,0.019457601,0.07973217,0.03405541,0.1877313,0.0075,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,6,2006,eora,0.059820293,0.012516633,0.361030162,0.000553358,-0.01506308,-0.018773541,,8,0.027725928,0.08020921,0.03453245,0.1670528,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,6,2007,eora,0.060406892,0.113182755,0.255200742,0.000346011,0.001145668,0.002537702,,8,0.0417733,0.08069634,0.035019577,0.1729844,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,6,2008,eora,0.184370341,0.09520651,0.249331157,5.83E-05,-0.005526042,0.004841327,,8,0.026383597,0.08112104,0.035444282,0.1845921,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,10,1990,eora,0.047609337,0.022443788,0.187812935,,,,,7,0.15450183,0.076578684,0.030901922,0.17247532,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1991,eora,0.063725323,0.01780351,0.407826662,-0.084697409,-0.016289189,-0.114541072,0,7,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1992,eora,0.061077887,0.120609943,0.264387645,0.115517279,0.031915915,0.136476814,1,7,-0.03351014,0.075566076,0.02988932,0.1756522,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1993,eora,0.181410462,0.091576024,0.256588737,-0.012019943,0.015783416,-0.033200027,,7,-0.01647325,0.07595796,0.030281205,0.17499132,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1994,eora,0.044444016,0.021852046,0.194377766,-0.001033783,-0.004852854,0.036675306,,7,0.029891703,0.0758801,0.030203342,0.17706619,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1995,eora,0.054739474,0.018504355,0.401605052,-0.012745255,-0.007265221,0.023033237,,7,0.026752379,0.07588451,0.030207751,0.1714343,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1996,eora,0.060888083,0.119205146,0.255505254,-0.003543623,0.017903311,-0.203596408,,7,-0.00570424,0.07613644,0.03045968,0.17212342,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1997,eora,0.17823993,0.092231294,0.262977401,-0.019531483,0.006592186,0.036532133,0,7,-0.074712604,0.076967895,0.031291135,0.16825536,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1998,eora,0.050935876,0.016703927,0.171881452,-0.016334624,0.012106241,0.030877307,0,7,-0.094897404,0.07806233,0.032385577,0.17636524,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,1999,eora,0.067640675,0.00951932,0.44291416,-0.000360457,0.000492986,-0.016764446,0,7,-0.03918281,0.07862734,0.03295058,0.17923258,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2000,eora,0.065171368,0.120858449,0.288919436,-0.019774901,0.034104339,0.023845876,0,8,-0.01954414,0.07899107,0.03331431,0.16637819,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2001,eora,0.018710126,0.025488276,0.098601987,0.004618056,-0.006045274,0.01615313,0,8,-0.006886293,0.07922749,0.03355073,0.16554393,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2002,eora,0.017344615,0.025698335,0.097042245,0.000951263,-0.028506883,0.05018216,0,8,0.030060353,0.079431154,0.033754393,0.17138055,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2003,eora,0.014753397,0.025447654,0.087477645,0.002002916,0.051014437,0.001787724,1,8,-0.31174937,0.07941482,0.033738058,0.17185913,0.0055,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2004,eora,0.016645553,0.027146498,0.093812606,0.003112478,-0.001657134,0.037484973,0,8,0.026915817,0.079406224,0.033729468,0.17788023,0.0065,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2005,eora,0.015639735,0.026881322,0.091186241,0.000156355,-0.00786943,0.031006538,0,8,0.019457601,0.07973217,0.03405541,0.1877313,0.0075,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,10,2006,eora,0.016219851,0.02777749,0.097367588,0.004631651,0.035340669,0.009462441,,8,0.027725928,0.08020921,0.03453245,0.1670528,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,10,2007,eora,0.018427518,0.026546009,0.107534897,0.000756642,0.007545253,0.032635711,,8,0.0417733,0.08069634,0.035019577,0.1729844,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,10,2008,eora,0.016740101,0.025934619,0.099877306,-0.000222458,-0.004658817,0.034641754,,8,0.026383597,0.08112104,0.035444282,0.1845921,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,19,1990,eora,0.019595781,0.02804862,0.11429626,,,,,7,0.15450183,0.076578684,0.030901922,0.17247532,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1991,eora,0.0294389,0.032125248,0.16377988,-0.002553755,-0.036701321,-0.040924784,0,7,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1992,eora,0.026698009,0.030892341,0.145338661,0.003708951,0.057556243,0.066897225,1,7,-0.03351014,0.075566076,0.02988932,0.1756522,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1993,eora,0.029108017,0.028119762,0.156201962,-9.83E-05,0.001831948,0.000790185,,7,-0.01647325,0.07595796,0.030281205,0.17499132,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1994,eora,0.028782136,0.02934124,0.157180072,4.98E-05,0.012174798,0.005092224,,7,0.029891703,0.0758801,0.030203342,0.17706619,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1995,eora,0.024878952,0.02753509,0.141842697,-0.000520832,0.019290522,0.002599958,,7,0.026752379,0.07588451,0.030207751,0.1714343,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1996,eora,0.029202134,0.030248154,0.15648666,-0.000155791,-0.008361277,-0.009099486,,7,-0.00570424,0.07613644,0.03045968,0.17212342,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1997,eora,0.034340549,0.032930281,0.188345896,-0.000548157,-0.015887508,-0.008383068,0,7,-0.074712604,0.076967895,0.031291135,0.16825536,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1998,eora,0.037219949,0.034272013,0.211125747,-0.000396914,-0.011350824,-0.0102561,0,7,-0.094897404,0.07806233,0.032385577,0.17636524,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,1999,eora,0.037394386,0.030212298,0.213063402,5.20E-05,-0.00768752,0.001774014,0,7,-0.03918281,0.07862734,0.03295058,0.17923258,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2000,eora,0.034323949,0.030393961,0.20001659,-0.000720664,-0.007271929,0.005634835,0,8,-0.01954414,0.07899107,0.03331431,0.16637819,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2001,eora,0.035336116,0.031558673,0.201367768,0.000198197,0.006149483,-0.013224084,0,8,-0.006886293,0.07922749,0.03355073,0.16554393,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2002,eora,0.035558292,0.02994897,0.202491942,2.48E-05,-0.009039087,0.000207972,0,8,0.030060353,0.079431154,0.033754393,0.17138055,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2003,eora,0.022237709,0.027209402,0.137381784,0.000562191,0.040230455,0.010504862,1,8,-0.31174937,0.07941482,0.033738058,0.17185913,0.0055,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2004,eora,0.018856409,0.028484404,0.126192843,0.000431355,0.009390629,0.008871508,0,8,0.026915817,0.079406224,0.033729468,0.17788023,0.0065,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2005,eora,0.017184969,0.030612359,0.128358593,3.33E-05,0.000996466,0.002784635,0,8,0.019457601,0.07973217,0.03405541,0.1877313,0.0075,-0.005108256,0.009084,0.004883,0.009038,0.01,0
LBR,19,2006,eora,0.020113604,0.033146796,0.150244324,0.000957797,0.007269216,-0.015960402,,8,0.027725928,0.08020921,0.03453245,0.1670528,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,19,2007,eora,0.009148323,0.045248045,0.087081851,0.000177711,0.004939036,0.0099455,,8,0.0417733,0.08069634,0.035019577,0.1729844,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBR,19,2008,eora,0.024214142,0.033937529,0.163974332,0.000297956,-0.000938865,0.01319116,,8,0.026383597,0.08112104,0.035444282,0.1845921,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,
LBY,1,1990,eora,0.009870599,0.044894036,0.090779859,,,,0,7,-0.044780545,0.08328409,0.008556012,0.17247532,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1991,eora,0.026942789,0.034309883,0.176211841,-5.39E-05,-0.001730609,-0.002423344,0,7,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1992,eora,0.009796244,0.044863584,0.091211629,2.49E-05,0.000184048,0.000438032,0,7,-0.066652864,0.083812594,0.009084515,0.1756522,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1993,eora,0.0270072,0.039267423,0.173358404,0.000146294,-0.000979102,-0.000914606,0,7,-0.06966671,0.08406413,0.009336057,0.17499132,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1994,eora,0.009208202,0.042130671,0.086735817,3.65E-05,0.001194021,0.001812122,0,7,-0.03656105,0.08430549,0.009577414,0.17706619,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1995,eora,0.032380781,0.039068387,0.20162184,0.000203167,0.002730875,0.003913373,0,7,-0.017784711,0.08445536,0.009727287,0.1714343,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1996,eora,0.009406977,0.042579006,0.088946694,0.000102692,-0.000645706,-2.71E-05,0,7,0.025880301,0.08452405,0.009795971,0.17212342,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1997,eora,0.033764629,0.039626978,0.215440603,-0.000148838,-0.000468349,-0.000818104,0,7,0.035849918,0.084679335,0.009951259,0.16825536,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1998,eora,0.009365505,0.043810341,0.093674285,-6.58E-05,-0.001651299,-0.00345284,0,7,-0.05876287,0.084918015,0.010189935,0.17636524,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,1999,eora,0.094217747,0.045118278,0.125306135,-0.000243575,0.000852367,0.001018118,0,7,-0.01309107,0.08515875,0.010430674,0.17923258,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2000,eora,0.031788512,0.040807921,0.214716474,-0.000146723,0.003788748,0.006608592,0,8,0.009415438,0.08540021,0.01067213,0.16637819,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2001,eora,0.025107576,0.014469453,0.050514411,0.000115463,0.002590245,0.003093755,0,8,0.03370312,0.08564191,0.010913834,0.16554393,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2002,eora,0.009160775,0.042009172,0.092752296,0.001293189,0.00329148,0.008633749,0,8,-0.010206239,0.0858832,0.011155119,0.17138055,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2003,eora,0.088473,0.046086343,0.129795391,-0.000383775,0.01360202,0.016900692,0,8,0.03390173,0.08612335,0.011395274,0.17185913,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2004,eora,0.038474906,0.042312601,0.231341075,-0.000126248,0.007967175,0.012307403,0,8,0.025239194,0.08636146,0.011633385,0.17788023,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2005,eora,0.023590726,0.016206011,0.049437396,-0.000301244,0.000745744,0.003191918,0,8,0.07736328,0.08659658,0.011868504,0.1877313,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2006,eora,0.009441548,0.045415227,0.093783871,0.000231034,-0.001408409,-0.006406075,,8,0.042554535,0.08682835,0.012100278,0.1670528,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2007,eora,0.087137242,0.048478482,0.125994321,6.59E-05,0.005046031,0.007111514,,8,0.050756812,0.08705648,0.012328406,0.1729844,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,1,2008,eora,0.038483024,0.040511293,0.232831224,-1.76E-05,-0.002278052,-0.003162805,,8,0.0111276,0.08728034,0.012552263,0.1845921,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1990,eora,0.027232141,0.015214954,0.048630375,,,,0,7,-0.044780545,0.08328409,0.008556012,0.17247532,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1991,eora,0.010372465,0.044477382,0.090271789,-0.000747767,-0.002022854,-0.002279384,0,7,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1992,eora,0.087755072,0.04902843,0.133106296,3.29E-05,0.000655504,0.000450115,0,7,-0.066652864,0.083812594,0.009084515,0.1756522,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1993,eora,0.040483162,0.038968577,0.246472455,7.79E-05,-0.000870324,5.41E-05,0,7,-0.06966671,0.08406413,0.009336057,0.17499132,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1994,eora,0.025842841,0.015709757,0.05005608,0.00019067,0.001093575,0.001550612,0,7,-0.03656105,0.08430549,0.009577414,0.17706619,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1995,eora,0.010527414,0.046909548,0.091676077,0.000557092,0.002525676,0.003240012,0,7,-0.017784711,0.08445536,0.009727287,0.1714343,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1996,eora,0.083465498,0.045858613,0.140819344,0.000296173,-0.000801286,0.000280178,0,7,0.025880301,0.08452405,0.009795971,0.17212342,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1997,eora,0.041693438,0.04578277,0.259555878,-4.30E-05,0.000318461,0.000540305,0,7,0.035849918,0.084679335,0.009951259,0.16825536,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1998,eora,0.026208461,0.017777844,0.057219831,-0.00018747,-0.001998706,-0.003410191,0,7,-0.05876287,0.084918015,0.010189935,0.17636524,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,1999,eora,0.012424893,0.054848922,0.101373474,-0.000219175,0.000557997,6.04E-05,0,7,-0.01309107,0.08515875,0.010430674,0.17923258,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2000,eora,0.091292366,0.052138617,0.153288603,0.002534559,0.005132888,0.007702302,0,8,0.009415438,0.08540021,0.01067213,0.16637819,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2001,eora,0.041787176,0.055489636,0.319402361,-0.000414623,0.002125337,0.000955628,0,8,0.03370312,0.08564191,0.010913834,0.16554393,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2002,eora,0.115093253,0.040335343,0.121825657,0.004403407,0.003621128,0.016548268,0,8,-0.010206239,0.0858832,0.011155119,0.17138055,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2003,eora,0.030431317,0.020737465,0.064284212,-0.002850238,0.007854427,0.003213757,0,8,0.03390173,0.08612335,0.011395274,0.17185913,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2004,eora,0.012603426,0.054984216,0.107375884,-0.000209463,0.006363928,0.00650535,0,8,0.025239194,0.08636146,0.011633385,0.17788023,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2005,eora,0.090323415,0.04999065,0.157658689,-0.000609443,0.000901854,0.000889017,0,8,0.07736328,0.08659658,0.011868504,0.1877313,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2006,eora,0.127983629,0.037655065,0.122088461,-0.000288889,-0.000647747,-0.006322482,,8,0.042554535,0.08682835,0.012100278,0.1670528,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2007,eora,0.030507675,0.021700384,0.063760085,0.000419416,0.004148841,0.005037033,,8,0.050756812,0.08705648,0.012328406,0.1729844,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,2,2008,eora,0.012440294,0.054093279,0.105719517,0.000451995,-0.002683252,0.000648666,,8,0.0111276,0.08728034,0.012552263,0.1845921,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1990,eora,0.081107194,0.052499084,0.146691756,,,,0,7,-0.044780545,0.08328409,0.008556012,0.17247532,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1991,eora,0.116317892,0.04149396,0.118152588,2.20E-05,-0.002824448,-0.006017866,0,7,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1992,eora,0.029715908,0.02074649,0.062748313,2.14E-05,0.000491054,0.000914383,0,7,-0.066652864,0.083812594,0.009084515,0.1756522,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1993,eora,0.012481371,0.054112291,0.10963578,0.000146832,-0.001599412,-0.001976327,0,7,-0.06966671,0.08406413,0.009336057,0.17499132,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1994,eora,0.089850876,0.049315688,0.158993314,1.61E-05,0.002238378,0.00422599,0,7,-0.03656105,0.08430549,0.009577414,0.17706619,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1995,eora,0.126843573,0.039197945,0.129551042,0.00012518,0.005269925,0.009670264,0,7,-0.017784711,0.08445536,0.009727287,0.1714343,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1996,eora,0.028943526,0.021452657,0.059048368,4.44E-05,-0.000871146,-0.000375766,0,7,0.025880301,0.08452405,0.009795971,0.17212342,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1997,eora,0.013516878,0.058443464,0.116021132,-7.73E-05,-0.000296638,-0.001667818,0,7,0.035849918,0.084679335,0.009951259,0.16825536,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1998,eora,0.093831953,0.048502275,0.165889413,-8.25E-06,-0.001933827,-0.006891021,0,7,-0.05876287,0.084918015,0.010189935,0.17636524,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,1999,eora,0.131639661,0.038792868,0.135835746,-0.000199693,0.001639489,0.002040557,0,7,-0.01309107,0.08515875,0.010430674,0.17923258,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2000,eora,0.031917286,0.022464411,0.058770226,-0.00017126,0.006821343,0.013520676,0,8,0.009415438,0.08540021,0.01067213,0.16637819,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2001,eora,0.014442624,0.060901656,0.124217932,7.81E-05,0.003680663,0.007129185,0,8,0.03370312,0.08564191,0.010913834,0.16554393,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2002,eora,0.111878352,0.039726094,0.179252439,0.00084481,0.004693166,0.020908461,0,8,-0.010206239,0.0858832,0.011155119,0.17138055,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2003,eora,0.143975255,0.036943153,0.157651293,-0.000349974,0.020652426,0.033999821,0,8,0.03390173,0.08612335,0.011395274,0.17185913,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2004,eora,0.035089882,0.024343449,0.063901191,-9.42E-05,0.009972125,0.022913424,0,8,0.025239194,0.08636146,0.011633385,0.17788023,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2005,eora,0.014447084,0.06634231,0.139016744,-0.000206412,0.000482015,0.003207936,0,8,0.07736328,0.08659658,0.011868504,0.1877313,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2006,eora,0.116454469,0.040396238,0.172416677,0.000250744,-0.000640742,-0.006706509,,8,0.042554535,0.08682835,0.012100278,0.1670528,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2007,eora,0.143371506,0.040352696,0.157034398,3.79E-05,0.006015972,0.013192107,,8,0.050756812,0.08705648,0.012328406,0.1729844,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,6,2008,eora,0.039581527,0.023315159,0.072899458,2.22E-05,-0.002431359,-0.004757205,,8,0.0111276,0.08728034,0.012552263,0.1845921,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1990,eora,0.014424678,0.062881363,0.154390305,,,,0,7,-0.044780545,0.08328409,0.008556012,0.17247532,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1991,eora,0.120471106,0.039079929,0.169724843,0.000416627,-0.000466794,-0.00063925,0,7,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1992,eora,0.145815424,0.040535344,0.155439999,0.000179851,0.000165952,0.000590604,0,7,-0.066652864,0.083812594,0.009084515,0.1756522,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1993,eora,0.038723464,0.024721366,0.072922234,0.001791205,-0.000515172,-0.000921789,0,7,-0.06966671,0.08406413,0.009336057,0.17499132,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1994,eora,0.014213029,0.063059639,0.164278121,0.000192545,0.000763965,0.002519256,0,7,-0.03656105,0.08430549,0.009577414,0.17706619,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1995,eora,0.120733197,0.037492777,0.189720401,0.001930186,0.001686138,0.007680608,0,7,-0.017784711,0.08445536,0.009727287,0.1714343,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1996,eora,0.142329166,0.038513225,0.177796299,0.000389492,-0.00033716,-0.001534474,0,7,0.025880301,0.08452405,0.009795971,0.17212342,0.0015,,0.00792,0.00057,0.000758,0,1
LBY,10,1997,eora,0.036878475,0.028381953,0.071927113,-0.001387399,0.000181584,0.000658163,0,7,0.035849918,0.084679335,0.009951259,0.16825536,0.0015,,0.00792,0.00057,0.000758,0,1
