country,t,outp
MNG,2005,353.8546101
MNG,2006,446.685604
MNG,2007,548.9025207
MNG,2008,716.4326961
MOZ,1990,261.302879
MOZ,1991,240.8700464
MOZ,1992,180.0763793
MOZ,1993,182.7887662
MOZ,1994,194.5953778
MOZ,1995,201.4537191
MOZ,1996,267.9039947
MOZ,1997,299.8506392
MOZ,1998,325.4881735
MOZ,1999,340.6889744
MOZ,2000,326.5982123
MOZ,2001,309.328222
MOZ,2002,356.3176402
MOZ,2003,442.2883603
MOZ,2004,574.0019426
MOZ,2005,663.3733834
MOZ,2006,711.6510346
MOZ,2007,798.8993195
MOZ,2008,971.6802606
MRT,1990,121.1209566
MRT,1991,128.5119147
MRT,1992,132.4917527
MRT,1993,117.0753507
MRT,1994,121.5982437
MRT,1995,128.9406417
MRT,1996,133.1919125
MRT,1997,124.4005814
MRT,1998,108.1415561
MRT,1999,103.6675823
MRT,2000,102.0387591
MRT,2001,101.8386779
MRT,2002,105.0963418
MRT,2003,120.6184279
MRT,2004,149.9893371
MRT,2005,177.3799134
MRT,2006,238.3076164
MRT,2007,272.9411838
MRT,2008,308.0153965
MUS,1990,414.1578752
MUS,1991,443.2294271
MUS,1992,514.0643006
MUS,1993,523.1568787
MUS,1994,574.1921369
MUS,1995,658.9908365
MUS,1996,723.06795
MUS,1997,691.124225
MUS,1998,632.3363183
MUS,1999,653.7156604
MUS,2000,691.3675388
MUS,2001,690.0743883
MUS,2002,736.4715422
MUS,2003,867.7616842
MUS,2004,991.7639208
MUS,2005,1000.841679
MUS,2006,1070.784519
MUS,2007,1230.153344
MUS,2008,1510.270568
MWI,1990,192.4382424
MWI,1991,223.3275794
MWI,1992,207.0209017
MWI,1993,222.8964142
MWI,1994,139.9266519
MWI,1995,162.848328
MWI,1996,191.3335144
MWI,1997,205.6114512
MWI,1998,201.992194
MWI,1999,204.3414852
MWI,2000,195.6009468
MWI,2001,194.3910435
MWI,2002,221.6814229
MWI,2003,213.671872
MWI,2004,239.5779915
MWI,2005,257.4966001
MWI,2006,293.2670729
MWI,2007,344.0606594
MWI,2008,399.1075821
MYS,1990,4034.523392
MYS,1991,4446.998479
MYS,1992,4818.690256
MYS,1993,5343.240898
MYS,1994,6134.29151
MYS,1995,7056.385523
MYS,1996,11734.51063
MYS,1997,11566.25575
MYS,1998,8786.045669
MYS,1999,9648.487524
MYS,2000,10878.32199
MYS,2001,10788.45246
MYS,2002,11531.84417
MYS,2003,12972.36204
MYS,2004,15628.26458
MYS,2005,17467.81298
MYS,2006,20413.68321
MYS,2007,24264.72949
MYS,2008,28685.54929
NAM,1990,166.9356084
NAM,1991,186.5853455
NAM,1992,214.8279154
NAM,1993,219.6641516
NAM,1994,244.5392574
NAM,1995,269.8318683
NAM,1996,273.7897096
NAM,1997,286.5362406
NAM,1998,271.884105
NAM,1999,267.1001638
NAM,2000,273.3338192
NAM,2001,250.4492943
NAM,2002,237.3719058
NAM,2003,363.3455969
NAM,2004,469.1576616
NAM,2005,518.106445
NAM,2006,580.093928
NAM,2007,660.3802188
NAM,2008,684.4569456
NCL,1990,198.9962936
NCL,1991,204.0809538
NCL,1992,226.1475796
NCL,1993,224.4338487
NCL,1994,244.1737005
NCL,1995,291.3580812
NCL,1996,287.1383605
NCL,1997,277.0248611
NCL,1998,271.8737667
NCL,1999,283.4780693
NCL,2000,271.374919
NCL,2001,266.4864054
NCL,2002,295.3326408
NCL,2003,388.2732379
NCL,2004,471.2091388
NCL,2005,504.9448498
NCL,2006,576.3099902
NCL,2007,709.9623858
NCL,2008,738.3012059
NER,1990,123.9247913
NER,1991,120.8982062
NER,1992,116.4007499
NER,1993,102.7749117
NER,1994,74.87828773
NER,1995,97.71645462
NER,1996,98.81170312
NER,1997,101.1630849
NER,1998,99.84989571
NER,1999,97.54066879
NER,2000,111.4219472
NER,2001,109.6847482
NER,2002,120.8311009
NER,2003,153.8179152
NER,2004,178.1593139
NER,2005,216.4257775
NER,2006,271.4987505
NER,2007,287.7027994
NER,2008,394.8877895
NGA,1990,1543.319158
NGA,1991,1619.109533
NGA,1992,1673.810965
NGA,1993,1723.99194
NGA,1994,1860.362851
NGA,1995,2478.180222
NGA,1996,2972.279052
NGA,1997,3178.023052
NGA,1998,2759.082875
NGA,1999,2065.552749
NGA,2000,2564.468929
NGA,2001,2711.101367
NGA,2002,2878.008224
NGA,2003,3496.429521
NGA,2004,3890.279472
NGA,2005,4871.95318
NGA,2006,6195.663192
NGA,2007,7635.683559
NGA,2008,8858.315229
NIC,1990,221.6809537
NIC,1991,211.5525858
NIC,1992,224.5750891
NIC,1993,210.3885639
NIC,1994,193.0077887
NIC,1995,228.7057811
NIC,1996,257.5881923
NIC,1997,267.1030005
NIC,1998,303.8333676
NIC,1999,319.1078764
NIC,2000,330.4675772
NIC,2001,328.9646913
NIC,2002,324.151618
NIC,2003,366.5046287
NIC,2004,425.3741651
NIC,2005,490.3635824
NIC,2006,531.5120173
NIC,2007,608.3324021
NIC,2008,734.6162951
NLD,1990,23001.32932
NLD,1991,23792.86144
NLD,1992,26531.67568
NLD,1993,25658.70476
NLD,1994,27607.96552
NLD,1995,33026.89228
NLD,1996,33016.26389
NLD,1997,30836.74553
NLD,1998,32145.67662
NLD,1999,32906.0476
NLD,2000,31134.49109
NLD,2001,31965.07333
NLD,2002,34571.58187
NLD,2003,43051.16501
NLD,2004,49363.53638
NLD,2005,52182.64772
NLD,2006,57157.60237
NLD,2007,66951.21325
NLD,2008,75841.63061
NOR,1990,19680.01688
NOR,1991,20304.81209
NOR,1992,21703.16443
NOR,1993,20903.98761
NOR,1994,22025.37133
NOR,1995,25552.42794
NOR,1996,26720.84115
NOR,1997,26149.01372
NOR,1998,26424.78627
NOR,1999,25744.40169
NOR,2000,26014.74273
NOR,2001,27367.65006
NOR,2002,29045.47785
NOR,2003,33305.50868
NOR,2004,36018.03691
NOR,2005,41418.73646
NOR,2006,45985.12311
NOR,2007,55709.41549
NOR,2008,62648.60187
NPL,1990,325.0627716
NPL,1991,298.63728
NPL,1992,326.4839798
NPL,1993,327.9043294
NPL,1994,381.0088947
NPL,1995,402.2897547
NPL,1996,415.7697378
NPL,1997,452.4698077
NPL,1998,426.0787269
NPL,1999,467.7958015
NPL,2000,492.4024378
NPL,2001,514.9270225
NPL,2002,513.1264484
NPL,2003,580.8341743
NPL,2004,671.9006894
NPL,2005,762.024712
NPL,2006,851.4769962
NPL,2007,1039.688008
NPL,2008,1125.540577
NZL,1990,4038.198494
NZL,1991,3810.925702
NZL,1992,3648.007919
NZL,1993,4061.987141
NZL,1994,4788.664325
NZL,1995,5782.151872
NZL,1996,6342.987072
NZL,1997,6616.163727
NZL,1998,5894.834008
NZL,1999,6214.738342
NZL,2000,6007.422088
NZL,2001,6015.477302
NZL,2002,6483.032242
NZL,2003,8220.883065
NZL,2004,10175.38519
NZL,2005,11539.16595
NZL,2006,11959.83379
NZL,2007,14173.23585
NZL,2008,15074.11654
OMN,1990,609.5161804
OMN,1991,624.6004194
OMN,1992,695.5455896
OMN,1993,712.2129409
OMN,1994,744.734511
OMN,1995,816.9531693
OMN,1996,908.4017264
OMN,1997,936.5376873
OMN,1998,841.2676993
OMN,1999,960.8710265
OMN,2000,1252.672449
OMN,2001,1214.441338
OMN,2002,1235.048154
OMN,2003,1320.213766
OMN,2004,1576.297626
OMN,2005,1959.023346
OMN,2006,2255.112934
OMN,2007,2657.389657
OMN,2008,3661.97166
PAK,1990,3654.581459
PAK,1991,3990.676798
PAK,1992,4738.461283
PAK,1993,5000.53398
PAK,1994,5129.230565
PAK,1995,5710.088508
PAK,1996,5743.131862
PAK,1997,6015.096847
PAK,1998,5614.3394
PAK,1999,5264.042924
PAK,2000,5500.400041
PAK,2001,5564.473634
PAK,2002,5677.701732
PAK,2003,6368.936447
PAK,2004,7267.583519
PAK,2005,9530.657532
PAK,2006,11575.99976
PAK,2007,13078.50922
PAK,2008,15012.25979
PAN,1990,496.3907429
PAN,1991,590.1713673
PAN,1992,700.0053815
PAN,1993,785.7281234
PAN,1994,873.2757341
PAN,1995,889.6384058
PAN,1996,902.9742358
PAN,1997,971.3999213
PAN,1998,932.9525059
PAN,1999,913.1347337
PAN,2000,947.9927678
PAN,2001,900.8071399
PAN,2002,861.8650667
PAN,2003,1003.084903
PAN,2004,1192.903345
PAN,2005,1441.963486
PAN,2006,1715.6244
PAN,2007,2031.795402
PAN,2008,2435.596025
PER,1990,3358.765039
PER,1991,3920.470556
PER,1992,4225.18299
PER,1993,4218.456309
PER,1994,5336.808202
PER,1995,6623.180506
PER,1996,7150.379144
PER,1997,7810.618982
PER,1998,7335.949618
PER,1999,6958.165891
PER,2000,7416.160016
PER,2001,7122.066393
PER,2002,7456.520174
PER,2003,8017.063133
PER,2004,9125.425502
PER,2005,10418.01833
PER,2006,12259.2711
PER,2007,14506.84523
PER,2008,17278.78603
PHL,1990,2793.903693
PHL,1991,2866.913525
PHL,1992,3363.424986
PHL,1993,3549.784477
PHL,1994,4157.313982
PHL,1995,5196.119429
PHL,1996,6119.308282
PHL,1997,6067.908573
PHL,1998,5556.584615
PHL,1999,5670.414829
PHL,2000,5879.908284
PHL,2001,5838.963262
PHL,2002,6318.963307
PHL,2003,7071.111098
PHL,2004,8481.671341
PHL,2005,9610.294139
PHL,2006,11466.59534
PHL,2007,13718.1773
PHL,2008,16034.24139
PNG,1990,269.7141421
PNG,1991,304.4044303
PNG,1992,314.3860375
PNG,1993,352.9228091
PNG,1994,381.4502878
PNG,1995,423.76702
PNG,1996,446.8084579
PNG,1997,420.4537558
PNG,1998,372.1295801
PNG,1999,312.3643368
PNG,2000,314.3388122
PNG,2001,269.8595567
PNG,2002,277.449892
PNG,2003,314.115627
PNG,2004,388.4155797
PNG,2005,446.4496726
PNG,2006,543.519991
PNG,2007,688.1055747
PNG,2008,835.3145545
POL,1990,6709.660635
POL,1991,8465.869001
POL,1992,9103.458243
POL,1993,8781.735576
POL,1994,9924.569722
POL,1995,12824.70512
POL,1996,14471.81477
POL,1997,14856.93633
POL,1998,16705.26172
POL,1999,16255.7709
POL,2000,16870.42253
POL,2001,17958.7573
POL,2002,19036.72033
POL,2003,22150.91448
POL,2004,26518.35574
POL,2005,30062.122
POL,2006,35277.49557
POL,2007,43841.46122
POL,2008,52920.04993
PRK,1990,765.3146506
PRK,1991,717.1679861
PRK,1992,646.3590457
PRK,1993,561.5796373
PRK,1994,439.5039358
PRK,1995,263.4407345
PRK,1996,555.3207005
PRK,1997,552.3271995
PRK,1998,551.6937216
PRK,1999,547.4852479
PRK,2000,609.1384937
PRK,2001,601.2471855
PRK,2002,594.6717408
PRK,2003,597.1528219
PRK,2004,614.0901416
PRK,2005,715.461044
PRK,2006,761.0726826
PRK,2007,805.876846
PRK,2008,765.0494222
PRT,1990,4637.210768
PRT,1991,5273.34803
PRT,1992,5287.926257
PRT,1993,4945.496558
PRT,1994,6208.935962
PRT,1995,6532.340028
PRT,1996,6193.455101
PRT,1997,6795.285058
PRT,1998,6075.980904
PRT,1999,7347.342487
PRT,2000,7860.174768
PRT,2001,8358.194743
PRT,2002,8368.339149
PRT,2003,8682.625834
PRT,2004,10120.49037
PRT,2005,10763.89883
PRT,2006,10741.40653
PRT,2007,13740.25094
PRT,2008,15351.75699
PRY,1990,573.225199
PRY,1991,634.1591116
PRY,1992,662.5818794
PRY,1993,728.3471365
PRY,1994,895.7482635
PRY,1995,1041.1434
PRY,1996,1078.958971
PRY,1997,1104.253251
PRY,1998,995.6994206
PRY,1999,884.1010642
PRY,2000,891.7880833
PRY,2001,824.0881398
PRY,2002,721.8275027
PRY,2003,819.7328267
PRY,2004,1050.458279
PRY,2005,1235.716624
PRY,2006,1598.744775
PRY,2007,2010.077475
PRY,2008,2632.291157
PYF,1990,276.8721848
PYF,1991,283.4353875
PYF,1992,306.4917869
PYF,1993,293.1870083
PYF,1994,305.9655712
PYF,1995,344.5010139
PYF,1996,339.7710814
PYF,1997,306.6093846
PYF,1998,316.6350697
PYF,1999,315.4456965
PYF,2000,287.5911502
PYF,2001,296.311601
PYF,2002,327.2780804
PYF,2003,419.1806223
PYF,2004,476.5778612
PYF,2005,496.3208154
PYF,2006,529.5278441
PYF,2007,598.9752981
PYF,2008,658.2980849
QAT,1990,434.9769339
QAT,1991,403.3663857
QAT,1992,456.372531
QAT,1993,464.9147506
QAT,1994,525.1568812
QAT,1995,669.8390423
QAT,1996,723.0233218
QAT,1997,844.7699556
QAT,1998,834.020846
QAT,1999,885.3534688
QAT,2000,1099.524082
QAT,2001,1184.423497
QAT,2002,1304.369904
QAT,2003,1519.73505
QAT,2004,1985.331121
QAT,2005,2516.327426
QAT,2006,3341.362985
QAT,2007,4237.964769
QAT,2008,5472.325572
RUS,1990,54167.90053
RUS,1991,69474.25706
RUS,1992,57008.48221
RUS,1993,50685.63107
RUS,1994,45013.73182
RUS,1995,47734.12766
RUS,1996,46351.98913
RUS,1997,52593.84626
RUS,1998,36403.97015
RUS,1999,30679.13412
RUS,2000,35582.55174
RUS,2001,43771.16729
RUS,2002,45294.82726
RUS,2003,59678.35386
RUS,2004,82988.08193
RUS,2005,107758.421
RUS,2006,140246.7714
RUS,2007,183575.3603
RUS,2008,252752.6788
RWA,1990,109.7600858
RWA,1991,111.2614717
RWA,1992,120.8220852
RWA,1993,125.5542581
RWA,1994,183.2152089
RWA,1995,132.5632765
RWA,1996,135.278223
RWA,1997,159.4486278
RWA,1998,153.8306575
RWA,1999,156.625983
RWA,2000,148.1259121
RWA,2001,154.2020808
RWA,2002,157.3397233
RWA,2003,184.1006063
RWA,2004,204.4835375
RWA,2005,248.2037205
RWA,2006,288.0540052
RWA,2007,320.2602351
RWA,2008,390.3362715
SAU,1990,13905.11857
SAU,1991,15271.74778
SAU,1992,15414.53418
SAU,1993,14252.17295
SAU,1994,13323.92976
SAU,1995,15323.82497
SAU,1996,15797.43575
SAU,1997,15609.74865
SAU,1998,15195.28218
SAU,1999,15520.59875
SAU,2000,16450.45215
SAU,2001,16621.09569
SAU,2002,15541.65484
SAU,2003,15571.45685
SAU,2004,18467.36773
SAU,2005,21453.93491
SAU,2006,23342.48707
SAU,2007,27276.75447
SAU,2008,32553.58691
SEN,1990,524.9346105
SEN,1991,496.6799284
SEN,1992,471.1770732
SEN,1993,388.0888966
SEN,1994,348.3071081
SEN,1995,440.4408566
SEN,1996,497.2842321
SEN,1997,450.8579763
SEN,1998,560.9976613
SEN,1999,403.5190125
SEN,2000,358.9739816
SEN,2001,507.3611207
SEN,2002,571.6404906
SEN,2003,728.6970829
SEN,2004,872.2789085
SEN,2005,1000.68533
SEN,2006,1135.35445
SEN,2007,1453.780204
SEN,2008,1801.797807
SGP,1990,8192.942184
SGP,1991,9959.312599
SGP,1992,12406.1009
SGP,1993,13261.87654
SGP,1994,15918.2887
SGP,1995,19424.32634
SGP,1996,21003.90912
SGP,1997,21366.56118
SGP,1998,19137.39256
SGP,1999,19419.3057
SGP,2000,21054.41343
SGP,2001,21449.53644
SGP,2002,22721.88269
SGP,2003,27230.57035
SGP,2004,33839.74766
SGP,2005,38621.21105
SGP,2006,46829.16706
SGP,2007,57658.48202
SGP,2008,67406.12001
SLE,1990,48.26824587
SLE,1991,61.58391272
SLE,1992,58.84302027
SLE,1993,64.03346462
SLE,1994,81.22111181
SLE,1995,89.66348958
SLE,1996,105.377639
SLE,1997,69.87528893
SLE,1998,60.09699751
SLE,1999,71.10783903
SLE,2000,79.67392126
SLE,2001,90.107755
SLE,2002,111.8788732
SLE,2003,121.7206557
SLE,2004,130.6972834
SLE,2005,145.7482593
SLE,2006,160.1887338
SLE,2007,182.6971115
SLE,2008,213.0837666
SLV,1990,302.4398317
SLV,1991,336.2881167
SLV,1992,378.2945936
SLV,1993,436.5722321
SLV,1994,505.9125353
SLV,1995,591.3577216
SLV,1996,631.1006476
SLV,1997,696.2450552
SLV,1998,779.7094552
SLV,1999,827.8744382
SLV,2000,889.5680152
SLV,2001,945.292724
SLV,2002,972.0805858
SLV,2003,1020.278998
SLV,2004,1113.372214
SLV,2005,1217.204368
SLV,2006,1378.880398
SLV,2007,1525.504314
SLV,2008,1660.066445
SMR,1990,86.72930947
SMR,1991,94.9520229
SMR,1992,101.5410842
SMR,1993,102.7737604
SMR,1994,115.4747047
SMR,1995,96.32805665
SMR,1996,121.1785951
SMR,1997,98.60885908
SMR,1998,83.80904933
SMR,1999,95.45334297
SMR,2000,88.88509237
SMR,2001,64.29379492
SMR,2002,75.53606609
SMR,2003,90.74358403
SMR,2004,101.5364174
SMR,2005,107.8977417
SMR,2006,121.8941925
SMR,2007,124.0290173
SMR,2008,150.9318311
SOM,1990,168.5929645
SOM,1991,160.6898374
SOM,1992,155.9144836
SOM,1993,167.2540159
SOM,1994,157.3095328
SOM,1995,154.5058722
SOM,1996,158.1105636
SOM,1997,160.7040473
SOM,1998,179.3186152
SOM,1999,176.4871635
SOM,2000,173.8192573
SOM,2001,147.7781303
SOM,2002,142.9869697
SOM,2003,168.680949
SOM,2004,205.6529759
SOM,2005,229.7326939
SOM,2006,249.0904366
SOM,2007,256.4317932
SOM,2008,265.1821191
STP,1990,10.08642071
STP,1991,9.779856559
STP,1992,9.898882739
STP,1993,10.77300657
STP,1994,10.35177574
STP,1995,10.3064776
STP,1996,12.32463836
STP,1997,10.14378005
STP,1998,6.850663316
STP,1999,8.10548116
STP,2000,9.60026259
STP,2001,7.601370737
STP,2002,8.01421896
STP,2003,10.14338428
STP,2004,12.66990988
STP,2005,15.2533589
STP,2006,19.78075247
STP,2007,21.70331423
STP,2008,28.55769292
SUR,1990,76.29523261
SUR,1991,72.89385914
SUR,1992,67.86803829
SUR,1993,108.4267439
SUR,1994,97.46369852
SUR,1995,101.5050142
SUR,1996,112.9272148
SUR,1997,109.9560617
SUR,1998,111.0219486
SUR,1999,104.3405604
SUR,2000,111.542622
SUR,2001,109.517202
SUR,2002,115.1099961
SUR,2003,141.5396855
SUR,2004,173.7470595
SUR,2005,202.6707685
SUR,2006,210.0478373
SUR,2007,244.5376171
SUR,2008,290.670591
SVK,1990,4002.914404
SVK,1991,2784.757644
SVK,1992,2514.054131
SVK,1993,2446.585687
SVK,1994,2671.956246
SVK,1995,3198.497749
SVK,1996,3892.645265
SVK,1997,3886.774052
SVK,1998,4063.11199
SVK,1999,3713.482418
SVK,2000,3802.877449
SVK,2001,4028.699556
SVK,2002,4568.124518
SVK,2003,5910.131895
SVK,2004,7455.320998
SVK,2005,8561.882722
SVK,2006,10311.21494
SVK,2007,13550.76599
SVK,2008,16527.07704
SVN,1990,1761.020951
SVN,1991,1410.13721
SVN,1992,1360.63453
SVN,1993,1383.226263
SVN,1994,1514.930807
SVN,1995,1942.296776
SVN,1996,1971.253067
SVN,1997,1957.615416
SVN,1998,2009.733972
SVN,1999,2021.73024
SVN,2000,1943.470414
SVN,2001,1960.58466
SVN,2002,2124.741655
SVN,2003,2724.688814
SVN,2004,3329.267894
SVN,2005,3644.740297
SVN,2006,4220.221532
SVN,2007,5144.690034
SVN,2008,5860.222138
SWE,1990,36171.79953
SWE,1991,36413.53707
SWE,1992,34700.55659
SWE,1993,26480.81057
SWE,1994,28863.15539
SWE,1995,37061.41174
SWE,1996,34593.06381
SWE,1997,32894.86442
SWE,1998,32232.24708
SWE,1999,33651.73593
SWE,2000,33184.33488
SWE,2001,30587.68684
SWE,2002,32997.77384
SWE,2003,41714.19303
SWE,2004,49491.97565
SWE,2005,51798.38993
SWE,2006,59832.88598
SWE,2007,70090.87591
SWE,2008,72248.33927
SWZ,1990,101.1368593
SWZ,1991,100.6416199
SWZ,1992,119.7790685
SWZ,1993,128.5774439
SWZ,1994,127.7628539
SWZ,1995,141.8565796
SWZ,1996,148.7831818
SWZ,1997,148.1719013
SWZ,1998,143.1961782
SWZ,1999,144.6923942
SWZ,2000,154.2544735
SWZ,2001,165.5160515
SWZ,2002,168.677205
SWZ,2003,195.8187028
SWZ,2004,266.0554078
SWZ,2005,305.6796285
SWZ,2006,341.1290487
SWZ,2007,387.2290826
SWZ,2008,431.403134
SYC,1990,67.02499634
SYC,1991,76.66384899
SYC,1992,88.60107799
SYC,1993,97.83919682
SYC,1994,116.9495146
SYC,1995,108.2510609
SYC,1996,113.9672932
SYC,1997,91.25914058
SYC,1998,89.41960369
SYC,1999,80.94995291
SYC,2000,84.17207405
SYC,2001,78.74390875
SYC,2002,85.19562925
SYC,2003,120.2062628
SYC,2004,131.1410538
SYC,2005,160.2408424
SYC,2006,183.2788932
SYC,2007,198.6068139
SYC,2008,203.1613208
SYR,1990,1424.726988
SYR,1991,1487.317242
SYR,1992,1357.349194
SYR,1993,1258.910748
SYR,1994,1242.631709
SYR,1995,1425.467314
SYR,1996,1541.378061
SYR,1997,1369.036651
SYR,1998,1427.31313
SYR,1999,1434.11086
SYR,2000,1446.305832
SYR,2001,1535.092135
SYR,2002,1656.781893
SYR,2003,1764.540638
SYR,2004,2105.359098
SYR,2005,2406.295502
SYR,2006,2653.325687
SYR,2007,3017.473033
SYR,2008,3783.666951
TCD,1990,130.3929817
TCD,1991,140.77307
TCD,1992,147.2740936
TCD,1993,131.566859
TCD,1994,104.0455231
TCD,1995,128.9760804
TCD,1996,137.5391173
TCD,1997,127.7466659
TCD,1998,143.232789
TCD,1999,127.5554911
TCD,2000,112.1644307
TCD,2001,135.8619727
TCD,2002,156.0243578
TCD,2003,206.305455
TCD,2004,304.9512898
TCD,2005,390.1491764
TCD,2006,435.1437878
TCD,2007,490.5280245
TCD,2008,577.5624673
TGO,1990,122.0814837
TGO,1991,118.0845112
TGO,1992,116.9498353
TGO,1993,98.43139469
TGO,1994,93.77059465
TGO,1995,113.9931757
TGO,1996,142.3170853
TGO,1997,135.2760256
TGO,1998,120.990728
TGO,1999,117.8919197
TGO,2000,121.5183934
TGO,2001,111.1595873
TGO,2002,121.1506627
TGO,2003,159.7732583
TGO,2004,202.9073777
TGO,2005,260.3876333
TGO,2006,307.2650554
TGO,2007,336.4159369
TGO,2008,420.5097074
THA,1990,9831.931738
THA,1991,12309.03224
THA,1992,13334.37063
THA,1993,13340.89263
THA,1994,14445.58242
THA,1995,16272.44909
THA,1996,20547.72643
THA,1997,16369.46374
THA,1998,11513.01747
THA,1999,13935.47587
THA,2000,15352.88684
THA,2001,15986.89457
THA,2002,17245.41342
THA,2003,21744.13787
THA,2004,27333.73883
THA,2005,31563.38811
THA,2006,38970.14164
THA,2007,42476.3278
THA,2008,52107.55001
TJK,1990,153.4136972
TJK,1991,143.7744656
TJK,1992,137.8322989
TJK,1993,134.4802022
TJK,1994,118.5342882
TJK,1995,150.8406442
TJK,1996,122.6542927
TJK,1997,137.1469741
TJK,1998,124.2628725
TJK,1999,110.0224795
TJK,2000,99.75667531
TJK,2001,100.8723735
TJK,2002,126.9909734
TJK,2003,157.6916833
TJK,2004,198.0779086
TJK,2005,217.2404407
TJK,2006,254.1707908
TJK,2007,300.2326764
TJK,2008,415.4509625
TKM,1990,299.0786685
TKM,1991,271.723087
TKM,1992,214.9331094
TKM,1993,166.399727
TKM,1994,323.3017606
TKM,1995,342.3112782
TKM,1996,335.7910207
TKM,1997,314.7471135
TKM,1998,300.4636245
TKM,1999,369.6065841
TKM,2000,387.8655419
TKM,2001,465.9298075
TKM,2002,465.5249734
TKM,2003,624.4420563
TKM,2004,785.1384845
TKM,2005,898.3494463
TKM,2006,921.6485945
TKM,2007,1230.64118
TKM,2008,1511.567722
TTO,1990,520.6935474
TTO,1991,542.1462499
TTO,1992,607.4794953
TTO,1993,614.0416361
TTO,1994,636.2560898
TTO,1995,748.1015071
TTO,1996,851.5845579
TTO,1997,1000.930535
TTO,1998,1043.029481
TTO,1999,960.861125
TTO,2000,1100.099294
TTO,2001,1121.998469
TTO,2002,1195.345407
TTO,2003,1391.358236
TTO,2004,1795.315311
TTO,2005,2164.127675
TTO,2006,2506.472154
TTO,2007,3185.308961
TTO,2008,4078.172536
TUN,1990,809.6330497
TUN,1991,839.9497094
TUN,1992,935.7148111
TUN,1993,978.5738221
TUN,1994,1093.859184
TUN,1995,1244.465765
TUN,1996,1321.085276
TUN,1997,1334.478466
TUN,1998,1437.797067
TUN,1999,1614.962526
TUN,2000,1713.78951
TUN,2001,1809.435659
TUN,2002,1836.610249
TUN,2003,2063.744935
TUN,2004,2439.766646
TUN,2005,2505.828863
TUN,2006,3017.381885
TUN,2007,3495.225897
TUN,2008,4057.698419
TUR,1990,25622.90336
TUR,1991,28056.80122
TUR,1992,26388.34566
TUR,1993,28749.20456
TUR,1994,22935.8579
TUR,1995,29094.25296
TUR,1996,36783.53286
TUR,1997,37803.84815
TUR,1998,38292.251
TUR,1999,34886.59758
TUR,2000,34420.74892
TUR,2001,26281.37354
TUR,2002,30361.6998
TUR,2003,39725.73834
TUR,2004,51989.28157
TUR,2005,60646.6678
TUR,2006,70868.26272
TUR,2007,83130.33395
TUR,2008,96065.4761
TWN,1990,20966.78156
TWN,1991,20457.7013
TWN,1992,22446.53256
TWN,1993,22396.79359
TWN,1994,22025.34651
TWN,1995,23786.16662
TWN,1996,23778.16919
TWN,1997,22904.10465
TWN,1998,23675.35125
TWN,1999,23780.91317
TWN,2000,22430.85418
TWN,2001,23384.99032
TWN,2002,23156.00086
TWN,2003,22557.54064
TWN,2004,25845.08654
TWN,2005,25712.36641
TWN,2006,26063.63596
TWN,2007,26208.94981
TWN,2008,26434.99382
TZA,1990,803.7491234
TZA,1991,804.1989926
TZA,1992,803.9949435
TZA,1993,802.328177
TZA,1994,803.3505579
TZA,1995,792.7895575
TZA,1996,775.9669021
TZA,1997,757.7688138
TZA,1998,770.0767578
TZA,1999,772.1309001
TZA,2000,765.3793219
TZA,2001,779.2066838
TZA,2002,780.5781576
TZA,2003,819.1732826
TZA,2004,826.7604957
TZA,2005,826.2735285
TZA,2006,835.1986517
TZA,2007,835.0423589
TZA,2008,836.3082703
UGA,1990,228.1310622
UGA,1991,245.2337512
UGA,1992,262.3851468
UGA,1993,267.766839
UGA,1994,357.4926252
UGA,1995,421.2235587
UGA,1996,465.7615926
UGA,1997,446.8114174
UGA,1998,450.9933537
UGA,1999,436.7905494
UGA,2000,467.676026
UGA,2001,497.3522604
UGA,2002,494.5730833
UGA,2003,520.0186952
UGA,2004,671.9165045
UGA,2005,845.7645796
UGA,2006,1022.248295
UGA,2007,1237.275276
UGA,2008,1607.005429
UKR,1990,6518.050398
UKR,1991,9475.542453
UKR,1992,4656.214226
UKR,1993,5609.166276
UKR,1994,5457.68812
UKR,1995,5472.903602
UKR,1996,5568.655783
UKR,1997,5867.472704
UKR,1998,4459.490323
UKR,1999,3402.472126
UKR,2000,3349.246207
UKR,2001,4232.948292
UKR,2002,4971.555694
UKR,2003,8848.057357
UKR,2004,11856.60633
UKR,2005,15258.71057
UKR,2006,18857.85247
UKR,2007,23825.31566
UKR,2008,24882.67346
URY,1990,1077.839324
URY,1991,1237.984685
URY,1992,1484.807796
URY,1993,1671.596562
URY,1994,1892.156632
URY,1995,2011.573617
URY,1996,2124.458945
URY,1997,2252.925548
URY,1998,2367.895878
URY,1999,2244.464881
URY,2000,2222.602379
URY,2001,2064.712869
URY,2002,1519.440264
URY,2003,1466.525574
URY,2004,1696.111945
URY,2005,1996.723246
URY,2006,2274.224229
URY,2007,2587.838678
URY,2008,3263.885485
USA,1990,299432.5564
USA,1991,297852.4975
USA,1992,323480.8556
USA,1993,309060.6179
USA,1994,364759.4989
USA,1995,415358.8225
USA,1996,455158.5279
USA,1997,475902.3947
USA,1998,500120.8951
USA,1999,536848.6832
USA,2000,548342.4282
USA,2001,565954.6688
USA,2002,589383.4645
USA,2003,622129.2346
USA,2004,687370.7977
USA,2005,756684.3597
USA,2006,798539.7351
USA,2007,860875.0418
USA,2008,883221.1742
