country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,10,2002,wiodn,14019.58356,6785.048723,4713.040544,2521.49429,233.9080571,221.2709339,2066.315299,0.483969349,0.336175502,0.179855149,0.01668438,0.015782989,0.14738778,0.03791287,-0.019994865,-0.017918005,-0.000756877,-0.001541679,-0.015619448,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
AUS,10,2003,wiodn,18254.05582,9296.826509,5867.539762,3089.689548,310.0075851,276.3297571,2503.352206,0.509301966,0.321437593,0.169260442,0.016982943,0.015137992,0.137139506,0.025332617,-0.014737909,-0.010594707,0.000298563,-0.000644997,-0.010248274,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,10,2004,wiodn,20925.03278,10489.62191,6755.048295,3680.362571,364.7870311,315.8715456,2999.703995,0.501295363,0.322821396,0.17588324,0.017433045,0.015095391,0.143354805,-0.008006603,0.001383803,0.006622798,0.000450102,-4.2601E-05,0.006215299,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,10,2005,wiodn,22492.60637,10490.48079,7441.137177,4560.988404,413.8502862,427.3797163,3719.758401,0.466396851,0.330825919,0.20277723,0.018399392,0.019000898,0.165376939,-0.034898512,0.008004523,0.02689399,0.000966347,0.003905507,0.022022134,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,10,2006,wiodn,22680.82882,10482.72535,7467.317381,4730.786094,446.4826893,456.2456156,3828.057789,0.462184404,0.329234766,0.20858083,0.019685466,0.020115915,0.168779449,-0.004212447,-0.001591153,0.0058036,0.001286074,0.001115017,0.00340251,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,10,2007,wiodn,27113.10141,12327.60259,8913.882571,5871.61624,594.971994,556.0900834,4720.554162,0.454673274,0.328766615,0.216560111,0.021944077,0.020510014,0.17410602,-0.00751113,-0.000468151,0.007979281,0.002258611,0.000394099,0.005326571,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,10,2008,wiodn,26055.1749,11574.30171,8533.814267,5947.058924,519.2298572,603.9221944,4823.906873,0.44422276,0.327528573,0.228248666,0.019928089,0.023178589,0.185141988,-0.010450514,-0.001238042,0.011688555,-0.002015988,0.002668575,0.011035968,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,19,2000,wiodn,5741.885595,3241.507175,1691.325148,809.053272,220.593708,129.4739547,458.9856092,0.564537053,0.294559186,0.14090376,0.038418339,0.022549031,0.079936391,,,,,,,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
AUS,19,2001,wiodn,5222.277587,3032.302693,1514.062554,675.91234,194.4590028,105.1305324,376.3228047,0.580647551,0.289923798,0.12942865,0.037236436,0.020131165,0.07206105,0.016110498,-0.004635388,-0.01147511,-0.001181903,-0.002417866,-0.007875341,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
AUS,19,2002,wiodn,5969.987267,3638.507564,1632.120313,699.3593901,213.748026,101.6691391,383.942225,0.609466554,0.27338757,0.117145876,0.035803766,0.017030043,0.064312068,0.028819003,-0.016536228,-0.012282774,-0.00143267,-0.003101122,-0.007748982,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
