country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19
NIC,1992,0.011721167,0.009772056,0.011213086,0.005034372,0.004505928,0.0,7,-0.02890492,0.08299037,0.03509431,0.17566155,0.008,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.000372522,0.000372525,0.008693755,-0.03338929,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
NLD,1992,0.001223788,-0.001595586,0.001801138,-0.00137774,0.001024649,0.0,7,0.012991755,0.09627355,0.061044414,0.17563812,0.01,-0.095670156,0.001054,0.007222,0.005143,0.0,0.0,7.14e-05,7.14e-05,0.011710435,-0.008982048,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
NOR,1992,0.001707877,0.003492091,0.004114191,0.009714843,0.005645491,0.0,7,0.027066214,0.083631925,0.02634906,0.17563812,0.01,0.033809945,0.000586,0.002048,0.000673,0.0,0.0,5.76e-05,5.76e-05,0.011710435,-0.001565697,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
NPL,1992,0.006281578,0.006435539,0.010590554,0.004679088,0.006321646,0.0,7,0.01067356,0.09905155,0.04941045,0.17415069,0.0075,0.043000028,0.006632,0.001417,0.007167,0.01,0.0,0.000296392,0.000296384,0.014553875,-0.004020018,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
NZL,1992,0.010726124,0.018316139,0.012806505,0.005781171,0.010785836,0.0,7,-0.000262019,0.08158802,0.025677372,0.17583318,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.000112243,0.000112247,0.008852497,-0.017519657,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
OMN,1992,0.004038383,0.004577868,0.005582551,0.003113895,0.005072267,0.0,7,0.04423734,0.07557581,0.021988278,0.17415069,0.0005,0.010296194,0.004373,0.004322,0.003567,0.0,0.0,0.00038293,0.000382932,0.014553875,-0.008369472,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PAK,1992,0.000877587,0.000256487,0.000661817,0.000659225,0.000463361,0.0,7,0.051476307,0.11696065,0.050384134,0.17415069,0.009,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.000203043,0.000203043,0.014553875,0.029408922,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PAN,1992,0.004536087,0.001682744,0.006443695,0.003662918,0.002797903,0.0,7,0.061108485,0.07819636,0.034890346,0.17566155,0.009,0.024849067,0.005528,0.003338,0.003873,0.0,0.0,0.000194728,0.000194732,0.008693755,0.041824043,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PER,1992,0.001938352,0.002111616,0.004023924,0.002526576,0.002745721,,7,-0.029454434,0.100222476,0.028676325,0.17566155,0.0035,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.000208624,0.000208626,0.008693755,-0.04498148,-0.611111111,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PHL,1992,0.001689305,0.000550348,0.016192033,0.005199889,0.005612473,,7,-0.017390994,0.111269355,0.05429272,0.17415069,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.000208929,0.000208929,0.014553875,-0.040338658,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PNG,1992,-0.005878801,-0.007741044,-0.006541539,-0.006955753,-0.003183401,0.0,7,,,,0.17583318,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,0.0,,,0.008852497,,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
POL,1992,0.001765078,0.000355777,0.008826456,0.02893518,0.003617366,0.0,7,0.022011332,0.10555049,0.04836493,0.17563812,0.009,-0.002231435,0.001183,0.001712,0.000468,0.0,0.0,3.07e-05,3.07e-05,0.011710435,-0.00102243,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PRK,1992,7.33e-05,0.000431465,0.000161244,0.000251199,-0.001727792,0.0,7,-0.09262512,0.09938438,0.051475357,0.17415069,0.0005,,0.000392,0.004891,2.8e-05,0.0,0.0,0.000170574,0.000170574,0.014553875,-0.10089908,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PRT,1992,0.002036085,1.51e-05,0.00472167,-0.001759163,-0.000397292,0.0,7,0.010011936,0.09203082,0.046818264,0.17563812,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,0.0,8.74e-06,8.74e-06,0.011710435,-0.019817736,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PRY,1992,0.002374813,-0.000359833,0.005467932,0.000264162,0.002828769,0.0,7,-0.011493573,0.08410276,0.024255842,0.17566155,0.0085,0.000953102,0.001689,0.002123,0.005975,0.0,0.0,0.000284441,0.000284443,0.008693755,-0.020544581,0.416666667,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
PYF,1992,0.000305849,-0.00144621,-0.000982541,-5.81e-05,2.54e-05,0.0,7,,,,0.17583318,,,,0.005813,0.006078,,0.0,,,0.008852497,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
QAT,1992,-0.000735595,-0.005451105,0.001356072,-0.001514844,-0.005265878,0.0,7,0.05924596,0.061650205,0.03728167,0.17415069,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000313688,0.000313688,0.014553875,0.064119324,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
RUS,1992,0.001332539,0.001315712,0.013107055,0.083891499,0.003798792,0.0,7,-0.14558193,0.11907667,0.021669451,0.17563812,0.0075,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,6.81e-06,6.81e-06,0.011710435,-0.1574727,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
RWA,1992,0.001032189,0.007309705,0.002225043,0.000855662,0.00160717,,7,0.044152647,0.088915974,0.05674804,0.1756522,0.0015,0.04295924,0.003238,0.005066,,0.0,0.0,0.000207074,0.000207078,0.008670673,0.028027948,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SAU,1992,0.002081111,0.001828877,0.006029831,0.003403069,0.005716287,0.0,7,-0.01082987,0.097377785,0.020646997,0.17415069,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.000385039,0.00038504,0.014553875,-0.03598822,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SEN,1992,0.007100904,0.007936775,0.009925492,0.001787618,0.003343217,0.0,7,-0.008943098,0.09049763,0.037922673,0.1756522,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000307448,0.000307448,0.008670673,-0.012162624,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SGP,1992,-0.015806541,-0.012464955,0.002086742,-0.005496379,-0.001241902,0.0,7,0.036821116,0.080820516,0.084637515,0.17415069,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000286169,0.000286177,0.014553875,-0.008796938,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SLE,1992,0.00316054,0.045078403,0.017646289,0.010062927,0.006176287,,7,-0.08061314,0.0835873,0.04087355,0.1756522,0.0015,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,-0.000168771,-0.000168778,0.008670673,-0.08372993,-0.25,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SLV,1992,0.003909414,-0.002068364,0.010255532,0.001428068,0.003662697,,7,0.054807644,0.08570667,0.05539568,0.17566155,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000170261,0.000170261,0.008693755,0.040320694,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SMR,1992,0.001364649,0.027368344,0.002330336,0.000787876,0.000796698,0.0,7,,,,0.17563812,,,0.002927,0.001975,,,0.0,,,0.011710435,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SOM,1992,0.001788474,0.016137432,0.002441871,0.000835563,0.000534773,,7,-0.10050275,0.087186985,0.022772145,0.1756522,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,-0.000553794,-0.000553798,0.008670673,-0.10219872,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
STP,1992,0.006001202,0.050372648,0.010135272,0.013287766,0.01335607,0.0,7,-0.02050551,0.048348602,0.048338607,0.1756522,,,,0.001866,0.002322,0.0,0.0,0.000267249,0.000267249,0.008670673,-0.03332139,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SUR,1992,-0.002044988,-0.038586812,-0.000289616,-0.009384881,-0.006538289,0.0,7,,,,0.17566155,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.008693755,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SVK,1992,0.024086823,-0.013147234,0.017459366,0.028247302,0.030678467,,7,-0.0677558,0.08576007,0.046882767,0.17563812,,,0.002539,0.005655,0.002551,,,4.02e-05,4.02e-05,0.011710435,-0.098627776,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SVN,1992,0.001957248,0.000571821,-0.00216057,0.017632654,0.004186225,0.0,7,-0.05487231,0.07600507,0.045972534,0.17563812,0.01,,0.002216,0.002868,0.002201,,0.0,-1.36e-06,-1.35e-06,0.011710435,-0.091859594,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SWE,1992,0.006002071,0.012074733,0.01114366,0.003914344,0.0063006,0.0,7,-0.02528796,0.09067393,0.030489609,0.17563812,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.9e-05,5.9e-05,0.011710435,-0.044547275,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SWZ,1992,0.008124929,-0.006596104,0.026932663,0.010697529,0.004206587,0.0,7,-0.025555052,0.06869372,0.04024288,0.1756522,0.0,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000388034,0.000388034,0.008670673,-0.052583173,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SYC,1992,0.000566981,-0.084663613,-0.001380939,0.013084735,0.001664424,0.0,7,0.056437694,0.042836003,0.05071058,0.1756522,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000118211,0.000118211,0.008670673,0.03505007,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
SYR,1992,-0.006447137,-0.008718255,-0.006860528,-0.013819177,-0.007002714,0.0,7,0.041005306,0.09489415,0.042742077,0.17415069,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000284053,0.000284061,0.014553875,0.01595288,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TCD,1992,0.002506593,0.015888241,0.004227177,0.003429746,0.003000271,0.0,7,-0.014429067,0.087424584,0.016042262,0.1756522,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000382513,0.000382509,0.008670673,-0.023971058,0.2,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TGO,1992,0.003134554,0.016941304,0.007673127,0.003131278,0.003339401,0.0,7,-0.071268745,0.082288586,0.042327702,0.1756522,0.0035,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000331141,0.000331141,0.008670673,-0.07363752,0.4,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
THA,1992,0.001725915,0.000727151,0.004530104,0.009358199,0.003846793,0.0,7,0.0667765,0.10944949,0.047070738,0.17415069,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,0.000130914,0.000130918,0.014553875,0.02436607,1.111111111,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TJK,1992,-0.003328719,0.010938026,-0.002685365,-0.00440159,0.030811951,1.0,7,-0.33444747,0.08612503,0.03651759,0.17415069,0.002,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000170536,0.00017054,0.014553875,-0.3068065,-0.5,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TKM,1992,0.030572912,0.055989052,0.038725722,0.035886677,0.041239151,0.0,7,-0.16886427,0.0825062,0.020600997,0.17415069,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000224434,0.000224432,0.014553875,-0.1846042,-0.5,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TTO,1992,0.010083677,-0.003465924,0.01949786,0.015744405,-0.00031939,0.0,7,-0.014174093,0.071420364,0.05507321,0.17566155,0.0095,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,3.17e-05,3.17e-05,0.008693755,-0.04612528,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TUN,1992,0.007914646,0.004057762,0.007564188,0.005900056,0.002284047,0.0,7,0.057990994,0.09050968,0.04005223,0.1756522,0.0025,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.00018736,0.000187356,0.008670673,0.02733115,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TUR,1992,8.64e-05,0.000277926,0.0104449,0.007825595,0.000626303,,7,0.040337123,0.10980726,0.04333349,0.17415069,0.0095,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.000185765,0.000185765,0.014553875,0.012855845,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TWN,1992,0.004229272,-0.003737036,-0.001864273,0.003073984,-0.003030669,0.0,7,0.064184144,0.0993261,0.06458782,0.17415069,0.0085,0.038416006,0.002744,0.006845,0.005028,,0.0,0.000100061,0.000100061,0.014553875,0.022900127,0.888888889,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
TZA,1992,0.003353609,0.005006242,0.005245687,0.004898655,0.002613481,0.0,7,-0.023876153,0.10194943,0.03408184,0.1756522,0.0025,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.00030148,0.000301477,0.008670673,-0.034128916,0.25,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
UGA,1992,0.009734258,0.002867714,0.001810423,0.001643374,0.002035396,0.0,7,-0.004632867,0.098378524,0.045409862,0.1756522,0.0015,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.000351727,0.000351727,0.008670673,-0.01221315,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
UKR,1992,-0.000211492,-0.000240555,0.014260714,-0.007182415,0.005543738,0.0,7,-0.101410225,0.10856479,0.044534013,0.17563812,0.008,,0.004737,0.006157,0.004741,0.0,0.0,2.68e-05,2.68e-05,0.011710435,-0.09620071,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
URY,1992,-0.001427283,-0.002281614,0.001942269,0.010098509,-0.001287809,0.0,7,0.066513926,0.080561094,0.028992407,0.17566155,0.01,-0.095670156,0.002504,0.003548,0.000817,0.0,0.0,7e-05,7e-05,0.008693755,0.053084724,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
USA,1992,0.001326056,0.001846166,0.002701069,0.003096392,0.001417237,0.0,7,0.01967697,0.12456419,0.03333608,0.16198295,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.000133298,0.000133298,-0.002600431,-0.001582004,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
UZB,1992,0.00415239,0.002932013,0.018005816,0.072294448,0.011094966,0.0,7,-0.13366719,0.09980912,0.039278816,0.17415069,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.000258282,0.000258282,0.014553875,-0.14726771,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
VEN,1992,0.000667443,0.000258512,0.001148771,0.000528752,0.000949226,0.0,7,0.04595266,0.099157125,0.03133464,0.17566155,0.009,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.000227302,0.0002273,0.008693755,0.027853712,-0.052631579,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
VGB,1992,-0.010812898,0.010064679,-0.045531359,-0.03952661,-0.017924726,0.0,7,,,,0.17566155,,,,,,,0.0,,,0.008693755,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
VNM,1992,0.00043278,-0.002814932,-0.008309311,-0.013425887,-0.005424583,0.0,7,0.0667759,0.111554034,0.053704713,0.17415069,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.000187799,0.000187799,0.014553875,0.039384656,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
VUT,1992,-0.000546829,0.002240297,0.022511272,0.015285608,0.003916767,0.0,7,,,,0.17583318,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,0.008852497,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
WSM,1992,0.002985381,0.035730198,0.005455696,0.003259967,0.003081082,0.0,7,,,,0.17583318,,,0.001376,0.007871,0.000111,,0.0,,,0.008852497,,,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
YEM,1992,0.002478235,0.009488102,0.004804022,0.003416204,0.002122448,0.0,7,0.010896198,0.09500619,0.032315794,0.17415069,0.0035,0.03303217,,2.3e-05,8e-05,,0.0,0.000370003,0.00037,0.014553875,-0.00874243,0.166666667,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
ZAF,1992,0.005346277,0.005345551,0.008441189,0.007380918,0.002783692,,7,-0.040329065,0.10598909,0.034923747,0.1756522,0.008,0.020412203,0.007517,0.008603,0.008652,0.01,0.0,0.000199415,0.000199411,0.008670673,-0.051633064,0.066666667,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
ZMB,1992,0.007789957,0.007670733,0.016430511,0.010125123,0.007517173,0.0,7,-0.04403329,0.0904129,0.024336621,0.1756522,0.008,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.000278853,0.000278858,0.008670673,-0.04981435,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
ZWE,1992,0.025321277,0.011069573,0.018592712,0.006746285,0.010776189,0.0,7,-0.11400829,0.092798896,0.033223182,0.1756522,0.002,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,0.000267364,0.000267368,0.008670673,-0.11735903,0.0,0.008611274127071824,0.004765675596685083,-0.0006974123480662992,0.0071656557624309395,0.004876715441988951
ABW,1993,-0.024296359,-0.07116006,-0.024343493,-0.067851488,-0.015513068,0.0,7,,,,0.17415762,,,,0.004107,0.003889,,0.0,,,-0.00150393,,,-0.0008320902430939227,-0.00800162749723757,-0.004122723309392265,-0.001778206552486188,-0.003085541696132597
AFG,1993,0.006496026,0.010870883,0.003870725,0.004107056,0.002695742,,7,-0.13935366,0.09818561,0.033454414,0.16921195,0.005,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,0.001185417,0.00118541,-0.004938737,-0.14680825,0.0,-0.0008320902430939227,-0.00800162749723757,-0.004122723309392265,-0.001778206552486188,-0.003085541696132597
AGO,1993,0.001823587,0.003751012,0.006030866,0.005332603,0.006288745,,7,-0.2883258,0.09101224,0.019729683,0.17499132,0.0045,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000253484,0.00025348,-0.000660881,-0.30103725,-0.1,-0.0008320902430939227,-0.00800162749723757,-0.004122723309392265,-0.001778206552486188,-0.003085541696132597
ALB,1993,0.00442995,-0.001689075,-0.011620462,-0.017573706,-0.008346745,0.0,7,0.08777332,0.0811721,0.0480674,0.1741945,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,7.53e-05,7.53e-05,-0.001443625,0.061179988,0.0,-0.0008320902430939227,-0.00800162749723757,-0.004122723309392265,-0.001778206552486188,-0.003085541696132597
