country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
ARG,6,1999,tiva,37804.88197,30534.02764,6304.362245,966.4920789,422.9948342,136.1521692,407.3450756,0.807674196,0.166760532,0.025565272,0.011188894,0.003601444,0.010774933,0.009053291,-0.009024927,-2.8364E-05,-0.000226256,-8.6187E-05,0.000284078,710,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,-0.044596888,0.1051659,0.026020855,0.17840567,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000110291,0.000110293,0.002353162,-0.057726856
ARG,6,2000,tiva,33891.46585,26881.00302,6080.03441,930.4284182,387.8178084,154.8064189,387.8041909,0.793149613,0.17939721,0.027453177,0.011442934,0.004567711,0.011442532,-0.014524583,0.012636678,0.001887905,0.00025404,0.000966267,0.000667599,711,0.0,0.0,0.0,0.0,0.0,,1.3,8.0,-0.01897143,0.105277136,0.026132088,0.16618782,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000111237,0.000111233,-0.01221785,-0.032101396
ARG,6,2001,tiva,32847.7725,25965.5222,5956.301612,925.9486866,353.6281201,159.3110996,413.0094669,0.790480457,0.181330457,0.028189086,0.010765665,0.004849982,0.012573439,-0.002669156,0.001933247,0.000735909,-0.000677269,0.000282271,0.001130907,712,0.0,0.0,0.0,0.0,0.0,,1.4,8.0,-0.053175386,0.10537256,0.026227517,0.16482581,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,9.54e-05,9.54e-05,-0.001362011,-0.066305354
ARG,6,2002,tiva,19723.02266,12137.66373,6513.437601,1071.921324,321.0709366,172.4244754,578.4259116,0.615405861,0.330245405,0.054348735,0.016278992,0.008742295,0.029327448,-0.175074596,0.148914948,0.026159649,0.005513327,0.003892313,0.016754009,713,0.0,0.0,0.0,0.0,0.0,,1.2,8.0,-0.11609067,0.10545315,0.026308106,0.1710447,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.19999993,8.06e-05,8.06e-05,0.006218895,-0.12922063
ARG,6,2003,tiva,25578.42999,16655.33345,7658.121275,1264.975262,390.3585599,218.1314367,656.4852655,0.651147606,0.299397628,0.049454766,0.01526124,0.008527945,0.025665581,0.035741745,-0.030847777,-0.004893969,-0.001017752,-0.00021435,-0.003661867,714,0.0,0.0,,0.0,0.0,,1.2,8.0,0.07843541,0.105541445,0.026396403,0.17277542,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,8.83e-05,8.83e-05,0.00173071,0.06530545
ARG,6,2004,tiva,30912.36701,19859.63731,9380.769588,1671.960108,560.9492821,268.6874006,842.3234248,0.642449584,0.303463322,0.054087094,0.018146436,0.008691906,0.027248752,-0.008698022,0.004065694,0.004632328,0.002885196,0.000163961,0.001583171,715,0.0,0.0,,0.0,0.0,,,8.0,0.07857727,0.1056468,0.026501752,0.17783023,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000105351,0.000105349,0.005054817,0.06544731
ARG,6,2005,tiva,35126.78571,22271.54047,10838.63953,2016.605709,697.6502322,323.7852974,995.1701791,0.634032976,0.308557681,0.057409344,0.019860919,0.009217618,0.028330807,-0.008416608,0.005094359,0.00332225,0.001714483,0.000525712,0.001082055,716,0.0,0.0,,0.0,0.0,,,8.0,0.0797647,0.10575947,0.026614428,0.18731844,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000112675,0.000112675,0.00948821,0.06663474
ARG,6,2006,tiva,38481.67526,23687.92842,12418.1932,2375.553638,885.5303793,357.1945827,1132.828676,0.615563856,0.322704069,0.061732074,0.023011742,0.009282199,0.029438133,-0.01846912,0.014146388,0.00432273,0.003150823,6.4581E-05,0.001107326,717,,0.0,,0.0,0.0,,,8.0,0.07313927,0.105869375,0.026724335,0.16697896,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109904,0.000109907,-0.020339489,0.060009304
ARG,6,2007,tiva,47045.31172,28938.99284,15169.59962,2936.719263,1067.599729,449.6257583,1419.493776,0.615130218,0.322446575,0.062423208,0.02269301,0.009557292,0.030172906,-0.000433638,-0.000257494,0.000691134,-0.000318732,0.000275093,0.000734773,718,,,,0.0,0.0,,,8.0,0.07519496,0.10597859,0.026833545,0.17194954,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109218,0.000109211,0.00497058,0.062064994
ARG,6,2008,tiva,60468.73999,37206.09965,19331.48671,3931.153631,1401.68456,613.3321944,1916.136877,0.615294773,0.31969389,0.065011337,0.023180317,0.010142963,0.031688057,0.000164555,-0.002752685,0.002588129,0.000487307,0.000585671,0.001515151,719,,,,0.0,0.0,,,8.0,0.056577116,0.10608613,0.026941083,0.18447804,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000107534,0.000107538,0.012528509,0.043447148
