country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,2,2001,wiodo,31013.88281,6511.200047,15637.53461,8865.148152,17.71624476,4330.619892,4516.812015,0.209944691,0.504210798,0.285844511,0.000571236,0.139634883,0.145638392,0.015719131,-0.016281747,0.000562615,0.000013221,0.008814678,-0.008265284,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
AUS,2,2002,wiodo,33134.39063,8580.764282,15519.23208,9034.39427,20.38979682,4397.405691,4616.598782,0.258968525,0.46837234,0.272659134,0.000615367,0.132714247,0.139329521,0.049023834,-0.035838458,-0.013185377,0.000044131,-0.006920636,-0.006308871,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
AUS,2,2003,wiodo,38930.92578,11374.33763,17306.66353,10249.92463,41.39770381,4700.422524,5508.104401,0.29216715,0.444547957,0.263284893,0.001063363,0.120737497,0.141484033,0.033198625,-0.023824383,-0.009374241,0.000447996,-0.01197675,0.002154512,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,2,2004,wiodo,55969.03228,15411.75295,24309.50121,16247.77813,52.97591148,8494.745774,7700.056441,0.275362148,0.434338423,0.290299429,0.000946522,0.15177582,0.137577087,-0.016805002,-0.010209534,0.027014536,-0.000116841,0.031038323,-0.003906946,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,2,2005,wiodo,83638.66804,19787.79769,37147.73195,26703.1384,85.86055269,14003.94566,12613.33219,0.236586715,0.444145427,0.319267858,0.001026565,0.167433867,0.150807425,-0.038775433,0.009807004,0.028968429,8.0043E-05,0.015658047,0.013230338,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,2,2006,wiodo,92161.34537,20379.57154,39966.27416,31815.49968,106.8885712,16859.33864,14849.27247,0.221129276,0.433655498,0.345215226,0.001159798,0.182932862,0.161122566,-0.015457439,-0.010489929,0.025947368,0.000133233,0.015498995,0.010315141,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,2,2007,wiodo,109440.5226,24405.95333,46706.77155,38327.79774,143.9042802,20204.71782,17979.17564,0.22300655,0.426777673,0.350215778,0.001314909,0.18461825,0.164282619,0.001877274,-0.006877825,0.005000552,0.000155111,0.001685388,0.003160053,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,2,2008,wiodo,121006.1292,13424.91689,57515.49168,50065.72062,94.0947774,26503.08938,23468.53646,0.110944107,0.475310565,0.413745328,0.000777603,0.219022702,0.193945023,-0.112062443,0.048532892,0.06352955,-0.000537306,0.034404452,0.029662404,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,6,1995,wiodo,4606.198236,3422.719432,959.0363722,224.442432,0.941294637,32.09329626,191.4078411,0.7430682,0.208205623,0.048726177,0.000204354,0.006967415,0.041554408,,,,,,,786,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,0.031363063,0.09796793,0.008585328,0.17137489,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.099999905,0.000109069,0.000109071,-0.005694792,0.011478037
AUS,6,1996,wiodo,4955.29053,3663.912369,1047.268432,244.1097289,1.122192811,37.43811822,205.5494179,0.739394057,0.211343498,0.049262445,0.000226464,0.007555181,0.0414808,-0.003674143,0.003137875,0.000536268,0.00002211,0.000587766,-7.3608E-05,787,0.0,0.0,0.0,0.0,0.0,,1.9,7.0,0.025408454,0.098089024,0.008706422,0.17184739,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000121094,0.000121093,0.000472501,0.005523428
