country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
MDG,2008,0.096328917,0.023329015,0.028819652,0.025655369,0.024407632,,8,0.039211784,0.099056125,0.03539933,0.1845921,0.0085,0.034904286,0.008791001,0.005191,0.000204,0,
MDV,1990,0.037858312,0.047361351,0.009496588,0.101136229,0.028471488,0,7,,,,0.16638204,,,,,,0.01,0
MDV,1991,0.071326084,0.004584128,0.028159305,0.018439511,0.024042207,0,7,,,,0.15959682,,,,,,0.01,0
MDV,1992,0.023516999,0.018003652,0.058158293,0.027429399,0.083916322,0,7,,,,0.17415069,,,,,,0.01,0
MDV,1993,0.050258372,0.041169487,0.004050961,0.117095229,0.225817648,0,7,,,,0.16921195,,,,,,0.01,0
MDV,1994,0.059965935,0.050649219,0.013562808,0.018484099,0.014808312,0,7,,,,0.17487785,,,,,,0.01,0
MDV,1995,0.00419578,0.003987904,0.004819885,0.025468805,0.023249181,0,7,,,,0.16840482,,,,,,0.01,0
MDV,1996,0.04659063,0.042478623,0.025463957,0.110260211,0.086249101,0,7,,,,0.15807389,,,,,,0.01,0
MDV,1997,0.062726594,0.044622593,0.03854411,0.015355556,0.23527519,0,7,,,,0.16461685,,,,,,0.01,0
MDV,1998,0.000258343,0.043157325,0.00502347,0.023973562,0.016106967,0,7,,,,0.16525303,,,,,,0.01,0
MDV,1999,0.004031332,0.004388477,0.010897979,0.100878251,0.024691799,0,7,,,,0.17285785,,,,,,0.01,0
MDV,2000,0.048194052,0.022272611,0.021255992,0.012861597,0.096854449,0,8,,,,0.16520521,,,,,,0.01,0
MDV,2001,0.048241188,0.0448409,0.010692369,0.008939786,0.250192214,0,8,,,,0.16047455,,,,,,0.01,0
MDV,2002,0.00500986,0.049536454,0.012367294,0.024815595,0.021586365,0,8,,,,0.16952968,,,,,,0.01,0
MDV,2003,-0.021400657,0.004665587,0.02055134,0.075020039,0.024601285,0,8,,,,0.16795917,,,,,,0.01,0
MDV,2004,0.045628643,0.014929122,0.025369004,0.220569371,0.1036468,0,8,,,,0.17561467,,,,,,0.01,0
MDV,2005,0.039618291,0.041292321,0.026859409,0.012955965,0.288600639,0,8,,,,0.18637902,,,,,,0.01,0
MDV,2006,0.004893521,0.080530049,0.09921336,0.024477585,-0.000434376,,8,,,,0.15531127,,,,,,0.01,
MDV,2007,0.009660202,0.005457695,0.019303746,0.080705588,0.025240619,,8,,,,0.16843173,,,,,,0.01,
MDV,2008,0.04222738,0.024624446,0.026748048,0.206168755,0.113512614,,8,,,,0.17586218,,,,,,0.01,
MEX,1990,0.308120158,0.085192222,0.0873392,0.161055073,0.036107442,0,7,0.03154499,0.113493904,0.037877277,0.17250988,0.005,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1991,0.008526682,0.168302318,0.036476115,0.093343443,0.138852343,0,7,0.023250392,0.11367761,0.03806099,0.1669678,0.005,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1992,0.005365669,0.122602837,0.118488567,0.076561735,0.017546579,0,7,0.017198883,0.11386353,0.038246904,0.17566155,0.005,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1993,0.024538937,0.103889857,0.157661574,0.079103068,0.036219921,0,7,0.00089739,0.114047736,0.03843111,0.17415762,0.005,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1994,0.123180176,0.157360733,0.093080132,0.056359428,0.138534701,0,7,0.025990488,0.11422321,0.038606584,0.17707783,0.007,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1995,0.307871201,0.151829497,0.041730885,0.159436666,0.020435351,0,7,-0.07725229,0.11439067,0.038774047,0.17063856,0.007,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1996,0.017723052,0.103375067,0.081206147,0.085220667,0.038391182,0,7,0.03462024,0.11455281,0.038936187,0.17212138,0.007,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1997,0.00504851,0.161527491,0.155427006,0.065232239,0.155599284,0,7,0.050924715,0.11471011,0.039093483,0.16776446,0.008,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1998,0.025149917,0.13255736,0.082197876,0.065449752,0.021012626,0,7,0.034913406,0.11485812,0.039241493,0.17605251,0.008,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,1999,0.126724617,0.098329472,0.036086091,0.065350437,0.03266958,0,7,0.0240167,0.11498998,0.039373353,0.17840567,0.008,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2000,0.376387284,0.153249592,0.108345324,0.160323541,0.160990252,0,8,0.05194312,0.115121916,0.039505288,0.16618782,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2001,0.011568044,0.14269826,0.159269072,0.087403673,0.020668182,0,8,-0.01339111,0.11525318,0.039636552,0.16482581,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2002,0.156557319,0.087762987,0.095196653,0.054192469,0.030454461,0,8,-0.004444918,0.11537422,0.0397576,0.1710447,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2003,0.072873856,0.058171004,0.034721941,0.084324359,0.163125737,0,8,0.001895967,0.11549432,0.03987769,0.17277542,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2004,0.091000606,0.138713589,-0.040856736,0.040124342,0.01919338,0,8,0.027697753,0.115613304,0.039996684,0.17783023,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2005,0.14797429,0.091188057,0.156869873,0.019479502,0.023858758,0,8,0.020906942,0.11573107,0.04011444,0.18731844,0.009,0.03440418,0.005418,0.001796,0.001511,0,0
MEX,2006,0.161995494,0.077253544,0.096047497,0.020294579,0.03342187,,8,0.037818573,0.11584777,0.04023114,0.16697896,0.009,0.03440418,0.005418,0.001796,0.001511,0,
MEX,2007,0.174655309,0.090650899,0.066840611,0.028345708,0.14417506,,8,0.022713127,0.115963556,0.040346928,0.17194954,0.009,0.03440418,0.005418,0.001796,0.001511,0,
MEX,2008,0.10426551,0.152400533,-0.156285924,0.033532834,0.182563928,,8,0.000838371,0.1160783,0.040461674,0.18447804,0.009,0.03440418,0.005418,0.001796,0.001511,0,
MKD,1990,0.024627647,0.191155483,0.0040181,0.00838137,0.000710287,,7,,,,0.1660409,,,0.005023,0.005899,0.005021,,
MKD,1991,0.031535475,0.025209017,0.04541715,0.140351699,0.304431954,0,7,,0.075324684,0.04319369,0.16392769,0.008,,0.005023,0.005899,0.005021,,0
MKD,1992,0.138114919,0.033558531,0.041920937,0.144115226,0.294966933,0,7,-0.07670167,0.07543992,0.043308932,0.17563812,0.008,,0.005023,0.005899,0.005021,,0
MKD,1993,0.164028205,0.181699666,0.044215443,0.151747568,0.30293071,0,7,-0.08860558,0.07558811,0.043457113,0.1741945,0.008,,0.005023,0.005899,0.005021,,0
MKD,1994,0.035916496,0.206164951,0.04127594,0.116416237,0.198957785,0,7,-0.026866233,0.0756788,0.04354781,0.1747447,0.008,,0.005023,0.005899,0.005021,,0
MKD,1995,0.029009364,0.02721226,0.038021451,0.086472615,0.155721339,0,7,-0.020623531,0.075776584,0.04364559,0.17028117,0.008,,0.005023,0.005899,0.005021,,0
MKD,1996,0.141929784,0.025278791,0.038288523,0.102782837,0.198864042,0,7,0.00324411,0.07586348,0.04373249,0.1719349,0.008,,0.005023,0.005899,0.005021,,0
MKD,1997,0.163121597,0.031803558,0.025649564,0.073583817,0.161688075,0,7,0.006971571,0.07593304,0.043802045,0.1655391,0.008,,0.005023,0.005899,0.005021,,0
MKD,1998,0.023982443,0.199291935,0.032244674,0.105368371,0.192569668,0,7,0.028500063,0.07598637,0.043855377,0.17579204,0.008,,0.005023,0.005899,0.005021,,0
MKD,1999,0.029400038,0.195927583,0.034147064,0.107221022,0.19437579,0,7,0.038052324,0.07603392,0.043902926,0.17643961,0.008,,0.005023,0.005899,0.005021,,0
MKD,2000,0.144270694,0.029667618,0.037675938,0.128166504,0.216056625,0,8,0.04005802,0.07608132,0.04395033,0.15190119,0.008,,0.005023,0.005899,0.005021,,0
MKD,2001,0.131421504,0.025472453,0.037635652,0.147478904,0.231501293,0,8,-0.049435496,0.07612787,0.043996885,0.16508693,0.008,,0.005023,0.005899,0.005021,,0
MKD,2002,0.028120376,0.033773463,0.039078471,0.160257013,0.244779812,0,8,0.005753578,0.0761601,0.04402911,0.16241564,0.0095,,0.005023,0.005899,0.005021,,0
MKD,2003,0.031876203,0.19727039,0.03975129,0.221453019,0.300176095,0,8,0.031611983,0.07618322,0.044052232,0.1723756,0.0095,,0.005023,0.005899,0.005021,,0
MKD,2004,0.161149136,0.20138448,0.040174567,0.222809849,0.302726466,0,8,0.03855954,0.07620747,0.044076476,0.17783786,0.0095,,0.005023,0.005899,0.005021,,0
MKD,2005,0.173623244,0.027603942,0.042945591,0.249522836,0.320327145,0,8,0.038333442,0.07623281,0.04410182,0.18749,0.0095,,0.005023,0.005899,0.005021,,0
MKD,2006,0.031182697,0.002448635,0.004801651,0.000518652,0.005500578,,8,0.03735992,0.07625865,0.04412766,0.1669669,0.0095,,0.005023,0.005899,0.005021,,
MKD,2007,0.032696177,0.002165601,0.003903777,0.000484877,0.005180191,,8,0.056248806,0.076284766,0.044153772,0.16869716,0.0095,,0.005023,0.005899,0.005021,,
MKD,2008,0.184528289,0.00264055,0.005126504,0.000553791,0.005815459,,8,0.04373534,0.07631099,0.044180002,0.18431893,0.0095,,0.005023,0.005899,0.005021,,
MLI,1990,0.007936129,0.001951999,0.002457963,0.003045942,0.004187319,0,7,-0.011962583,0.089977205,0.018911142,0.17247532,0.0015,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1991,0.52593814,0.098937825,0.002337941,0.003181464,0.004489178,0,7,-0.028629635,0.09017727,0.019111209,0.16698153,0.005,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1992,0.494611366,0.102086144,0.002896906,0.003311711,0.004453624,0,7,0.06214597,0.09038094,0.019314872,0.1756522,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1993,0.494507177,0.113875431,0.00245596,0.002133012,0.006677337,0,7,-0.04398038,0.09058778,0.019521715,0.17499132,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1994,0.339911672,0.104482331,0.002277741,0.002878991,0.003531797,0,7,0.004748507,0.090798065,0.019732,0.17706619,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1995,0.276735392,0.111892527,0.002629507,0.001795239,0.004012665,0,7,0.047186784,0.09101234,0.019946277,0.1714343,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1996,0.337068714,0.129044614,0.004189694,0.002731574,0.004046902,0,7,0.02034924,0.09123199,0.020165928,0.17212342,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1997,0.445284005,0.106631795,0.002982508,0.002546875,0.006207391,0,7,0.043425616,0.091455646,0.020389583,0.16825536,0.008,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1998,0.568688125,0.122266331,0.002627151,0.003715598,0.003237504,0,7,0.025363417,0.09168341,0.020617345,0.17636524,0.008,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,1999,0.576382689,0.126164805,0.002340839,0.003641464,0.004187912,0,7,0.042562794,0.09191536,0.0208493,0.17923258,0.008,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2000,0.315012845,0.10836563,0.002378907,0.003832027,0.003999292,0,8,0.01282955,0.09215185,0.021085786,0.16637819,0.008,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2001,0.289645172,0.099331678,0.003248377,0.004070329,0.006561602,0,8,0.09428382,0.09239335,0.021327293,0.16554393,0.008,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2002,0.30226646,0.102414502,0.003558877,0.004167088,0.003464493,0,8,0.01772804,0.09263871,0.02157265,0.17138055,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2003,0.362991592,0.099398428,0.003425919,0.004191981,0.004403076,0,8,0.04571731,0.09288688,0.021820815,0.17185913,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2004,0.34743768,0.091192942,0.003536185,0.006186828,0.007179794,0,8,-0.00149927,0.0931389,0.022072839,0.17788023,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2005,0.362582826,0.088322609,0.003320544,0.004179924,0.004787108,0,8,0.034099713,0.09339559,0.022329526,0.1877313,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,0
MLI,2006,0.001352898,0.002157559,0.003556916,0.004737786,0.007893153,,8,0.02582642,0.09365688,0.022590825,0.1670528,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,
MLI,2007,0.001256452,0.002221271,0.003605025,0.003864147,0.004004741,,8,0.015650582,0.09392279,0.022856725,0.1729844,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,
MLI,2008,0.001417059,0.002392562,0.002778399,0.007383431,0.008087566,,8,0.022972185,0.09419306,0.023127,0.1845921,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0,
MLT,1990,0.004831599,0.011355357,0.000470132,-0.000853535,0.000536696,0,7,,,,0.1660409,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1991,0.004620241,0.007615246,0.00049104,3.30E-05,0.000846657,0,7,,,,0.16392769,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1992,0.008895272,0.006953804,0.000637464,0.000256506,0.014453891,0,7,,,,0.17563812,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1993,0.007783009,0.013958478,0.000698408,0.008112354,0.008259405,0,7,,,,0.1741945,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1994,0.006854001,0.013006382,-0.000408028,-0.000190512,-0.000134118,0,7,,,,0.1747447,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1995,0.004386161,0.01053573,-8.57E-05,0.008542908,0.000147249,0,7,,,,0.17028117,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1996,0.008752569,0.01153796,0.002365917,-0.001739456,0.013403156,0,7,,,,0.1719349,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1997,0.0075566,0.007106812,0.001049978,0.009854002,0.008931089,0,7,,,,0.1655391,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1998,0.006645032,0.012590133,-0.001475962,-0.001641858,0.00098393,0,7,,,,0.17579204,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,1999,0.004639191,0.012460065,-0.00199576,0.010879884,-0.025493619,0,7,,,,0.17643961,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2000,0.009372826,0.009609174,-0.002009439,-0.001408167,0.013175613,0,8,,,,0.15190119,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2001,0.0085836,0.012095392,0.001074478,0.012266381,0.00886866,0,8,,,,0.16508693,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2002,0.006873152,0.007160155,0.002753477,0.000269185,2.32E-06,0,8,,,,0.16241564,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2003,0.005304857,0.016075473,-0.000279463,0.013554582,0.000252907,0,8,,,,0.1723756,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2004,0.010236412,0.012937376,-0.000100095,0.006541098,0.003201764,0,8,,,,0.17783786,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2005,0.0093756,0.010823224,-0.000611072,-4.31E-05,0.014970623,0,8,,,,0.18749,,-0.095670156,0.000414,0.001223,0.000907,0,0
MLT,2006,0.00641513,0.000384119,-0.000380018,4.88E-05,0.009057159,,8,,,,0.1669669,,-0.095670156,0.000414,0.001223,0.000907,0,
MLT,2007,0.005937886,0.000364788,-0.001017835,0.013914867,0.008282883,,8,,,,0.16869716,,-0.095670156,0.000414,0.001223,0.000907,0,
MLT,2008,0.012965031,0.000432751,-0.00076116,0.008199373,0.003487672,,8,,,,0.18431893,,-0.095670156,0.000414,0.001223,0.000907,0,
MMR,1990,-0.004842917,0.009611572,0.022919712,0.024412686,0.034992439,,7,0.014508955,0.10577528,0.040887184,0.16638204,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1991,0.014105478,-0.002120761,0.021929496,0.025354099,0.000756696,,7,-0.018966328,0.10590165,0.041013554,0.15959682,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1992,0.009597361,0.01525616,0.026134738,0.02326573,0.012431535,,7,0.085912935,0.10599954,0.041111443,0.17415069,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1993,0.003470495,0.01310615,0.022871418,0.008802267,0.033994758,,7,0.04902036,0.106107436,0.04121934,0.16921195,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1994,0.005942404,0.008377838,0.02402418,0.022924298,0.032123603,,7,0.059370946,0.10625186,0.041363757,0.17487785,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1995,0.013866003,0.000447026,0.020940366,0.009232761,0.00049976,,7,0.054259982,0.10639519,0.041507095,0.16840482,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1996,0.010472882,0.007164865,0.027231873,0.021447529,0.011823205,0,7,0.050447598,0.106527396,0.041639302,0.15807389,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1997,0.003796534,0.01545243,0.036453547,0.010909988,0.031583579,0,7,0.044535045,0.10665023,0.04176214,0.16461685,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1998,0.006352653,0.01558612,0.035735927,0.030796436,0.027402049,0,7,0.045358133,0.10676791,0.041879814,0.16525303,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,1999,0.01298599,0.006998742,0.038379909,0.01195345,0.000299592,0,7,0.097031586,0.106880486,0.04199239,0.17285785,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2000,0.01330294,0.000794249,0.036977424,0.031616643,0.011472833,0,8,0.12533237,0.10698767,0.042099576,0.16520521,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2001,0.004517586,0.00588648,0.051729128,0.012288189,0.030260306,0,8,0.101762645,0.10708915,0.04220105,0.16047455,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2002,0.005564066,0.014820673,0.068273834,0.030762677,0.031188089,0,8,0.108973354,0.10718808,0.04229999,0.16952968,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2003,0.012925826,0.014750757,0.061617441,0.012122997,0.000976122,0,8,0.12725407,0.10728297,0.04239487,0.16795917,0.0015,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2004,0.013724383,0.006846848,0.04979847,0.028644399,0.000900209,0,8,0.12395981,0.10738957,0.04250147,0.17561467,0.001,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2005,0.005483966,1.16E-05,0.05577686,0.028948398,0.012382027,0,8,0.12434437,0.10749263,0.042604532,0.18637902,0.001,0.035723455,0.005062,0.001974,0.005072,0,0
MMR,2006,0.003784178,0.024097883,0.062371521,0.00082964,0.03847021,,8,0.12160645,0.107576095,0.042687997,0.15531127,0.001,0.035723455,0.005062,0.001974,0.005072,0,
MMR,2007,0.013899139,0.02624646,0.053533561,0.011822391,0.029027669,,8,0.10984497,0.10765828,0.04277018,0.16843173,0.001,0.035723455,0.005062,0.001974,0.005072,0,
MMR,2008,0.014527916,0.026656502,0.02238575,0.031476284,0.06267544,,8,0.031631052,0.10773905,0.04285096,0.17586218,0.002,0.035723455,0.005062,0.001974,0.005072,0,
MNG,1990,0.00013808,0.069353407,0.008195237,0.006300397,0.009533961,0,7,-0.05042989,0.07704154,0.003550955,0.16638204,0.006,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1991,0.012129121,0.001054155,0.008767689,0.006689577,0.021058526,0,7,-0.11354099,0.077277035,0.003786456,0.15959682,0.006,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1992,0.03531697,0.015263104,0.01079867,0.007206124,0.156289474,0,7,-0.11368496,0.0774844,0.003993824,0.17415069,0.0095,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1993,0.062303391,0.044252996,0.010737982,0.110664848,0.087718724,0,7,-0.046839803,0.07766285,0.004172269,0.16921195,0.0095,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1994,0.000968645,0.071822161,0.007457282,0.006263109,0.00927212,0,7,0.005486186,0.07783494,0.004344361,0.17487785,0.0095,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1995,0.011962172,0.00062633,0.007310745,0.118324117,0.021482491,0,7,0.042966925,0.078026354,0.004535774,0.16840482,0.0095,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1996,0.034967707,0.002109793,0.01237485,0.005245477,0.152072065,0,7,0.003824554,0.07821985,0.004729273,0.15807389,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1997,0.057756583,0.01568774,0.010378881,0.1380262,0.068855904,0,7,0.022277184,0.078396134,0.004905555,0.16461685,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1998,0.000760388,0.04531679,0.007661936,0.006227976,0.008223877,0,7,0.017894778,0.07856133,0.005070751,0.16525303,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,1999,0.012376386,0.110386703,0.007131825,0.146080375,0.019701798,0,7,-0.01583308,0.07872093,0.005230349,0.17285785,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2000,0.035169579,0.001783985,0.005427957,0.007869971,0.148826561,0,8,-0.015282143,0.07887493,0.00538435,0.16520521,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2001,0.063258024,0.002175708,0.008537878,0.147673427,0.092324695,0,8,-0.015053983,0.07902661,0.005536034,0.16047455,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2002,0.001700751,0.016020683,0.011220458,0.010204266,0.005444993,0,8,-0.014604488,0.079173736,0.005683157,0.16952968,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2003,0.013198529,0.050290526,0.011418892,0.14607821,0.018891041,0,8,-0.014198983,0.07931674,0.005826164,0.16795917,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2004,0.038294533,0.117847613,0.009158516,0.070336987,0.019782284,0,8,0.04821084,0.079461105,0.005970525,0.17561467,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2005,0.060512811,0.001930132,0.008473282,0.006657269,0.148163025,0,8,-0.014454642,0.079606704,0.006116127,0.18637902,0.01,0.035918176,0.003682,0.000799,0.003734,0,0
MNG,2006,0.001119796,0.007807955,0.009623906,0.02099923,0.12491694,,8,-0.01458163,0.07975359,0.006263016,0.15531127,0.01,0.035918176,0.003682,0.000799,0.003734,0,
MNG,2007,0.014020803,0.007518903,0.008005274,0.151138161,0.009206405,,8,-0.014697163,0.07990166,0.006411078,0.16843173,0.01,0.035918176,0.003682,0.000799,0.003734,0,
MNG,2008,0.042804684,0.007700042,0.007676488,0.078653726,0.062728816,,8,-0.014784332,0.0800506,0.006560026,0.17586218,0.01,0.035918176,0.003682,0.000799,0.003734,0,
MOZ,1990,0.015961894,0.064079205,0.005996006,0.008665049,0.009326316,,7,1.43E-06,0.094467215,0.02782198,0.17247532,0.0015,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1991,0.150521643,0.026272664,0.00618432,0.00847124,0.011250665,,7,0.027246885,0.09467677,0.02803153,0.16698153,0.002,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1992,0.113738683,0.170969776,0.007274312,0.008532743,0.015532269,,7,-0.09809671,0.094864555,0.02821932,0.1756522,0.002,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1993,0.056007737,0.114062142,0.007182898,0.010657473,0.096830401,0,7,0.04640071,0.095245205,0.02859997,0.17499132,0.002,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1994,0.01879306,0.074941855,0.007820851,0.00776544,0.009797335,0,7,-0.004227955,0.09601129,0.02936605,0.17706619,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1995,0.150940049,0.024432159,0.007973873,0.01158448,0.011396364,0,7,-0.022071086,0.09665532,0.03001008,0.1714343,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1996,0.120273539,0.02237934,0.010315077,0.007133246,0.014380142,0,7,0.035901543,0.096988186,0.03034295,0.17212342,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1997,0.053432978,0.175601552,0.009341007,0.013699693,0.091706179,0,7,0.0804612,0.0972673,0.030622063,0.16825536,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1998,0.016719657,0.11149381,0.008668712,0.009030175,0.009302869,0,7,0.095861696,0.097538285,0.030893046,0.17636524,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,1999,0.15389121,0.077354074,0.008340612,0.014228231,0.010308961,0,7,0.04725655,0.097800046,0.031154806,0.17923258,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2000,0.113894323,0.028019923,0.00884916,0.0098947,0.0142342,0,8,-0.009100745,0.09805024,0.031405,0.16637819,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2001,0.056511906,0.022758046,0.011151313,0.01451911,0.088282732,0,8,0.10354853,0.09828719,0.031641953,0.16554393,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2002,0.017061268,0.183909517,0.012135144,0.009986586,0.009770132,0,8,0.050233845,0.09851097,0.031865735,0.17138055,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2003,0.15694117,0.108003619,0.011993333,0.014270956,0.010752204,0,8,0.056508552,0.09872156,0.032076318,0.17185913,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2004,0.102105447,0.082396135,0.011587342,0.093762139,0.0150048,0,8,0.05381432,0.09892064,0.032275405,0.17788023,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2005,0.052441335,0.02841192,0.011537904,0.009264016,0.015675216,0,8,0.06350521,0.09911159,0.03246635,0.1877313,0.0075,0.008754687,0.006932,0.006759,0.008125,0,0
MOZ,2006,0.017940133,0.005323566,0.010839655,0.011526203,0.098750756,,8,0.067072794,0.099296436,0.032651197,0.1670528,0.0075,0.008754687,0.006932,0.006759,0.008125,0,
MOZ,2007,0.162977015,0.005498644,0.010606659,0.014783169,0.010556871,,8,0.050780445,0.099477716,0.032832477,0.1729844,0.0075,0.008754687,0.006932,0.006759,0.008125,0,
MOZ,2008,0.109624554,0.005679234,0.008595199,0.094968917,0.11850582,,8,0.048978996,0.09965744,0.0330122,0.1845921,0.0075,0.008754687,0.006932,0.006759,0.008125,0,
MRT,1990,0.014311652,0.131332418,0.004819471,0.014886015,0.00287774,0,7,-0.034650404,0.0756267,0.006249675,0.17247532,0.0015,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1991,0.015566623,0.018127109,0.004974767,0.012780268,0.00253384,0,7,0.000809435,0.07587528,0.006498261,0.16698153,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1992,0.091248019,0.021820955,0.005613289,0.012638269,0.002439224,0,7,-0.017543254,0.07622085,0.006843822,0.1756522,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1993,0.10612633,0.11993084,0.006831704,0.013455478,0.002556898,0,7,0.016953675,0.07658814,0.007211113,0.17499132,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1994,0.016036652,0.129894351,0.008124212,0.015129078,0.002500367,0,7,0.015294127,0.07688609,0.007509064,0.17706619,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
