country,t,gross_output
GBR,2002,11831713.99
GBR,2003,13477586.49
GBR,2004,15932488.24
GBR,2005,16789058.21
GBR,2006,18282219.58
GBR,2007,20942054.84
GBR,2008,20239844.56
GBR,2009,16697460.97
GBR,2010,17383700.14
GBR,2011,18777225.91
GBR,2012,14538435.15
GBR,2013,14940930.96
GBR,2014,15909286.96
GBR,2015,10223627.93
GBR,2016,4608037.029
GBR,2017,4602164.24
GBR,2018,4988175.785
GBR,2019,4908278.762
GBR,2020,4582734.01
GEO,1990,29769.51052
GEO,1991,23483.82717
GEO,1992,16175.20085
GEO,1993,12011.3896
GEO,1994,14183.18652
GEO,1995,5999.973512
GEO,1996,7293.598093
GEO,1997,8337.420514
GEO,1998,8298.319708
GEO,1999,6421.348344
GEO,2000,7261.225668
GEO,2001,7359.547194
GEO,2002,7722.57287
GEO,2003,8937.28787
GEO,2004,11668.96365
GEO,2005,14399.98642
GEO,2006,15376.71191
GEO,2007,18747.31054
GEO,2008,23145.74772
GEO,2009,19423.85261
GEO,2010,20605.95608
GEO,2011,25165.99548
GEO,2012,25688.19731
GEO,2013,26208.2224
GEO,2014,26638.31239
GEO,2015,26006.00428
GER,2000,3461853.212
GER,2007,6375740.334
GER,2008,7076454.201
GER,2009,6239144.055
GER,2010,6331706.239
GER,2011,7115837.947
GER,2012,6608792.821
GER,2013,6914995.737
GER,2014,7068037.823
GER,2015,6295090.217
GER,2016,6361770.072
GER,2017,6755003.48
GER,2018,7354820.534
GER,2019,7170487.237
GER,2020,7058551.011
GER,2021,7487135.401
GHA,1990,15215.59945
GHA,1991,16975.48554
GHA,1992,16936.25731
GHA,1993,14317.2337
GHA,1994,12906.16997
GHA,1995,15372.33479
GHA,1996,16466.86343
GHA,1997,16592.44949
GHA,1998,18542.44982
GHA,1999,19295.67856
GHA,2000,12951.82233
GHA,2001,13529.55899
GHA,2002,15799.45261
GHA,2003,19365.3864
GHA,2004,23001.38441
GHA,2005,28301.34495
GHA,2006,33474.49735
GHA,2007,40511.78723
GHA,2008,47678.19965
GHA,2009,42261.71753
GHA,2010,50316.62633
GHA,2011,63510.56178
GHA,2012,64318.99694
GHA,2013,75325.89613
GHA,2014,76618.41208
GHA,2015,74648.59101
GIN,1990,5940.862103
GIN,1991,6213.643808
GIN,1992,6971.35056
GIN,1993,6885.455647
GIN,1994,7246.319223
GIN,1995,8164.398704
GIN,1996,8422.063686
GIN,1997,8005.18103
GIN,1998,7438.591919
GIN,1999,7251.109467
GIN,2000,6295.824553
GIN,2001,6157.093862
GIN,2002,6134.257086
GIN,2003,6450.735525
GIN,2004,6784.687058
GIN,2005,5525.158268
GIN,2006,5932.829414
GIN,2007,8476.893488
GIN,2008,9765.543794
GIN,2009,9186.675465
GIN,2010,9275.812801
GIN,2011,9807.603965
GIN,2012,10272.7185
GIN,2013,11792.25209
GIN,2014,12220.58625
GIN,2015,12024.52389
GMB,1990,1518.541201
GMB,1991,1457.602076
GMB,1992,1504.795903
GMB,1993,1584.594714
GMB,1994,1569.949424
GMB,1995,1647.738684
GMB,1996,1757.899989
GMB,1997,1609.607202
GMB,1998,1662.750111
GMB,1999,1605.165009
GMB,2000,1589.226043
GMB,2001,1322.484091
GMB,2002,1012.198858
GMB,2003,1001.994285
GMB,2004,1166.639932
GMB,2005,1282.424445
GMB,2006,1375.022531
GMB,2007,1685.089093
GMB,2008,2009.681363
GMB,2009,1876.000794
GMB,2010,1993.357044
GMB,2011,2655.564027
GMB,2012,2623.869629
GMB,2013,2574.909275
GMB,2014,2626.698851
GMB,2015,2549.689272
GRC,1965,13600.10915
GRC,1966,15083.06108
GRC,1967,16177.02519
GRC,1968,17266.06617
GRC,1969,19805.22848
GRC,1970,22403.48114
GRC,1971,24746.04783
GRC,1972,28913.3486
GRC,1973,37947.02624
GRC,1974,45857.37377
GRC,1975,51203.876
GRC,1976,54948.16767
GRC,1977,62669.44882
GRC,1978,75768.70032
GRC,1979,92606.44141
GRC,1980,99377.66645
GRC,1981,95250.99206
GRC,1982,96314.74772
GRC,1983,87024.56767
GRC,1984,83317.74274
GRC,1985,84451.98552
GRC,1986,95024.31086
GRC,1987,107776.2574
GRC,1988,122378.0321
GRC,1989,127477.1784
GRC,1990,296651.0494
GRC,1991,308756.2215
GRC,1992,333454.6122
GRC,1993,316424.1349
GRC,1994,334539.5018
GRC,1995,840902.8269
GRC,1996,883458.3654
GRC,1997,847552.7551
GRC,1998,852464.0913
GRC,1999,873302.3799
GRC,2000,1236261.744
GRC,2001,859904.6275
GRC,2002,974703.8232
GRC,2003,1256738.741
GRC,2004,1492145.231
GRC,2005,1555157.641
GRC,2006,1710565.748
GRC,2007,2514751.45
GRC,2008,2790696.135
GRC,2009,2579000.022
GRC,2010,2350504.233
GRC,2011,2283679.044
GRC,2012,1651899.015
GRC,2013,1618740.15
GRC,2014,1598961.791
GRC,2015,1091821.214
GRC,2016,626074.7529
GRC,2017,659387.0919
GRC,2018,692634.6667
GRC,2019,668598.4649
GRC,2020,608147.1057
GRC,2021,347788.1558
GRL,1990,1943.376979
GRL,1991,1930.615814
GRL,1992,2045.310216
GRL,1993,1902.351106
GRL,1994,2084.561233
GRL,1995,2471.00499
GRL,1996,2466.777147
GRL,1997,2176.53312
GRL,1998,2296.43315
GRL,1999,2282.51507
GRL,2000,2144.517473
GRL,2001,2136.260474
GRL,2002,2353.617509
GRL,2003,2880.957604
GRL,2004,2619.378241
GRL,2005,3024.34024
GRL,2006,3590.269621
GRL,2007,4222.239872
GRL,2008,5064.792874
GRL,2009,4899.519612
GRL,2010,4759.974699
GRL,2011,5299.825568
GRL,2012,5313.504412
GRL,2013,5501.024928
GRL,2014,5576.256245
GRL,2015,5393.780007
GTM,1990,13700.70825
GTM,1991,16937.86956
GTM,1992,19217.07268
GTM,1993,20945.19513
GTM,1994,23814.454
GTM,1995,26787.41598
GTM,1996,28588.63458
GTM,1997,32066.3578
GTM,1998,35623.92781
GTM,1999,33974.69076
GTM,2000,35806.3998
GTM,2001,35700.64451
GTM,2002,39154.17241
GTM,2003,41622.52677
GTM,2004,46306.64421
GTM,2005,52603.31588
GTM,2006,58748.6865
GTM,2007,66198.97575
GTM,2008,76205.36169
GTM,2009,71561.15025
GTM,2010,78812.66825
GTM,2011,90090.17157
GTM,2012,92263.65759
GTM,2013,98615.84073
GTM,2014,101189.4738
GTM,2015,99468.18483
GUY,1990,143466.5057
GUY,1991,121100.6337
GUY,1992,129981.0486
GUY,1993,161879.5897
GUY,1994,188347.4184
GUY,1995,213560.0872
GUY,1996,240745.6422
GUY,1997,259136.6161
GUY,1998,257987.9423
GUY,1999,244809.2081
GUY,2000,265343.5606
GUY,2001,266659.9467
GUY,2002,265881.0451
GUY,2003,271629.3571
GUY,2004,292491.954
GUY,2005,337793.9513
GUY,2006,364136.9703
GUY,2007,439939.3544
GUY,2008,493478.1683
GUY,2009,496949.5717
GUY,2010,560460.5513
GUY,2011,653748.8493
GUY,2012,533232.9442
GUY,2013,562633.2393
GUY,2014,565947.0065
GUY,2015,562897.0072
HKG,1965,5940.475839
HKG,1966,6136.355307
HKG,1967,6579.961747
HKG,1968,6782.85445
HKG,1969,8003.48962
HKG,1970,9485.87217
HKG,1971,11065.06768
HKG,1972,13995.75217
HKG,1973,19796.91294
HKG,1974,23549.10606
HKG,1975,25038.9451
HKG,1976,32009.47733
HKG,1977,38625.54031
HKG,1978,46355.42044
HKG,1979,58419.51365
HKG,1980,74284.58828
HKG,1981,82854.51701
HKG,1982,81344.0567
HKG,1983,78397.23527
HKG,1984,94062.37365
HKG,1985,92652.32314
HKG,1986,111389.1903
HKG,1987,138022.364
HKG,1988,160861.05
HKG,1989,177158.0572
HKG,1990,327132.8019
HKG,1991,364266.1782
HKG,1992,407762.6564
HKG,1993,452078.3279
HKG,1994,503975.7665
HKG,1995,1195922.963
HKG,1996,1303810.165
HKG,1997,1422466.299
HKG,1998,1343234.531
HKG,1999,1325538.145
HKG,2000,1691137.447
HKG,2001,1002830.876
HKG,2002,988880.3435
HKG,2003,993642.6239
HKG,2004,1071427.161
HKG,2005,1161501.254
HKG,2006,1267824.538
HKG,2007,1782187.876
HKG,2008,1877023.434
HKG,2009,1753025.61
HKG,2010,1969278.667
HKG,2011,2170978.748
HKG,2012,2230908.735
HKG,2013,2283236.767
HKG,2014,2345479.312
HKG,2015,2368869.599
HKG,2016,1825388.863
HKG,2017,1911349.025
HKG,2018,2001066.93
HKG,2019,2008616.106
HKG,2020,1917284.978
HKG,2021,704858.0037
HND,1990,7403.347269
HND,1991,7685.456382
HND,1992,8578.494992
HND,1993,8826.756691
HND,1994,8686.211026
HND,1995,9993.841644
HND,1996,10373.15779
HND,1997,11913.23203
HND,1998,13672.42588
HND,1999,14259.89924
HND,2000,16004.24151
HND,2001,17066.81459
HND,2002,17771.47161
HND,2003,18928.27445
HND,2004,21225.32661
HND,2005,23523.85265
HND,2006,26440.5737
HND,2007,30381.78533
HND,2008,34805.2767
HND,2009,34492.80029
HND,2010,37664.53122
HND,2011,42658.55999
HND,2012,43541.09767
HND,2013,44076.95972
HND,2014,45148.15692
HND,2015,44345.16346
HRV,1990,37103.59096
HRV,1991,31185.86455
HRV,1992,24501.74631
HRV,1993,26029.0957
HRV,1994,33831.21143
HRV,1995,87117.93676
HRV,1996,91156.38532
HRV,1997,92511.82395
HRV,1998,93477.59562
HRV,1999,85616.80215
HRV,2000,153376.4705
HRV,2001,123676.3999
HRV,2002,143508.6219
HRV,2003,186523.6171
HRV,2004,226649.5084
HRV,2005,250895.656
HRV,2006,282524.3157
HRV,2007,448316.764
HRV,2008,523220.4098
HRV,2009,455266.6153
HRV,2010,426849.126
HRV,2011,453646.8769
HRV,2012,422151.982
HRV,2013,427903.6238
HRV,2014,426392.0016
HRV,2015,298777.849
HRV,2016,177157.6669
HRV,2017,192652.0085
HRV,2018,210702.0904
HRV,2019,210642.6216
HRV,2020,197122.7962
HRV,2021,113829.9668
HTI,1990,4788.434845
HTI,1991,4494.641547
HTI,1992,2988.360413
HTI,1993,3106.304248
HTI,1994,3986.338946
HTI,1995,4701.94707
HTI,1996,5378.427891
HTI,1997,5829.435475
HTI,1998,6828.668912
HTI,1999,7433.288571
HTI,2000,6782.387801
HTI,2001,6660.417227
HTI,2002,6097.265282
HTI,2003,5554.033248
HTI,2004,7175.732042
HTI,2005,8127.267426
HTI,2006,9626.831181
HTI,2007,11491.89566
HTI,2008,12616.68514
HTI,2009,12642.39783
HTI,2010,14117.70751
HTI,2011,15163.44723
HTI,2012,15427.53503
HTI,2013,16459.8605
HTI,2014,17199.8479
HTI,2015,17012.94831
HUN,1990,70107.76282
HUN,1991,69029.23692
HUN,1992,77538.37159
HUN,1993,80564.49303
HUN,1994,86589.07418
HUN,1995,274972.8888
HUN,1996,281296.2283
HUN,1997,287968.6128
HUN,1998,300647.2905
HUN,1999,309298.7185
HUN,2000,505574.2899
HUN,2001,454982.7069
HUN,2002,552022.3486
HUN,2003,691853.2645
HUN,2004,840436.0948
HUN,2005,928467.9861
HUN,2006,981601.6206
HUN,2007,1467012.887
HUN,2008,1680482.439
HUN,2009,1334972.019
HUN,2010,1373998.643
HUN,2011,1516799.725
HUN,2012,1105679.113
HUN,2013,1158750.225
HUN,2014,1198899.358
HUN,2015,839876.743
HUN,2016,510193.9892
HUN,2017,568562.1769
HUN,2018,629016.6023
HUN,2019,644017.2308
HUN,2020,605956.6992
HUN,2021,356889.5129
IDN,1990,193876.2454
IDN,1991,237183.6604
IDN,1992,261374.8027
IDN,1993,299305.9832
IDN,1994,341593.4719
IDN,1995,1289565.642
IDN,1996,1506810.011
IDN,1997,1473572.549
IDN,1998,638777.3356
IDN,1999,941380.0256
IDN,2000,1365474.791
IDN,2001,1333300.751
IDN,2002,1625104.05
IDN,2003,1941162.005
IDN,2004,2106995.404
IDN,2005,2318442.335
IDN,2006,2979406.195
IDN,2007,3518856.196
IDN,2008,4170249.249
IDN,2009,4376808.37
IDN,2010,5688999.568
IDN,2011,6755115.346
IDN,2012,5221379.809
IDN,2013,5185944.983
IDN,2014,5139827.903
IDN,2015,3308504.197
IDN,2016,1715710.894
IDN,2017,1864472.021
IDN,2018,1909285.182
IDN,2019,2048823.935
IDN,2020,1947243.242
IND,1965,85451.12081
IND,1966,71524.27323
IND,1967,71223.97617
IND,1968,76957.58767
IND,1969,85107.06752
IND,1970,94460.79308
IND,1971,108343.3053
IND,1972,114666.124
IND,1973,132497.387
IND,1974,152660.4677
IND,1975,161288.7486
IND,1976,163077.9405
IND,1977,196700.9009
IND,1978,230844.143
IND,1979,260968.2348
IND,1980,326175.9059
IND,1981,350740.5054
IND,1982,358792.9675
IND,1983,388082.5304
IND,1984,388980.7089
IND,1985,403694.9619
IND,1986,439259.8064
IND,1987,484248.3714
IND,1988,537302.2438
IND,1989,539934.9545
IND,1990,1126594.595
IND,1991,993514.4168
IND,1992,999934.574
IND,1993,979774.533
IND,1994,1134070.036
IND,1995,2857203.955
IND,1996,2983879.243
IND,1997,3263289.534
IND,1998,3288479.095
IND,1999,3497879.784
IND,2000,5391375.225
IND,2001,3773955.471
IND,2002,3958395.92
IND,2003,4698164.315
IND,2004,5615949.954
IND,2005,6578456.255
IND,2006,7716243
IND,2007,12100660.45
IND,2008,13239328.73
IND,2009,13552976.52
IND,2010,17015506.25
IND,2011,18814804.84
IND,2012,14863814.88
IND,2013,15153474.31
IND,2014,15734399.08
IND,2015,11730094.39
IND,2016,8500690.55
IND,2017,9445055.611
IND,2018,10165375.3
IND,2019,10328633.48
IND,2020,9417747.081
IND,2021,5503432.723
INO,2000,352659.9766
INO,2007,898556.5108
INO,2008,1068647.634
INO,2009,1119800.695
INO,2010,1443519.278
INO,2011,1711859.335
INO,2012,1759671.715
INO,2013,1752939.439
INO,2014,1716721.26
INO,2015,1669019.273
INO,2016,1797970.58
INO,2017,1954476.677
INO,2018,1999491.217
INO,2019,2150887.637
INO,2020,2031006.909
INO,2021,2244951.023
IRE,2000,204392.1273
IRE,2007,581314.7891
IRE,2008,623311.8077
IRE,2009,523515.8648
IRE,2010,465506.8322
IRE,2011,480217.6551
IRE,2012,450359.9177
IRE,2013,481233.5897
IRE,2014,509616.6062
IRE,2015,529323.6495
IRE,2016,569455.154
IRE,2017,638038.7949
IRE,2018,744063.2078
IRE,2019,790167.0604
IRE,2020,845587.9176
IRE,2021,990536.3408
IRL,1965,5981.007464
IRL,1966,6219.17879
IRL,1967,6643.433538
IRL,1968,6503.564159
IRL,1969,7447.384888
IRL,1970,8343.126542
IRL,1971,9539.910647
IRL,1972,12107.13661
IRL,1973,14601.03901
IRL,1974,16383.62951
IRL,1975,19199.77999
IRL,1976,18428.50038
IRL,1977,23539.08201
IRL,1978,31204.04696
IRL,1979,39024.57135
IRL,1980,45315.30627
IRL,1981,41334.21413
IRL,1982,42433.89672
IRL,1983,41042.19046
IRL,1984,39826.57689
IRL,1985,43086.2834
IRL,1986,56830.89727
IRL,1987,66128.50613
IRL,1988,73239.71944
IRL,1989,75166.29691
IRL,1990,186629.2665
IRL,1991,188894.1234
IRL,1992,213572.5272
IRL,1993,201750.232
IRL,1994,222727.8084
IRL,1995,580450.2631
IRL,1996,631094.1073
IRL,1997,689819.5654
IRL,1998,754664.2079
IRL,1999,820690.5127
IRL,2000,1045515.171
IRL,2001,917125.5948
IRL,2002,1038642.998
IRL,2003,1339084.494
IRL,2004,1580420.933
IRL,2005,1732416.729
IRL,2006,1949684.152
IRL,2007,2307055.307
IRL,2008,2438441.085
IRL,2009,2065263.517
IRL,2010,1903670.059
IRL,2011,1969124.038
IRL,2012,1504269.408
IRL,2013,1616798.635
IRL,2014,1665035.816
IRL,2015,1198102.741
IRL,2016,756182.3895
IRL,2017,797009.1388
IRL,2018,921879.382
IRL,2019,903925.2569
IRL,2020,958085.6828
IRN,1990,135699.3703
IRN,1991,139636.7826
IRN,1992,167802.8162
IRN,1993,182290.0558
IRN,1994,184537.402
IRN,1995,187653.9601
IRN,1996,192679.5434
IRN,1997,179068.7166
IRN,1998,179232.1145
IRN,1999,182951.4954
IRN,2000,170011.986
IRN,2001,177041.7271
IRN,2002,213926.692
IRN,2003,225897.4119
IRN,2004,279448.3606
IRN,2005,337651.9761
IRN,2006,400466.8165
IRN,2007,497837.4461
IRN,2008,587086.5468
IRN,2009,598224.5791
IRN,2010,688788.3664
IRN,2011,848087.4336
IRN,2012,857308.3023
IRN,2013,748808.8311
IRN,2014,762051.2578
IRN,2015,742808.1301
IRQ,1990,47713.88046
IRQ,1991,14221.93736
IRQ,1992,16839.13192
IRQ,1993,12176.65996
IRQ,1994,10369.9724
IRQ,1995,9384.075178
IRQ,1996,16428.79613
IRQ,1997,16523.28928
IRQ,1998,21862.35172
IRQ,1999,29758.85741
IRQ,2000,35425.2116
IRQ,2001,38779.98508
IRQ,2002,41309.3152
IRQ,2003,43445.5717
IRQ,2004,68818.54753
IRQ,2005,90990.09529
IRQ,2006,111730.1729
IRQ,2007,155404.9929
IRQ,2008,190473.7501
IRQ,2009,232878.284
IRQ,2010,250076.6158
IRQ,2011,268397.9039
IRQ,2012,279953.9534
IRQ,2013,310498.2763
IRQ,2014,316790.9305
IRQ,2015,306718.8269
ISL,1990,11942.44794
ISL,1991,12712.71659
ISL,1992,13085.31613
ISL,1993,11536.93571
ISL,1994,11968.6095
ISL,1995,25764.49728
ISL,1996,27522.01024
ISL,1997,27438.22652
ISL,1998,30854.72391
ISL,1999,33184.1809
ISL,2000,34329.83841
ISL,2001,30939.78073
ISL,2002,34436.31892
ISL,2003,42977.30077
ISL,2004,52553.75462
ISL,2005,65114.05176
ISL,2006,68694.69984
ISL,2007,85090.90902
ISL,2008,71276.73808
ISL,2009,51213.86715
ISL,2010,54561.03672
ISL,2011,61589.82258
ISL,2012,61664.52265
ISL,2013,66256.20318
ISL,2014,70136.18173
ISL,2015,68006.90394
ISL,2016,38547.42107
ISL,2017,45948.81272
ISL,2018,48969.92212
ISL,2019,46667.93041
ISL,2020,40505.65943
ISR,1990,103440.6553
ISR,1991,116022.1391
ISR,1992,129975.595
ISR,1993,132738.9299
ISR,1994,149958.0515
ISR,1995,338934.9822
ISR,1996,378780.2648
ISR,1997,386821.1842
ISR,1998,393540.4864
ISR,1999,398703.8294
ISR,2000,451745.1592
ISR,2001,445513.3981
ISR,2002,414815.6876
ISR,2003,436752.1028
ISR,2004,489621.7232
ISR,2005,521757.9955
ISR,2006,569080.9747
ISR,2007,658016.2796
ISR,2008,795261.9092
ISR,2009,734075.4094
ISR,2010,830583.6767
ISR,2011,931011.6899
ISR,2012,938350.6665
ISR,2013,1045425.545
ISR,2014,1065844.108
ISR,2015,1028766.463
ISR,2016,511170.3072
ISR,2017,570852.1136
ISR,2018,607029.0176
ISR,2019,640635.1878
ISR,2020,657964.0387
ITA,1965,123962.4192
ITA,1966,134049.6098
ITA,1967,148107.8198
ITA,1968,159771.5774
ITA,1969,177732.9989
ITA,1970,192740.6862
ITA,1971,209701.2951
ITA,1972,245068.3222
ITA,1973,299307.1846
ITA,1974,362505.6663
ITA,1975,420240.546
ITA,1976,413611.4044
ITA,1977,472638.2885
ITA,1978,577374.4777
ITA,1979,738065.6032
ITA,1980,895522.8553
ITA,1981,819005.0866
ITA,1982,800909.3396
ITA,1983,814194.1369
ITA,1984,815854.8893
ITA,1985,840466.6526
ITA,1986,1138685.881
ITA,1987,1417839.058
ITA,1988,1576487.239
ITA,1989,1657424.902
ITA,1990,4244068.129
ITA,1991,4429875.282
ITA,1992,4715046.655
ITA,1993,3831055.023
ITA,1994,3984288.593
ITA,1995,8659509.387
ITA,1996,9582887.623
ITA,1997,9147937.29
ITA,1998,9380994.643
ITA,1999,9339703.52
ITA,2000,13169908.59
ITA,2001,8970313.703
ITA,2002,9743932.463
ITA,2003,12016907.7
ITA,2004,13811689.95
ITA,2005,14337637.36
ITA,2006,15236927.97
ITA,2007,21847119.54
ITA,2008,23900096.27
ITA,2009,20901035.31
ITA,2010,20741431.38
ITA,2011,22419557.28
ITA,2012,16785169.96
ITA,2013,17102595.46
ITA,2014,17012184.36
ITA,2015,11492491.83
ITA,2016,6953407.88
ITA,2017,7158216.583
ITA,2018,7949566.247
ITA,2019,7612230.651
ITA,2020,7016881.05
ITA,2021,4095563.459
JAM,1990,9649.417568
JAM,1991,8539.202332
JAM,1992,8563.25031
JAM,1993,10974.8269
JAM,1994,11211.0711
JAM,1995,13365.39886
JAM,1996,15013.83224
JAM,1997,16934.23462
JAM,1998,17794.54676
JAM,1999,17747.59906
JAM,2000,18227.75788
JAM,2001,18581.11153
JAM,2002,19905.11467
JAM,2003,19601.58068
JAM,2004,21267.23088
JAM,2005,23980.89831
JAM,2006,25927.50071
JAM,2007,27995.71029
JAM,2008,31830.55364
JAM,2009,26400.26533
JAM,2010,28476.78994
JAM,2011,31721.83774
JAM,2012,32118.54443
JAM,2013,30933.55646
JAM,2014,31566.64852
JAM,2015,30888.92796
JOR,1990,9058.880947
JOR,1991,9351.224022
JOR,1992,12045.22491
JOR,1993,12388.67679
JOR,1994,13162.74598
JOR,1995,26919.32317
JOR,1996,27774.66355
JOR,1997,28927.66431
JOR,1998,30006.94809
JOR,1999,30320.39294
JOR,2000,32425.33855
JOR,2001,34527.97636
JOR,2002,37054.43491
JOR,2003,40121.25582
JOR,2004,48052.06395
JOR,2005,56584.97152
JOR,2006,66366.80741
JOR,2007,77232.32382
JOR,2008,96384.02467
JOR,2009,98943.68109
JOR,2010,109096.6267
JOR,2011,120885.9199
JOR,2012,126719.7673
JOR,2013,137654.8297
JOR,2014,143131.1245
JOR,2015,138857.3609
JOR,2016,67773.42949
JOR,2017,75448.68549
JOR,2018,78283.69094
JOR,2019,81372.68043
JOR,2020,80341.13591
JPN,1965,193462.7815
JPN,1966,222327.7202
JPN,1967,262294.973
JPN,1968,310366.8828
JPN,1969,364147.1477
JPN,1970,439716.6599
JPN,1971,492765.2645
JPN,1972,668972.7072
JPN,1973,919998.1991
JPN,1974,1048494.872
JPN,1975,1087326.34
JPN,1976,1229919.998
JPN,1977,1489857.979
JPN,1978,2049897.81
JPN,1979,2190478.629
JPN,1980,2442710.181
JPN,1981,2628708.674
JPN,1982,2410961.631
JPN,1983,2619295.631
JPN,1984,2764786.118
JPN,1985,2885823.391
JPN,1986,4095606.392
JPN,1987,4923376.165
JPN,1988,5949711.499
JPN,1989,6000601.775
JPN,1990,11930502.35
JPN,1991,13535912.97
JPN,1992,14584610.9
JPN,1993,16332808.14
JPN,1994,17786076.07
JPN,1995,39223151.67
JPN,1996,34511500.84
JPN,1997,31518093.13
JPN,1998,28254604.41
JPN,1999,31879246.48
JPN,2000,52030804.11
JPN,2001,30220428.82
JPN,2002,28848634.78
JPN,2003,31205974.92
JPN,2004,33673429.73
JPN,2005,33816462.27
JPN,2006,32884906.16
JPN,2007,41777794.58
JPN,2008,47959610.17
JPN,2009,47032706
JPN,2010,51943821.09
JPN,2011,56803531.72
JPN,2012,45977854.28
JPN,2013,38287896.95
JPN,2014,36499571.69
JPN,2015,26108642.28
JPN,2016,17860674.86
JPN,2017,17699380.38
JPN,2018,18294307.28
JPN,2019,18560396.45
JPN,2020,17994142.06
JPN,2021,9177879.716
KAZ,1990,61803.75735
KAZ,1991,62821172
KAZ,1992,6512963.083
KAZ,1993,42212.70604
KAZ,1994,40844.59875
KAZ,1995,85500.31612
KAZ,1996,84283.49945
KAZ,1997,91855.36415
KAZ,1998,90071.16742
KAZ,1999,74476.91669
KAZ,2000,119450.3401
KAZ,2001,98778.80813
KAZ,2002,103865.3614
KAZ,2003,126465.1328
KAZ,2004,180135.7763
KAZ,2005,237179.7713
KAZ,2006,326020.8264
KAZ,2007,608818.5527
KAZ,2008,759660.8124
KAZ,2009,637577.659
KAZ,2010,1003963.688
KAZ,2011,1248458.977
KAZ,2012,1327653.876
KAZ,2013,1468615.39
KAZ,2014,1409363.721
KAZ,2015,1230351.55
KAZ,2016,648606.2829
KAZ,2017,841896.0003
KAZ,2018,882864.4923
KAZ,2019,866949.7501
KAZ,2020,813151.0377
KAZ,2021,286638.2446
KEN,1990,19240.73053
KEN,1991,18049.32496
KEN,1992,17911.60896
KEN,1993,12514.06653
KEN,1994,15923.72077
KEN,1995,21028.6507
KEN,1996,21468.83344
KEN,1997,23353.97489
KEN,1998,25503.62469
KEN,1999,23411.90418
KEN,2000,23368.66212
KEN,2001,24022.5604
KEN,2002,24160.50833
KEN,2003,28294.83513
KEN,2004,30463.43103
KEN,2005,35441.43669
KEN,2006,42629.77338
KEN,2007,51486.76081
KEN,2008,57516.47091
KEN,2009,57754.17134
KEN,2010,61375.48098
KEN,2011,65539.48705
KEN,2012,70770.76133
KEN,2013,79506.42826
KEN,2014,81302.03816
KEN,2015,81046.47702
KGZ,1990,6595.435439
KGZ,1991,5394.865023
KGZ,1992,4020.252987
KGZ,1993,3651.006368
KGZ,1994,3092.676339
KGZ,1995,3085.327649
KGZ,1996,3861.924579
KGZ,1997,3677.920663
KGZ,1998,3608.831767
KGZ,1999,2766.511412
KGZ,2000,6390.052094
KGZ,2001,2993.701061
KGZ,2002,3171.290347
KGZ,2003,3864.411858
KGZ,2004,4457.369299
KGZ,2005,5037.635645
KGZ,2006,6105.946782
KGZ,2007,16302.75679
KGZ,2008,21629.23179
KGZ,2009,19451.86917
KGZ,2010,20190.48097
KGZ,2011,25394.16733
KGZ,2012,26583.37514
KGZ,2013,28817.90232
KGZ,2014,29449.5821
KGZ,2015,27285.45946
KGZ,2016,12582.05284
KGZ,2017,14227.1804
KGZ,2018,15852.96081
KGZ,2019,16820.26712
KGZ,2020,15038.19392
KGZ,2021,17692.66137
KHM,1990,3284.472667
KHM,1991,4281.013161
KHM,1992,4486.388053
KHM,1993,4852.36373
KHM,1994,5321.644168
KHM,1995,12067.07082
KHM,1996,12965.33413
KHM,1997,12832.19183
KHM,1998,11894.53201
KHM,1999,13183.91781
KHM,2000,13931.039
KHM,2001,15133.09362
KHM,2002,16217.10824
KHM,2003,17752.89213
KHM,2004,20376.76766
KHM,2005,24025.48269
KHM,2006,28303.98684
KHM,2007,32995.62709
KHM,2008,39710.78673
KHM,2009,39101.73213
KHM,2010,42915.64482
KHM,2011,49203.51423
KHM,2012,51788.53635
KHM,2013,56078.84084
KHM,2014,59358.41017
KHM,2015,61344.84099
KHM,2016,34768.95669
KHM,2017,38462.25311
KHM,2018,42552.67349
KHM,2019,46923.36585
KHM,2020,43747.72383
KOR,1965,6774.510368
KOR,1966,8407.034054
KOR,1967,10581.69334
KOR,1968,13383.02638
KOR,1969,16862.11363
KOR,1970,18760.50564
KOR,1971,21063.1838
KOR,1972,23166.45497
KOR,1973,30563.58914
KOR,1974,45150.59233
KOR,1975,49945.61256
KOR,1976,66562.90711
KOR,1977,83304.59752
KOR,1978,112149.7516
KOR,1979,147725.0691
KOR,1980,154403.1029
KOR,1981,173353.3632
KOR,1982,183108.4375
KOR,1983,200019.3526
KOR,1984,221184.7062
KOR,1985,225864.6546
KOR,1986,256712.181
KOR,1987,326751.6543
KOR,1988,427942.6009
KOR,1989,518966.7164
KOR,1990,1127199.664
KOR,1991,1327388.044
KOR,1992,1401370.511
KOR,1993,1502347.851
KOR,1994,1792721.568
KOR,1995,4396481.662
KOR,1996,4857600.688
KOR,1997,4523516.686
KOR,1998,3144955.226
KOR,1999,4047534.38
KOR,2000,7006078.44
KOR,2001,4421153.192
KOR,2002,5036422.889
KOR,2003,5698152.893
KOR,2004,6630887.903
KOR,2005,7700282.261
KOR,2006,8586676.407
KOR,2007,12240623.87
KOR,2008,12155694.93
KOR,2009,10731011.14
KOR,2010,13321128.51
KOR,2011,15169976.75
KOR,2012,12498729.58
KOR,2013,13059224.08
KOR,2014,13741136.27
KOR,2015,9956717.257
