country,t,gross output
MOZ,1996,679.8969700099999
MOZ,1997,752.6968769499999
MOZ,1998,828.89918329
MOZ,1999,868.6476798599999
MOZ,2000,840.7343777
MOZ,2001,778.2229990999999
MOZ,2002,872.8503930100001
MOZ,2003,1065.396473
MOZ,2004,1356.8530951799999
MOZ,2005,1547.5961134
MOZ,2006,1658.9145916500001
MOZ,2007,1870.83862681
MOZ,2008,2305.59608431
MOZ,2009,2193.54995597
MOZ,2010,2117.42566146
MOZ,2011,2926.87049495
MOZ,2012,2987.05868775
MOZ,2013,3139.5313777600004
MOZ,2014,3252.31969493
MOZ,2015,3206.99849038
MRT,1990,456.26390319
MRT,1991,468.25799723
MRT,1992,472.50470616
MRT,1993,403.12445056
MRT,1994,408.82830292
MRT,1995,414.210045
MRT,1996,421.50315187
MRT,1997,392.23480613000004
MRT,1998,342.80220671
MRT,1999,330.09579336
MRT,2000,308.30677820999995
MRT,2001,332.70213264
MRT,2002,352.06659364999996
MRT,2003,412.17020067
MRT,2004,535.46073913
MRT,2005,620.20548008
MRT,2006,815.70879918
MRT,2007,902.53215511
MRT,2008,1031.46724672
MRT,2009,888.61828515
MRT,2010,1003.18448963
MRT,2011,1402.3491076700002
MRT,2012,1438.7082901200001
MRT,2013,1727.34666488
MRT,2014,1761.6414564400002
MRT,2015,1713.29950382
MUS,1990,733.913296
MUS,1991,784.5073544500001
MUS,1992,911.0491990400001
MUS,1993,925.79694493
MUS,1994,1019.20930299
MUS,1995,1170.98755633
MUS,1996,1320.93762251
MUS,1997,1303.75040988
MUS,1998,1045.58950044
MUS,1999,1080.80423342
MUS,2000,1181.95889506
MUS,2001,1143.54834193
MUS,2002,1224.43423881
MUS,2003,1421.90938494
MUS,2004,1622.48026381
MUS,2005,1629.56746774
MUS,2006,1745.14886656
MUS,2007,2004.6353019800001
MUS,2008,2461.8107480199997
MUS,2009,2208.3874784199998
MUS,2010,2454.03440101
MUS,2011,2864.64500081
MUS,2012,2888.83193973
MUS,2013,3023.12825347
MUS,2014,3044.35482489
MUS,2015,2979.0601748
MWI,1990,605.324920136
MWI,1991,692.189051607
MWI,1992,630.349696192
MWI,1993,659.178773536
MWI,1994,428.145528655
MWI,1995,494.157885819
MWI,1996,551.772705897
MWI,1997,599.223762295
MWI,1998,603.241338737
MWI,1999,605.629718607
MWI,2000,581.30364715
MWI,2001,582.942581362
MWI,2002,655.4927778
MWI,2003,651.9219885299999
MWI,2004,735.715460862
MWI,2005,792.7581092800001
MWI,2006,910.85546028
MWI,2007,1074.89863987
MWI,2008,1251.2650214
MWI,2009,1378.38265693
MWI,2010,1518.08777876
MWI,2011,1703.8270521
MWI,2012,1742.07542876
MWI,2013,1700.21651198
MWI,2014,1731.68753311
MWI,2015,1664.46295478
MYS,1990,14986.970671
MYS,1991,17929.1560298
MYS,1992,20790.781584999997
MYS,1993,23129.480804
MYS,1994,26364.741819
MYS,1995,31398.524797
MYS,1996,47162.814854000004
MYS,1997,44884.991019
MYS,1998,30999.670135
MYS,1999,33995.666715
MYS,2000,39405.909661
MYS,2001,38883.068458
MYS,2002,41619.895793
MYS,2003,46094.470415
MYS,2004,54091.969415
MYS,2005,60265.128496
MYS,2006,70356.97900200001
MYS,2007,83885.488487
MYS,2008,98550.00172
MYS,2009,85351.765391
MYS,2010,105255.680588
MYS,2011,124329.125912
MYS,2012,128332.60636
MYS,2013,134079.234201
MYS,2014,138200.944559
MYS,2015,132979.973589
NAM,1990,559.47301296
NAM,1991,602.88360055
NAM,1992,677.0184967499999
NAM,1993,710.07724429
NAM,1994,786.50565904
NAM,1995,850.6171676199999
NAM,1996,862.42901721
NAM,1997,875.69183253
NAM,1998,838.94321173
NAM,1999,820.19367314
NAM,2000,803.35130848
NAM,2001,779.1987761
NAM,2002,741.44641571
NAM,2003,1099.42050104
NAM,2004,1376.15038931
NAM,2005,1512.0713225499999
NAM,2006,1672.9017917
NAM,2007,1928.38064682
NAM,2008,1959.2970109500002
NAM,2009,2028.73442066
NAM,2010,2497.39712766
NAM,2011,2832.76510955
NAM,2012,2866.29035379
NAM,2013,2769.17175903
NAM,2014,2811.45764532
NAM,2015,2738.60133837
NCL,1990,447.525253462
NCL,1991,461.520324349
NCL,1992,513.993297213
NCL,1993,510.46064071
NCL,1994,555.42472231
NCL,1995,664.3916072
NCL,1996,659.65994535
NCL,1997,641.3680266599999
NCL,1998,641.9380904
NCL,1999,667.44195472
NCL,2000,645.85865842
NCL,2001,626.7994021100001
NCL,2002,691.87487184
NCL,2003,900.2246458000001
NCL,2004,1075.05320273
NCL,2005,1157.69620005
NCL,2006,1326.90722755
NCL,2007,1648.10252712
NCL,2008,1740.9807441799999
NCL,2009,1641.19664251
NCL,2010,1677.03553672
NCL,2011,1882.87167748
NCL,2012,1907.98455048
NCL,2013,1998.06146173
NCL,2014,2034.69400498
NCL,2015,1996.62606617
NER,1990,499.67183747
NER,1991,475.48837232000005
NER,1992,443.786660242
NER,1993,380.790401699
NER,1994,266.57185876200003
NER,1995,328.78008458799997
NER,1996,301.614393006
NER,1997,375.86982516
NER,1998,337.989877772
NER,1999,291.81518532
NER,2000,281.434004683
NER,2001,292.772568555
NER,2002,328.539651456
NER,2003,533.0105542169999
NER,2004,625.800420109
NER,2005,747.81084258
NER,2006,891.69069806
NER,2007,990.7243823399999
NER,2008,1340.22483453
NER,2009,1264.31267743
NER,2010,1481.52618082
NER,2011,1761.8367405
NER,2012,1797.47225704
NER,2013,1610.17534226
NER,2014,1682.18821218
NER,2015,1684.38068075
NGA,1990,5736.115419379999
NGA,1991,5771.73085484
NGA,1992,5559.61709145
NGA,1993,5932.7396539599995
NGA,1994,7541.34795874
NGA,1995,11759.1545281
NGA,1996,15505.9608093
NGA,1997,17658.0712935
NGA,1998,17701.3665251
NGA,1999,6433.13453516
NGA,2000,6957.47237335
NGA,2001,8253.60334435
NGA,2002,9647.07847474
NGA,2003,11320.617780100001
NGA,2004,12419.420993200001
NGA,2005,16297.8699574
NGA,2006,20082.5857163
NGA,2007,24085.398874500002
NGA,2008,28819.133787
NGA,2009,24538.32886
NGA,2010,30423.2313899
NGA,2011,36199.2085496
NGA,2012,38929.8714987
NGA,2013,42483.6413654
NGA,2014,44066.9926972
NGA,2015,44598.2533628
NIC,1990,924.37982902
NIC,1991,877.80136422
NIC,1992,924.05937424
NIC,1993,849.1076783999999
NIC,1994,770.74796713
NIC,1995,852.65747105
NIC,1996,952.38949364
NIC,1997,970.1017414099999
NIC,1998,1042.1291722699998
NIC,1999,1084.14268522
NIC,2000,1094.43637093
NIC,2001,1126.44782955
NIC,2002,1113.75321369
NIC,2003,1232.0329979
NIC,2004,1411.6393724200002
NIC,2005,1634.1027172899999
NIC,2006,1802.78950742
NIC,2007,2036.40912472
NIC,2008,2422.02280952
NIC,2009,2299.44511482
NIC,2010,2499.64487294
NIC,2011,2955.26041023
NIC,2012,3037.8705256
NIC,2013,3091.4593359
NIC,2014,3146.56072392
NIC,2015,3079.28546056
NLD,1990,67656.7326995
NLD,1991,70103.42521280001
NLD,1992,78419.71655889999
NLD,1993,75112.6683627
NLD,1994,81514.8980197
NLD,1995,98087.1871628
NLD,1996,98166.949989
NLD,1997,92458.8494215
NLD,1998,96201.8965258
NLD,1999,98580.015334
NLD,2000,95009.6657752
NLD,2001,96432.9064702
NLD,2002,103535.4264271
NLD,2003,128296.4067163
NLD,2004,148055.65533460001
NLD,2005,157771.96153590002
NLD,2006,174131.04934670002
NLD,2007,203876.919557
NLD,2008,230317.727938
NLD,2009,201524.56152699998
NLD,2010,207991.497456
NLD,2011,227713.543439
NLD,2012,229211.983235
NLD,2013,237249.801269
NLD,2014,237028.416132
NLD,2015,228337.825917
NOR,1990,34935.072155
NOR,1991,36007.504827
NOR,1992,38666.864313
NOR,1993,37256.397755
NOR,1994,39412.113943000004
NOR,1995,45824.701583
NOR,1996,47996.364915
NOR,1997,47135.94239
NOR,1998,47969.972507
NOR,1999,46929.481102
NOR,2000,49164.308113
NOR,2001,50695.148706
NOR,2002,53573.463776
NOR,2003,61154.890511
NOR,2004,65846.392527
NOR,2005,75652.925478
NOR,2006,84443.832046
NOR,2007,101826.588351
NOR,2008,113860.40242999999
NOR,2009,97046.20249699999
NOR,2010,110051.59991799999
NOR,2011,123526.090476
NOR,2012,124844.69516999999
NOR,2013,124461.433196
NOR,2014,125355.917835
NOR,2015,122472.769268
NPL,1990,862.0686818
NPL,1991,785.841701503
NPL,1992,851.843286432
NPL,1993,849.82632834
NPL,1994,980.39785346
NPL,1995,1034.50336941
NPL,1996,1072.98246182
NPL,1997,1170.25560982
NPL,1998,1122.2034551000002
NPL,1999,1239.40750444
NPL,2000,1346.6260709599999
NPL,2001,1384.02004109
NPL,2002,1374.0462032
NPL,2003,1538.82888777
NPL,2004,1770.61306619
NPL,2005,1994.55216737
NPL,2006,2211.6747437100003
NPL,2007,2707.3532253800004
NPL,2008,2935.08660463
NPL,2009,3146.04512626
NPL,2010,4044.7990318
NPL,2011,4654.38104337
NPL,2012,4725.3282671199995
NPL,2013,4832.42996218
NPL,2014,4966.62438632
NPL,2015,4915.28593877
NZL,1990,14903.4178438
NZL,1991,14059.4099931
NZL,1992,13530.211090300001
NZL,1993,15123.110743
NZL,1994,17877.8963897
NZL,1995,21654.6872429
NZL,1996,23514.8826381
NZL,1997,24571.826357500002
NZL,1998,22031.167399899998
NZL,1999,23268.2759554
NZL,2000,23205.8321913
NZL,2001,22742.4565017
NZL,2002,24306.8677257
NZL,2003,30435.3379488
NZL,2004,37534.0704819
NZL,2005,42544.78289
NZL,2006,43960.92366
NZL,2007,50247.674328
NZL,2008,53506.569537
NZL,2009,46704.710936
NZL,2010,58171.732088000004
NZL,2011,68245.509472
NZL,2012,68690.832532
NZL,2013,72062.995493
NZL,2014,72044.764548
NZL,2015,71084.154064
OMN,1990,1420.95197169
OMN,1991,1483.57786852
OMN,1992,1657.49731903
OMN,1993,1721.9006930300002
OMN,1994,1789.89898935
OMN,1995,1937.97410841
OMN,1996,2131.5107351300003
OMN,1997,2225.51225674
OMN,1998,2116.4438298699997
OMN,1999,2323.51906646
OMN,2000,2942.65703583
OMN,2001,2834.41658596
OMN,2002,2910.03406958
OMN,2003,3135.52203023
OMN,2004,3707.07058389
OMN,2005,4513.93996935
OMN,2006,5280.1702409
OMN,2007,6370.9519673
OMN,2008,8893.7936308
OMN,2009,7387.2452522
OMN,2010,8986.995588
OMN,2011,11077.0576972
OMN,2012,11206.3576336
OMN,2013,11827.751225799999
OMN,2014,12065.6056932
OMN,2015,11641.1087615
PAK,1990,9107.71316068
PAK,1991,9957.89005912
PAK,1992,11847.1176812
PAK,1993,12478.159560200002
PAK,1994,12786.4798624
PAK,1995,14242.8523184
PAK,1996,14412.6100307
PAK,1997,15118.9758503
PAK,1998,14194.466023699999
PAK,1999,13296.873351100001
PAK,2000,13974.873954499999
PAK,2001,14061.5368002
PAK,2002,14354.816629500001
PAK,2003,16012.045362500001
PAK,2004,18177.222954
PAK,2005,23855.0991277
PAK,2006,28997.0830221
PAK,2007,32851.0440948
PAK,2008,37824.9458419
PAK,2009,36598.3886113
PAK,2010,39435.8430342
PAK,2011,48680.2338574
PAK,2012,49186.1386184
PAK,2013,48565.3969026
PAK,2014,50086.3297382
PAK,2015,50056.921573600004
PAN,1990,1352.84001913
PAN,1991,1596.35559497
PAN,1992,1883.17399037
PAN,1993,2094.18928146
PAN,1994,2345.8713338
PAN,1995,2416.9601326399998
PAN,1996,2475.77321379
PAN,1997,2699.29328782
PAN,1998,2622.50535174
PAN,1999,2618.1069980499997
PAN,2000,2903.24897681
PAN,2001,2611.0456399699997
PAN,2002,2490.36759007
PAN,2003,2811.8785068
PAN,2004,3293.6574403
PAN,2005,3962.2303002
PAN,2006,4618.8789434
PAN,2007,5356.9351156
PAN,2008,6352.5233595
PAN,2009,5455.2025597
PAN,2010,6664.193617999999
PAN,2011,8355.5006732
PAN,2012,8506.186743100001
PAN,2013,8285.2809368
PAN,2014,8711.2025608
PAN,2015,8757.545253600001
PER,1990,7954.6463072999995
PER,1991,9313.1650919
PER,1992,10038.4396483
PER,1993,10035.1466329
PER,1994,12779.048906700002
PER,1995,15837.8814957
PER,1996,17092.0632372
PER,1997,18688.338581199998
PER,1998,17607.1981369
PER,1999,16720.477390699998
PER,2000,17888.4308923
PER,2001,17120.1089168
PER,2002,17913.5003805
PER,2003,19200.942055
PER,2004,21815.7261509
PER,2005,24882.214341500003
PER,2006,29299.217206
PER,2007,34631.433466
PER,2008,41232.985629
PER,2009,37176.724749
PER,2010,46654.627003
PER,2011,53259.33984
PER,2012,53904.186879
PER,2013,55935.62190699999
PER,2014,56214.596264
PER,2015,55428.573685
PHL,1990,11148.2516833
PHL,1991,11451.3526704
PHL,1992,13427.2955645
PHL,1993,14295.9691907
PHL,1994,16814.511332000002
PHL,1995,20990.272624
PHL,1996,27500.571045
PHL,1997,26460.183989
PHL,1998,23915.922846
PHL,1999,24249.701484
PHL,2000,24693.953663
PHL,2001,24593.686772
PHL,2002,26882.196648
PHL,2003,29379.941445
PHL,2004,34356.33281
PHL,2005,38723.734107
PHL,2006,45436.169206
PHL,2007,53999.33847
PHL,2008,62800.879869
PHL,2009,53413.801612
PHL,2010,65319.545851
PHL,2011,75099.444718
PHL,2012,76752.93073
PHL,2013,81750.97984
PHL,2014,83454.708239
PHL,2015,80417.647183
PNG,1990,1091.21005254
PNG,1991,1176.39342868
PNG,1992,1213.25708721
PNG,1993,1365.9687096799998
PNG,1994,1469.95411264
PNG,1995,1673.46628462
PNG,1996,1710.6891871100001
PNG,1997,1583.9555945500001
PNG,1998,1376.37128429
PNG,1999,1160.18138269
PNG,2000,1174.87124757
PNG,2001,1036.09666429
PNG,2002,1054.15272097
PNG,2003,1220.2938818
PNG,2004,1516.99034256
PNG,2005,1732.39933032
PNG,2006,2048.53766678
PNG,2007,2448.07425296
PNG,2008,3020.25104698
PNG,2009,2587.65587942
PNG,2010,3444.851317
PNG,2011,4780.00454043
PNG,2012,4876.03644203
PNG,2013,4900.886016779999
PNG,2014,4985.33171491
PNG,2015,4784.37798564
POL,1990,21008.11764787
POL,1991,26424.12383271
POL,1992,28781.21816889
POL,1993,28222.76476216
POL,1994,32250.01159302
POL,1995,41975.4197043
POL,1996,47579.4778441
POL,1997,49354.5430634
POL,1998,56098.7535285
POL,1999,54877.922500500004
POL,2000,57259.645011500004
POL,2001,60536.924071500005
POL,2002,63957.705098599996
POL,2003,74647.3118871
POL,2004,89574.5903736
POL,2005,101245.0768101
POL,2006,119374.1840857
POL,2007,147389.5252072
POL,2008,176545.900609
POL,2009,139045.9041469
POL,2010,155351.7013066
POL,2011,177318.8054108
POL,2012,177731.9314042
POL,2013,188251.3546434
POL,2014,188102.5972683
POL,2015,182674.54506829998
PRK,1990,2514.8143544
PRK,1991,2347.8529617
PRK,1992,2105.3628098
PRK,1993,1828.60063003
PRK,1994,1433.62546883
PRK,1995,861.26865982
PRK,1996,1786.77245919
PRK,1997,1777.68335791
PRK,1998,1770.42871808
PRK,1999,1782.8708179999999
PRK,2000,1966.6389633000001
PRK,2001,1958.34988509
PRK,2002,1950.9674860999999
PRK,2003,1986.5667747
PRK,2004,2058.7979893
PRK,2005,2377.5892401
PRK,2006,2538.9233727
PRK,2007,2658.8359069
PRK,2008,2459.2920142499997
PRK,2009,2199.3728003
PRK,2010,2294.7605407
PRK,2011,2414.9507890200002
PRK,2012,2459.46348302
PRK,2013,2407.1980490299998
PRK,2014,2459.2022033
PRK,2015,2515.1513488299997
PRT,1990,17307.4884026
PRT,1991,19626.0660919
PRT,1992,19758.5345961
PRT,1993,18374.0796437
PRT,1994,23232.6811218
PRT,1995,24745.4980486
PRT,1996,23141.8930586
PRT,1997,25571.0803044
PRT,1998,22737.0937285
PRT,1999,27598.89202
PRT,2000,29148.5134831
PRT,2001,30427.492319700003
PRT,2002,30370.485380500002
PRT,2003,31341.9984894
PRT,2004,36565.3780254
PRT,2005,39013.0811459
PRT,2006,39042.837813699996
PRT,2007,49861.5758309
PRT,2008,55486.5233498
PRT,2009,49347.786724599995
PRT,2010,52267.6365848
PRT,2011,57056.3289341
PRT,2012,57009.4551984
PRT,2013,64581.720221
PRT,2014,64820.893408
PRT,2015,63072.861421
PRY,1990,2518.0696121379997
PRY,1991,2831.434563894
PRY,1992,2970.9330895599996
PRY,1993,3257.88734753
PRY,1994,3961.11138074
PRY,1995,5216.0779995600005
PRY,1996,5524.51289423
PRY,1997,5739.94098876
PRY,1998,5214.993398420001
PRY,1999,4647.13467015
PRY,2000,4805.80665763
PRY,2001,4284.55192139
PRY,2002,3761.8803335699995
PRY,2003,4094.46325655
PRY,2004,5186.24727538
PRY,2005,6116.65375024
PRY,2006,7798.2721347
PRY,2007,9794.946985280001
PRY,2008,12878.504028669999
PRY,2009,10783.23311945
PRY,2010,14267.57266576
PRY,2011,18263.67169665
PRY,2012,18391.53672999
PRY,2013,20363.91456858
PRY,2014,20568.86251736
PRY,2015,20281.18475371
PSE,1990,467.337438912
PSE,1991,499.124212618
PSE,1992,610.1101323099999
PSE,1993,646.473230792
PSE,1994,661.84035174
PSE,1995,766.3996230160001
PSE,1996,814.23837416
PSE,1997,865.73628689
PSE,1998,952.0770727500001
PSE,1999,935.97190682
PSE,2000,881.844657739
PSE,2001,925.1742866
PSE,2002,922.58108866
PSE,2003,1031.36755965
PSE,2004,1059.89367215
PSE,2005,1218.6381548499999
PSE,2006,1262.18041313
PSE,2007,1364.41713019
PSE,2008,1523.8363446100002
PSE,2009,1614.95832485
PSE,2010,1955.56390802
PSE,2011,2052.74523691
PSE,2012,2130.32276663
PSE,2013,2393.18823266
PSE,2014,2439.87803197
PSE,2015,2385.52788509
PYF,1990,689.262329919
PYF,1991,704.074259498
PYF,1992,760.419304227
PYF,1993,726.676161902
PYF,1994,756.5443108
PYF,1995,851.7586763300001
PYF,1996,844.25858886
PYF,1997,768.00925605
PYF,1998,798.80097832
PYF,1999,797.82154101
PYF,2000,748.1049824300001
PYF,2001,756.03065719
PYF,2002,832.89297866
PYF,2003,1047.01423398
PYF,2004,1178.69039384
PYF,2005,1227.53916747
PYF,2006,1294.55582808
PYF,2007,1459.6474392700002
PYF,2008,1602.30799539
PYF,2009,1541.42314736
PYF,2010,1529.66768822
PYF,2011,1663.34261863
PYF,2012,1662.56302422
PYF,2013,1726.02814027
PYF,2014,1750.08991722
PYF,2015,1715.96595868
QAT,1990,964.75935565
QAT,1991,893.090408507
QAT,1992,1004.1928176829999
QAT,1993,1002.471174291
QAT,1994,1111.704285514
QAT,1995,1428.43933726
QAT,1996,1518.8931697399998
QAT,1997,1769.47165514
QAT,1998,1776.74292556
QAT,1999,1815.32625988
QAT,2000,2314.7889214799998
QAT,2001,2496.3987868599997
QAT,2002,2736.99833379
QAT,2003,3165.36160631
QAT,2004,4009.76663181
QAT,2005,5316.20667678
QAT,2006,7224.96207783
QAT,2007,9143.8211748
QAT,2008,11709.02199399
QAT,2009,9922.41319212
QAT,2010,11612.24931917
QAT,2011,14575.25019506
QAT,2012,14685.59723181
QAT,2013,16038.597446790001
QAT,2014,16596.308092389998
QAT,2015,16551.23154603
ROU,1990,14999.353503126
ROU,1991,10712.277613709
ROU,1992,12876.517612854
ROU,1993,13072.321952047001
ROU,1994,12900.758232088
ROU,1995,15313.002897104001
ROU,1996,15157.710609393002
ROU,1997,14914.423745549
ROU,1998,15710.839156791
ROU,1999,14327.442966284
ROU,2000,16467.492327840002
ROU,2001,17624.118963173998
ROU,2002,19555.01859056
ROU,2003,24701.818113
ROU,2004,32049.07310297
ROU,2005,41322.57453312
ROU,2006,51542.899048830004
ROU,2007,67996.52207077999
ROU,2008,83674.61211372
ROU,2009,61758.68875594
ROU,2010,68078.58804632
ROU,2011,81369.54234304
ROU,2012,80471.13052556
ROU,2013,86728.58513724
ROU,2014,86317.39213749
ROU,2015,84595.76247093
RUS,1990,207244.731089
RUS,1991,154705.8811833
RUS,1992,108635.97557558
RUS,1993,99245.50744895
RUS,1994,94336.30255602
RUS,1995,103049.03154314001
RUS,1996,105460.8239744
RUS,1997,112386.824549
RUS,1998,74882.50170950001
RUS,1999,62159.7805485
RUS,2000,74244.8005587
RUS,2001,91421.9098673
RUS,2002,95085.19293339999
RUS,2003,124636.1679694
RUS,2004,171907.3220522
RUS,2005,220146.8715654
RUS,2006,282148.5659518
RUS,2007,368840.52156599995
RUS,2008,504105.88971599995
RUS,2009,373300.56180200004
RUS,2010,445663.27709700004
RUS,2011,577528.121212
RUS,2012,585378.7736900001
RUS,2013,638957.951791
RUS,2014,646267.6557390001
RUS,2015,620303.620315
RWA,1990,409.268797119
RWA,1991,374.026278317
RWA,1992,395.910222051
RWA,1993,392.71454883499996
RWA,1994,480.651001054
RWA,1995,345.963563974
RWA,1996,342.973661536
RWA,1997,397.99692892400003
RWA,1998,379.825684957
RWA,1999,384.616294006
RWA,2000,356.59997275399996
RWA,2001,375.296823812
RWA,2002,384.749605552
RWA,2003,451.567790789
RWA,2004,510.875184142
RWA,2005,622.451109006
RWA,2006,733.37601504
RWA,2007,833.0683757099999
RWA,2008,1033.16386818
RWA,2009,1026.1830505799999
RWA,2010,1158.66803725
RWA,2011,1352.20432919
RWA,2012,1396.6164702199999
RWA,2013,1521.9444426599998
RWA,2014,1572.41871598
RWA,2015,1555.34502374
SAU,1990,33447.7825667
SAU,1991,37311.0686543
SAU,1992,37585.0820921
SAU,1993,34525.6152746
SAU,1994,31672.1381091
SAU,1995,36437.641392699996
SAU,1996,37762.0727882
SAU,1997,37370.224416799996
SAU,1998,36848.6123394
SAU,1999,37275.7739637
SAU,2000,39809.7000158
SAU,2001,39890.0321618
SAU,2002,37257.0704069
SAU,2003,38497.6971518
SAU,2004,45270.0127003
SAU,2005,52565.6037361
SAU,2006,57263.4855598
SAU,2007,66432.6956055
SAU,2008,79371.4451389
SAU,2009,68532.4311281
SAU,2010,74377.4689614
SAU,2011,86651.9409019
SAU,2012,90075.9787241
SAU,2013,101785.8221277
SAU,2014,104165.6202281
SAU,2015,101367.6830342
SDS,1990,33.65667098
SDS,1991,25.526892055
SDS,1992,22.61623751
SDS,1993,21.892593069999997
SDS,1994,14.922567945
SDS,1995,13.222611335
SDS,1996,11.195065369999998
SDS,1997,11.120749674999999
SDS,1998,9.76013738
SDS,1999,9.73183504
SDS,2000,10.75015379
SDS,2001,9.150999245
SDS,2002,9.316142435
SDS,2003,12.86076628
SDS,2004,17.231784775
SDS,2005,21.222582059999997
SDS,2006,43.09425544
SDS,2007,50.81969876
SDS,2008,2834.03592188
SDS,2009,2748.01472857
SDS,2010,2843.12095737
SDS,2011,2866.21872893
SDS,2012,2880.06662798
SDS,2013,2879.419684
SDS,2014,2910.0032165499997
SDS,2015,2873.15983152
SEN,1990,1394.0504139
SEN,1991,1323.44200411
SEN,1992,1284.7882069500001
SEN,1993,1067.8501265
SEN,1994,938.77238781
SEN,1995,1188.80776472
SEN,1996,1379.45383101
SEN,1997,1261.56094334
SEN,1998,1543.3838831
SEN,1999,1221.39697611
SEN,2000,1107.24673609
SEN,2001,1425.28207385
SEN,2002,1552.05541627
SEN,2003,1940.48470547
SEN,2004,2289.5599478100003
SEN,2005,2586.57793704
SEN,2006,2845.5616164900002
SEN,2007,3573.4728149
SEN,2008,4372.8912272
SEN,2009,3547.9468234
SEN,2010,3747.0445406
SEN,2011,4300.5082934
SEN,2012,4376.4062654
SEN,2013,5237.1857935
SEN,2014,5376.2594579
SEN,2015,5247.5909159
SGP,1990,10738.02385955
SGP,1991,12942.060204180001
SGP,1992,16243.2500711
SGP,1993,17391.2134658
SGP,1994,20940.9427453
SGP,1995,25673.7596547
SGP,1996,27711.642298500003
SGP,1997,28601.0822803
SGP,1998,25645.1401273
SGP,1999,26043.425169500002
SGP,2000,28788.0678665
SGP,2001,28848.510018499997
SGP,2002,30583.673699699997
SGP,2003,36563.66941060001
SGP,2004,45058.2751675
SGP,2005,51385.5354962
SGP,2006,62227.745070699995
SGP,2007,76412.3466246
SGP,2008,89129.92626529999
SGP,2009,75588.4283077
SGP,2010,92154.2123245
SGP,2011,109417.8517178
SGP,2012,110332.7887647
SGP,2013,114033.42098230001
SGP,2014,113954.89217590001
SGP,2015,111491.265846
SLE,1990,205.911607112
SLE,1991,183.390059574
SLE,1992,164.456359333
SLE,1993,171.588791844
SLE,1994,209.992711545
SLE,1995,221.12652878699998
SLE,1996,253.282471612
SLE,1997,168.138551923
SLE,1998,147.869767432
SLE,1999,179.668011622
SLE,2000,202.75792914800002
SLE,2001,252.298360298
SLE,2002,346.872248461
SLE,2003,374.00507640399996
SLE,2004,403.406994854
SLE,2005,469.686501029
SLE,2006,528.899605263
SLE,2007,626.54136425
SLE,2008,785.90036045
SLE,2009,762.10289718
SLE,2010,854.23225341
SLE,2011,1064.93677368
SLE,2012,1095.71150668
SLE,2013,1327.71232253
SLE,2014,1386.39828568
SLE,2015,1398.91666323
SLV,1990,1079.342580061
SLV,1991,1189.2738543179998
SLV,1992,1304.629011652
SLV,1993,1436.63018086
SLV,1994,1643.58195083
SLV,1995,1892.75294555
SLV,1996,1980.01804088
SLV,1997,2118.83824207
SLV,1998,2297.56657558
SLV,1999,2369.01898828
SLV,2000,2482.02238373
SLV,2001,2643.88943822
SLV,2002,2732.37056254
SLV,2003,2858.2198497
SLV,2004,3115.61490082
SLV,2005,3406.00437162
SLV,2006,3779.93377281
SLV,2007,4171.2580836
SLV,2008,4525.6949421
SLV,2009,4204.13875628
SLV,2010,4475.000629030001
SLV,2011,4913.78836948
SLV,2012,5222.41087455
SLV,2013,5364.54245974
SLV,2014,5460.55094731
SLV,2015,5295.82369936
SMR,1990,209.345469155
SMR,1991,228.822769357
SMR,1992,244.68429707
SMR,1993,246.11053522
SMR,1994,274.13080966
SMR,1995,228.267013263
SMR,1996,285.47402505
SMR,1997,240.537636333
SMR,1998,212.99763889
SMR,1999,241.024093165
SMR,2000,226.07230919699998
SMR,2001,162.14270817
SMR,2002,190.49194599100002
SMR,2003,227.775064314
SMR,2004,254.287258884
SMR,2005,268.232686386
SMR,2006,297.036317215
SMR,2007,304.504186977
SMR,2008,366.36988589500004
SMR,2009,321.806957831
SMR,2010,327.676839129
SMR,2011,393.42462866899996
SMR,2012,397.847881086
SMR,2013,454.682487854
SMR,2014,451.776469407
SMR,2015,436.716159359
SOM,1990,443.333737639
SOM,1991,388.56044929399997
SOM,1992,364.810186565
SOM,1993,393.14050940100003
SOM,1994,365.902261133
SOM,1995,351.072744781
SOM,1996,356.321592177
SOM,1997,367.16964958100004
SOM,1998,414.682268556
SOM,1999,407.212862767
SOM,2000,407.573068765
SOM,2001,336.346195342
SOM,2002,326.61433399500004
SOM,2003,380.257300983
SOM,2004,468.061142985
SOM,2005,525.698856174
SOM,2006,568.057106041
SOM,2007,595.8799864800001
SOM,2008,628.85024946
SOM,2009,554.7872265
SOM,2010,403.650458467
SOM,2011,410.621509092
SOM,2012,416.739112088
SOM,2013,450.460765198
SOM,2014,486.78737547
SOM,2015,512.04599027
SRB,1990,11216.5920339
SRB,1991,10590.9875495
SRB,1992,9541.4943953
SRB,1993,7833.22763399
SRB,1994,5235.4967188
SRB,1995,6378.242597789999
SRB,1996,6626.36072109
SRB,1997,6214.44277657
SRB,1998,5733.9917844
SRB,1999,3540.24483353
SRB,2000,3157.65674545
SRB,2001,4611.62893314
SRB,2002,5400.211128700001
SRB,2003,6455.44430448
SRB,2004,7543.57184775
SRB,2005,7690.67729632
SRB,2006,9437.537481
SRB,2007,12337.076946700001
SRB,2008,15032.9649421
SRB,2009,12384.7482156
SRB,2010,12147.4830087
SRB,2011,13747.8094733
SRB,2012,13847.3905523
SRB,2013,15892.8148503
SRB,2014,16048.0441799
SRB,2015,15978.2059147
