country,t,outp,gross output,trans_outp_p,trans_diff
ESP,2005,123261.630976999,2390352.93224519,0.0515662893601334,4.628000665649751e-05
ESP,2006,135381.252858984,2638921.204428556,0.0513017412690425,-0.0002645480910908951
ESP,2007,148255.401836728,2903387.3704846385,0.0510629078792131,-0.00023883338982939872
ESP,2008,155481.881842003,3075169.178782239,0.050560431899091,-0.0005024759801221038
ESP,2009,139142.128469182,2760427.7021027533,0.0504060035201032,-0.0001544283789877976
ESP,2010,143177.32305538,2828172.2344016973,0.0506253902480834,0.00021938672798019893
ESP,2011,162386.811099672,3178448.571174631,0.0510899602316548,0.0004645699835714029
ESP,2012,161844.987407334,3144382.6539628883,0.051471148781259,0.0003811885496042
ESP,2013,162684.190135135,3152457.3547088574,0.0516055165320894,0.0001343677508303942
ESP,2014,160463.846364465,3141599.548055229,0.0510771165802459,-0.0005283999518434987
ESP,2015,157105.281451562,3058771.871951865,0.0513622094188115,0.0002850928385655996
EST,1990,1348.37713696964,13240.907747626234,0.1018341916332262,
EST,1991,1150.8519916883,10319.478825145532,0.1115222978978369,0.009688106264610696
EST,1992,943.112752875319,7606.5017837809955,0.1239877120500091,0.0124654141521722
EST,1993,949.85387792325,8021.555026224844,0.1184126861709351,-0.0055750258790739915
EST,1994,982.019447884571,8580.292741926914,0.1144505761541225,-0.003962110016812598
EST,1995,1061.92651526264,9553.805246697906,0.1111522045762524,-0.0032983715778701073
EST,1996,1125.93612804479,10264.067724543973,0.109696872454611,-0.001455332121641395
EST,1997,1195.07109392634,10949.265835127706,0.1091462306168769,-0.0005506418377341088
EST,1998,1481.60327961762,12918.336802656324,0.1146899405280226,0.005543709911145708
EST,1999,1508.4212424621,13090.89991727148,0.1152267034348008,0.0005367629067782043
EST,2000,1492.11534291862,13208.06495357358,0.1129700185578594,-0.0022566848769414033
EST,2001,1654.43893146588,14229.22861483096,0.1162704582412484,0.0033004396833890004
EST,2002,1918.75589587835,16324.569309737177,0.1175379184266663,0.0012674601854179013
EST,2003,2562.67440646753,21856.54629147118,0.1172497416697317,-0.00028817675693459943
EST,2004,3162.84103668545,26918.72299187938,0.1174959539365812,0.0002462122668494965
EST,2005,3642.71114826658,31102.89884278243,0.1171180592098375,-0.0003778947267436966
EST,2006,4431.031552832171,37585.368738263496,0.1178924592622445,0.00077440005240699
EST,2007,5755.136375821639,48344.71969231824,0.1190437427799608,0.0011512835177163033
EST,2008,6316.336218026559,53372.8972668238,0.1183435140582624,-0.0007002287216983927
EST,2009,5006.10675249826,42122.00225247151,0.118847787018589,0.0005042729603265961
EST,2010,5099.32892423159,43128.361016619376,0.1182360934668159,-0.0006116935517730959
EST,2011,6076.341678414,51303.99822958031,0.118437975364473,0.00020188189765708853
EST,2012,6097.38741055818,51691.40675073761,0.1179574670884957,-0.00048050827597730106
EST,2013,6644.21052133121,56245.89922296723,0.118127910000915,0.00017044291241931353
EST,2014,6625.59352337987,56805.25305061541,0.116636986327237,-0.0014909236736780074
EST,2015,6561.81669838547,55566.51875877409,0.1180893970858907,0.0014524107586536966
ETH,1990,660.6336444046,17631.48555179501,0.0374689723372369,
ETH,1991,755.056638533783,20126.464742881828,0.0375156118165673,4.6639479330395917e-05
ETH,1992,616.443145148778,16487.922250552623,0.0373875577396125,-0.00012805407695479915
ETH,1993,444.503645141871,11906.13533056838,0.0373339990517856,-5.3558687826894824e-05
ETH,1994,22.4280935877053,257.22935814046326,0.0871910335190361,0.049857034467250504
ETH,1995,25.9820726871522,310.11962585282004,0.0837808075374212,-0.0034102259816149033
ETH,1996,25.2754484820981,321.2669161895898,0.0786742960709413,-0.005106511466479904
ETH,1997,26.031498005369,349.94515728340303,0.0743873646014978,-0.004286931469443506
ETH,1998,22.5373263639101,318.70930169516794,0.0707143664902071,-0.0036729981112906956
ETH,1999,21.0795691367705,300.6915288757878,0.0701036348299596,-0.0006107316602474988
ETH,2000,22.0432022599906,337.3804990928307,0.065336325956188,-0.004767308873771595
ETH,2001,22.5293835446978,324.9769173078706,0.0693261039317273,0.003989777975539302
ETH,2002,23.0960707166685,328.48720003037806,0.0703104130527235,0.000984309120996188
ETH,2003,31.1231871192012,408.6996899530273,0.0761517267673441,0.0058413137146205996
ETH,2004,44.0984328025624,554.563954880367,0.0795191112124759,0.0033673844451318075
ETH,2005,53.2888375178227,663.6939589194476,0.0802912800420567,0.0007721688295807966
ETH,2006,68.24994048294269,814.426889185342,0.0838011875457746,0.0035099075037179073
ETH,2007,85.7734039077162,990.57498152573,0.0865895116547401,0.002788324108965498
ETH,2008,110.342608932996,1244.3666167334295,0.0886737135577093,0.0020842019029691933
ETH,2009,103.954265842752,1145.4320074755833,0.0907555098550604,0.002081796297351099
ETH,2010,123.540815735866,1392.973083625062,0.0886885878759153,-0.0020669219791450977
